TAIL_NUM,SUM_OF_ALL_DELAYS,AVERAGE_OF_ALL_DELAYS,MIN_OF_ALL_DELAYS,MAX_OF_ALL_DELAYS,SUM_OF_WEATHER_DELAY,AVERAGE_OF_WEATHER_DELAY,MIN_OF_WEATHER_DELAY,MAX_OF_WEATHER_DELAY,SUM_OF_CARRIER_DELAY,AVERAGE_OF_CARRIER_DELAY,MIN_OF_CARRIER_DELAY,MAX_OF_CARRIER_DELAY,SUM_OF_NAS_DELAY,AVERAGE_OF_NAS_DELAY,MIN_OF_NAS_DELAY,MAX_OF_NAS_DELAY,SUM_OF_SECURITY_DELAY,AVERAGE_OF_SECURITY_DELAY,MIN_OF_SECURITY_DELAY,MAX_OF_SECURITY_DELAY,SUM_OF_LATE_AIRCRAFT_DELAY,AVERAGE_OF_LATE_AIRCRAFT_DELAY,MIN_OF_LATE_AIRCRAFT_DELAY,MAX_OF_LATE_AIRCRAFT_DELAY
N106NN,9362.0,13.093706293706294,0.0,539.0,124.0,0.17342657342657342,0.0,72.0,2143.0,2.9972027972027973,0.0,267.0,4040.0,5.65034965034965,0.0,230.0,9.0,0.012587412587412588,0.0,9.0,3046.0,4.26013986013986,0.0,438.0
N3772H,9356.0,8.826415094339623,0.0,613.0,1028.0,0.969811320754717,0.0,193.0,3418.0,3.2245283018867923,0.0,613.0,2435.0,2.297169811320755,0.0,268.0,0.0,0.0,0.0,0.0,2475.0,2.3349056603773586,0.0,188.0
N104NN,9353.0,13.81536189069424,0.0,626.0,125.0,0.18463810930576072,0.0,47.0,2561.0,3.7828655834564255,0.0,626.0,4011.0,5.92466765140325,0.0,189.0,66.0,0.09748892171344166,0.0,66.0,2590.0,3.8257016248153617,0.0,507.0
N402SY,9350.0,5.2974504249291785,0.0,325.0,299.0,0.16940509915014165,0.0,189.0,3182.0,1.8028328611898017,0.0,313.0,2524.0,1.430028328611898,0.0,75.0,53.0,0.03002832861189802,0.0,53.0,3292.0,1.865155807365439,0.0,235.0
N989DL,9339.0,6.20531561461794,0.0,494.0,1174.0,0.7800664451827243,0.0,494.0,3151.0,2.093687707641196,0.0,285.0,2130.0,1.415282392026578,0.0,243.0,0.0,0.0,0.0,0.0,2884.0,1.916279069767442,0.0,257.0
N592NW,9337.0,8.791902071563088,0.0,395.0,407.0,0.3832391713747646,0.0,148.0,3865.0,3.6393596986817327,0.0,395.0,2522.0,2.3747645951035783,0.0,284.0,0.0,0.0,0.0,0.0,2543.0,2.394538606403013,0.0,179.0
N8308K,9325.0,7.107469512195122,0.0,218.0,68.0,0.051829268292682924,0.0,19.0,3989.0,3.0403963414634148,0.0,207.0,2035.0,1.5510670731707317,0.0,107.0,54.0,0.041158536585365856,0.0,35.0,3179.0,2.4230182926829267,0.0,197.0
N711ZX,9324.0,13.572052401746724,0.0,508.0,484.0,0.7045123726346434,0.0,184.0,2997.0,4.362445414847161,0.0,508.0,3938.0,5.73216885007278,0.0,223.0,0.0,0.0,0.0,0.0,1905.0,2.7729257641921397,0.0,193.0
N200UU,9322.0,12.26578947368421,0.0,836.0,637.0,0.8381578947368421,0.0,272.0,3970.0,5.223684210526316,0.0,445.0,1395.0,1.8355263157894737,0.0,128.0,1.0,0.0013157894736842105,0.0,1.0,3319.0,4.367105263157895,0.0,739.0
N961JT,9320.0,11.46371463714637,0.0,438.0,122.0,0.15006150061500614,0.0,69.0,2936.0,3.6113161131611315,0.0,269.0,3629.0,4.463714637146372,0.0,277.0,39.0,0.04797047970479705,0.0,37.0,2594.0,3.190651906519065,0.0,420.0
N3743H,9312.0,8.284697508896798,0.0,456.0,804.0,0.7153024911032029,0.0,225.0,4509.0,4.011565836298932,0.0,456.0,1453.0,1.2927046263345197,0.0,79.0,0.0,0.0,0.0,0.0,2546.0,2.2651245551601424,0.0,349.0
N3754A,9307.0,8.287622439893143,0.0,400.0,441.0,0.39269813000890474,0.0,94.0,4951.0,4.408726625111309,0.0,400.0,1684.0,1.4995547640249332,0.0,375.0,0.0,0.0,0.0,0.0,2231.0,1.9866429207479965,0.0,215.0
N462AS,9298.0,8.872137404580153,0.0,277.0,481.0,0.45896946564885494,0.0,144.0,2079.0,1.9837786259541985,0.0,275.0,3605.0,3.439885496183206,0.0,159.0,2.0,0.0019083969465648854,0.0,2.0,3131.0,2.9875954198473282,0.0,263.0
N704X,9296.0,14.755555555555556,0.0,489.0,57.0,0.09047619047619047,0.0,27.0,2676.0,4.247619047619048,0.0,245.0,3995.0,6.341269841269841,0.0,308.0,0.0,0.0,0.0,0.0,2568.0,4.076190476190476,0.0,281.0
N564AS,9287.0,8.947013487475916,0.0,665.0,195.0,0.18786127167630057,0.0,58.0,3291.0,3.1705202312138727,0.0,665.0,3318.0,3.1965317919075145,0.0,158.0,187.0,0.18015414258188825,0.0,68.0,2296.0,2.2119460500963393,0.0,203.0
N37290,9282.0,10.133187772925764,0.0,391.0,314.0,0.34279475982532753,0.0,83.0,1424.0,1.554585152838428,0.0,149.0,3152.0,3.441048034934498,0.0,242.0,0.0,0.0,0.0,0.0,4392.0,4.794759825327511,0.0,375.0
N296AK,9276.0,8.165492957746478,0.0,361.0,179.0,0.15757042253521128,0.0,60.0,2687.0,2.3653169014084505,0.0,361.0,3607.0,3.175176056338028,0.0,151.0,0.0,0.0,0.0,0.0,2803.0,2.4674295774647885,0.0,213.0
N526VA,9274.0,7.4132693844924065,0.0,259.0,0.0,0.0,0.0,0.0,2791.0,2.2310151878497204,0.0,253.0,3624.0,2.8968824940047964,0.0,252.0,0.0,0.0,0.0,0.0,2859.0,2.2853717026378897,0.0,166.0
N818DA,9269.0,7.610016420361248,0.0,282.0,1594.0,1.3087027914614122,0.0,247.0,2821.0,2.3160919540229883,0.0,192.0,2535.0,2.08128078817734,0.0,263.0,65.0,0.053366174055829226,0.0,65.0,2254.0,1.8505747126436782,0.0,178.0
N237AK,9267.0,8.05125977410947,0.0,303.0,268.0,0.23284100781928757,0.0,95.0,2213.0,1.9226759339704604,0.0,214.0,3796.0,3.2980017376194612,0.0,303.0,0.0,0.0,0.0,0.0,2990.0,2.5977410947002606,0.0,288.0
305NV,9266.0,8.09965034965035,0.0,543.0,370.0,0.32342657342657344,0.0,199.0,3429.0,2.9973776223776225,0.0,542.0,1548.0,1.3531468531468531,0.0,157.0,88.0,0.07692307692307693,0.0,48.0,3831.0,3.3487762237762237,0.0,313.0
N840DN,9250.0,7.644628099173554,0.0,900.0,486.0,0.40165289256198344,0.0,93.0,4108.0,3.3950413223140496,0.0,900.0,2534.0,2.0942148760330577,0.0,281.0,56.0,0.04628099173553719,0.0,56.0,2066.0,1.7074380165289256,0.0,239.0
N413AS,9248.0,8.309074573225516,0.0,229.0,142.0,0.1275831087151842,0.0,57.0,2565.0,2.3045822102425877,0.0,227.0,3478.0,3.124887690925427,0.0,229.0,0.0,0.0,0.0,0.0,3063.0,2.752021563342318,0.0,195.0
N391AA,9238.0,29.326984126984126,0.0,1154.0,405.0,1.2857142857142858,0.0,168.0,5535.0,17.571428571428573,0.0,1154.0,1420.0,4.507936507936508,0.0,324.0,0.0,0.0,0.0,0.0,1878.0,5.961904761904762,0.0,839.0
N459AS,9236.0,8.915057915057915,0.0,311.0,90.0,0.08687258687258688,0.0,35.0,2015.0,1.944980694980695,0.0,162.0,3783.0,3.6515444015444016,0.0,303.0,13.0,0.012548262548262547,0.0,13.0,3335.0,3.219111969111969,0.0,293.0
N193SY,9233.0,5.300229621125143,0.0,412.0,199.0,0.11423650975889782,0.0,143.0,3225.0,1.8513203214695753,0.0,412.0,2648.0,1.5200918484500574,0.0,112.0,0.0,0.0,0.0,0.0,3161.0,1.8145809414466132,0.0,207.0
N377DE,9232.0,8.242857142857142,0.0,834.0,1122.0,1.0017857142857143,0.0,286.0,2869.0,2.561607142857143,0.0,829.0,2658.0,2.3732142857142855,0.0,176.0,0.0,0.0,0.0,0.0,2583.0,2.30625,0.0,375.0
N717TW,9220.0,15.040783034257748,0.0,751.0,551.0,0.8988580750407831,0.0,236.0,2516.0,4.104404567699837,0.0,751.0,3605.0,5.8809135399673735,0.0,255.0,0.0,0.0,0.0,0.0,2548.0,4.156606851549755,0.0,691.0
N198SY,9218.0,5.365541327124563,0.0,293.0,292.0,0.16996507566938301,0.0,80.0,3394.0,1.9755529685681024,0.0,289.0,2571.0,1.4965075669383003,0.0,134.0,0.0,0.0,0.0,0.0,2961.0,1.7235157159487777,0.0,134.0
N103NN,9218.0,12.78502080443828,0.0,509.0,173.0,0.23994452149791956,0.0,86.0,3705.0,5.1386962552011095,0.0,509.0,2818.0,3.9084604715672677,0.0,151.0,0.0,0.0,0.0,0.0,2522.0,3.497919556171983,0.0,209.0
N609AS,9205.0,4.814330543933054,0.0,369.0,249.0,0.13023012552301255,0.0,111.0,3288.0,1.7196652719665273,0.0,305.0,1691.0,0.8844142259414226,0.0,52.0,17.0,0.00889121338912134,0.0,17.0,3960.0,2.071129707112971,0.0,369.0
N821DN,9199.0,7.659450457951707,0.0,1003.0,421.0,0.350541215653622,0.0,263.0,4257.0,3.5445462114904247,0.0,1002.0,2318.0,1.9300582847626977,0.0,179.0,0.0,0.0,0.0,0.0,2203.0,1.8343047460449626,0.0,198.0
N419AS,9187.0,8.351818181818182,0.0,617.0,223.0,0.20272727272727273,0.0,42.0,2809.0,2.5536363636363637,0.0,611.0,3717.0,3.379090909090909,0.0,173.0,45.0,0.04090909090909091,0.0,24.0,2393.0,2.1754545454545453,0.0,160.0
N282AK,9187.0,8.459484346224677,0.0,275.0,202.0,0.1860036832412523,0.0,110.0,1992.0,1.8342541436464088,0.0,250.0,3834.0,3.5303867403314917,0.0,275.0,0.0,0.0,0.0,0.0,3159.0,2.908839779005525,0.0,268.0
N203UW,9172.0,13.08416547788873,0.0,1201.0,222.0,0.3166904422253923,0.0,197.0,3955.0,5.641940085592012,0.0,1195.0,1300.0,1.854493580599144,0.0,62.0,132.0,0.18830242510699002,0.0,61.0,3563.0,5.082738944365192,0.0,975.0
N283AK,9172.0,8.167408726625112,0.0,239.0,372.0,0.3312555654496883,0.0,92.0,1398.0,1.244879786286732,0.0,173.0,4245.0,3.780053428317008,0.0,239.0,86.0,0.07658058771148708,0.0,61.0,3071.0,2.734639358860196,0.0,233.0
N403AS,9161.0,8.245724572457245,0.0,430.0,576.0,0.5184518451845185,0.0,361.0,1377.0,1.2394239423942395,0.0,142.0,3740.0,3.366336633663366,0.0,234.0,5.0,0.004500450045004501,0.0,5.0,3463.0,3.117011701170117,0.0,430.0
N898DN,9159.0,7.4645476772616135,0.0,880.0,205.0,0.16707416462917685,0.0,97.0,3318.0,2.704156479217604,0.0,880.0,3510.0,2.860635696821516,0.0,628.0,0.0,0.0,0.0,0.0,2126.0,1.7326813365933171,0.0,331.0
N3766,9156.0,8.621468926553673,0.0,567.0,349.0,0.3286252354048964,0.0,101.0,3101.0,2.9199623352165727,0.0,567.0,2569.0,2.419020715630885,0.0,261.0,113.0,0.1064030131826742,0.0,113.0,3024.0,2.847457627118644,0.0,240.0
N3759,9154.0,8.46808510638298,0.0,859.0,980.0,0.906567992599445,0.0,683.0,4033.0,3.730804810360777,0.0,859.0,1908.0,1.7650323774283072,0.0,158.0,0.0,0.0,0.0,0.0,2233.0,2.0656799259944494,0.0,213.0
N542US,9154.0,9.885529157667387,0.0,774.0,277.0,0.2991360691144708,0.0,93.0,3464.0,3.7408207343412525,0.0,211.0,2287.0,2.4697624190064795,0.0,774.0,0.0,0.0,0.0,0.0,3126.0,3.375809935205184,0.0,466.0
N533AS,9145.0,9.090457256461233,0.0,517.0,522.0,0.5188866799204771,0.0,380.0,2727.0,2.710735586481113,0.0,517.0,2667.0,2.6510934393638173,0.0,215.0,12.0,0.011928429423459244,0.0,12.0,3217.0,3.197813121272366,0.0,243.0
N595NW,9143.0,8.266726943942134,0.0,592.0,384.0,0.3471971066907776,0.0,286.0,4255.0,3.8471971066907775,0.0,592.0,3040.0,2.748643761301989,0.0,307.0,33.0,0.029837251356238697,0.0,33.0,1431.0,1.2938517179023508,0.0,283.0
N387DA,9134.0,8.303636363636363,0.0,581.0,489.0,0.4445454545454545,0.0,279.0,3723.0,3.3845454545454547,0.0,581.0,1981.0,1.800909090909091,0.0,169.0,0.0,0.0,0.0,0.0,2941.0,2.673636363636364,0.0,555.0
N481AS,9129.0,9.011846001974334,0.0,355.0,169.0,0.16683119447186576,0.0,79.0,3109.0,3.069101678183613,0.0,355.0,3366.0,3.3228035538005924,0.0,338.0,15.0,0.014807502467917079,0.0,15.0,2470.0,2.4383020730503455,0.0,311.0
N584NW,9123.0,8.218918918918918,0.0,511.0,472.0,0.4252252252252252,0.0,161.0,4645.0,4.184684684684685,0.0,511.0,2321.0,2.090990990990991,0.0,112.0,0.0,0.0,0.0,0.0,1685.0,1.518018018018018,0.0,143.0
N774UA,9103.0,11.655569782330346,0.0,691.0,376.0,0.4814340588988476,0.0,91.0,2761.0,3.535211267605634,0.0,215.0,3641.0,4.661971830985915,0.0,691.0,23.0,0.029449423815621,0.0,23.0,2302.0,2.9475032010243276,0.0,304.0
N16149,9096.0,17.662135922330098,0.0,885.0,1.0,0.001941747572815534,0.0,1.0,3490.0,6.776699029126213,0.0,885.0,3673.0,7.132038834951456,0.0,807.0,0.0,0.0,0.0,0.0,1932.0,3.7514563106796115,0.0,163.0
N3740C,9096.0,8.179856115107913,0.0,670.0,402.0,0.36151079136690645,0.0,140.0,3432.0,3.0863309352517985,0.0,670.0,2604.0,2.341726618705036,0.0,251.0,0.0,0.0,0.0,0.0,2658.0,2.3902877697841727,0.0,191.0
N373DA,9092.0,8.497196261682243,0.0,741.0,143.0,0.1336448598130841,0.0,91.0,5108.0,4.773831775700935,0.0,741.0,1947.0,1.8196261682242991,0.0,184.0,0.0,0.0,0.0,0.0,1894.0,1.7700934579439251,0.0,194.0
N375DA,9087.0,8.048715677590788,0.0,706.0,338.0,0.2993799822852081,0.0,132.0,3844.0,3.404782993799823,0.0,706.0,2142.0,1.8972542072630647,0.0,135.0,30.0,0.026572187776793623,0.0,30.0,2733.0,2.420726306465899,0.0,164.0
N3735D,9085.0,7.725340136054422,0.0,624.0,318.0,0.27040816326530615,0.0,116.0,4125.0,3.50765306122449,0.0,624.0,1886.0,1.6037414965986394,0.0,113.0,0.0,0.0,0.0,0.0,2756.0,2.3435374149659864,0.0,296.0
N6702,9079.0,11.852480417754569,0.0,724.0,477.0,0.6227154046997389,0.0,90.0,4178.0,5.454308093994778,0.0,605.0,1972.0,2.574412532637076,0.0,201.0,23.0,0.030026109660574413,0.0,23.0,2429.0,3.171018276762402,0.0,193.0
N354DN,9073.0,6.296321998612075,0.0,291.0,496.0,0.34420541290770296,0.0,123.0,1924.0,1.3351839000693964,0.0,126.0,3611.0,2.5058986814712005,0.0,205.0,0.0,0.0,0.0,0.0,3042.0,2.111034004163775,0.0,239.0
N862DN,9064.0,7.668358714043993,0.0,470.0,464.0,0.3925549915397631,0.0,171.0,2939.0,2.4864636209813873,0.0,469.0,3187.0,2.6962774957698814,0.0,233.0,0.0,0.0,0.0,0.0,2474.0,2.093062605752961,0.0,249.0
N296SY,9063.0,8.606837606837606,0.0,1103.0,4041.0,3.8376068376068377,0.0,1083.0,1354.0,1.2858499525166192,0.0,161.0,1178.0,1.1187084520417854,0.0,92.0,1.0,9.49667616334283E-4,0.0,1.0,2489.0,2.3637226970560303,0.0,389.0
N712TW,9061.0,12.549861495844876,0.0,563.0,442.0,0.6121883656509696,0.0,107.0,2486.0,3.443213296398892,0.0,563.0,4249.0,5.8850415512465375,0.0,231.0,0.0,0.0,0.0,0.0,1884.0,2.6094182825484764,0.0,252.0
N3746H,9050.0,8.594491927825262,0.0,418.0,485.0,0.46058879392212726,0.0,223.0,3090.0,2.9344729344729346,0.0,418.0,2737.0,2.5992402659069325,0.0,167.0,0.0,0.0,0.0,0.0,2738.0,2.600189933523267,0.0,289.0
N6716C,9025.0,8.770651117589892,0.0,362.0,124.0,0.12050534499514091,0.0,45.0,4348.0,4.225461613216715,0.0,362.0,1653.0,1.6064139941690962,0.0,76.0,30.0,0.029154518950437316,0.0,30.0,2870.0,2.7891156462585034,0.0,261.0
N435AS,9022.0,9.113131313131314,0.0,431.0,415.0,0.41919191919191917,0.0,253.0,2542.0,2.5676767676767676,0.0,431.0,2870.0,2.898989898989899,0.0,329.0,312.0,0.3151515151515151,0.0,312.0,2883.0,2.912121212121212,0.0,315.0
N852DN,9012.0,7.63728813559322,0.0,615.0,1089.0,0.9228813559322034,0.0,615.0,2440.0,2.0677966101694913,0.0,523.0,2734.0,2.316949152542373,0.0,141.0,0.0,0.0,0.0,0.0,2749.0,2.3296610169491525,0.0,536.0
N490HA,9001.0,2.5827833572453374,0.0,206.0,397.0,0.1139167862266858,0.0,76.0,3474.0,0.9968436154949785,0.0,192.0,193.0,0.05538020086083214,0.0,37.0,13.0,0.0037302725968436155,0.0,13.0,4924.0,1.412912482065997,0.0,194.0
N548AS,8979.0,7.426799007444169,0.0,606.0,478.0,0.39536807278742764,0.0,261.0,3015.0,2.4937965260545907,0.0,606.0,2869.0,2.3730355665839538,0.0,200.0,57.0,0.04714640198511166,0.0,28.0,2560.0,2.117452440033085,0.0,173.0
302NV,8966.0,8.654440154440154,0.0,552.0,823.0,0.7944015444015444,0.0,201.0,3081.0,2.973938223938224,0.0,373.0,2115.0,2.0415057915057915,0.0,552.0,30.0,0.02895752895752896,0.0,17.0,2917.0,2.8156370656370657,0.0,282.0
N913DU,8955.0,7.040094339622642,0.0,474.0,824.0,0.6477987421383647,0.0,474.0,2136.0,1.679245283018868,0.0,453.0,3442.0,2.7059748427672954,0.0,418.0,0.0,0.0,0.0,0.0,2553.0,2.0070754716981134,0.0,266.0
N3755D,8955.0,9.100609756097562,0.0,646.0,175.0,0.17784552845528456,0.0,58.0,4161.0,4.228658536585366,0.0,622.0,2394.0,2.432926829268293,0.0,199.0,0.0,0.0,0.0,0.0,2225.0,2.261178861788618,0.0,208.0
N264AK,8954.0,8.03770197486535,0.0,411.0,467.0,0.41921005385996407,0.0,328.0,2063.0,1.8518850987432676,0.0,211.0,3897.0,3.4982046678635546,0.0,264.0,12.0,0.010771992818671455,0.0,12.0,2515.0,2.2576301615798924,0.0,246.0
N397AN,8953.0,30.55631399317406,0.0,1139.0,128.0,0.43686006825938567,0.0,128.0,6101.0,20.822525597269625,0.0,871.0,1016.0,3.467576791808874,0.0,119.0,0.0,0.0,0.0,0.0,1708.0,5.829351535836177,0.0,268.0
N472AS,8932.0,7.96078431372549,0.0,237.0,438.0,0.39037433155080214,0.0,125.0,2361.0,2.1042780748663104,0.0,237.0,3496.0,3.1158645276292334,0.0,200.0,0.0,0.0,0.0,0.0,2637.0,2.3502673796791442,0.0,177.0
N3734B,8921.0,7.650943396226415,0.0,500.0,481.0,0.4125214408233276,0.0,132.0,3631.0,3.1140651801029158,0.0,500.0,2706.0,2.3207547169811322,0.0,343.0,40.0,0.03430531732418525,0.0,40.0,2063.0,1.7692967409948541,0.0,334.0
N839NN,8915.0,10.211912943871706,0.0,400.0,223.0,0.2554410080183276,0.0,40.0,2772.0,3.1752577319587627,0.0,358.0,2339.0,2.679266895761741,0.0,157.0,0.0,0.0,0.0,0.0,3581.0,4.101947308132875,0.0,388.0
N492HA,8904.0,2.467849223946785,0.0,347.0,381.0,0.10559866962305987,0.0,78.0,3515.0,0.9742239467849224,0.0,347.0,162.0,0.04490022172949002,0.0,26.0,20.0,0.005543237250554324,0.0,20.0,4826.0,1.3375831485587584,0.0,297.0
N374DA,8899.0,8.255102040816327,0.0,484.0,890.0,0.8256029684601113,0.0,180.0,3420.0,3.1725417439703154,0.0,484.0,1949.0,1.8079777365491652,0.0,147.0,0.0,0.0,0.0,0.0,2640.0,2.4489795918367347,0.0,298.0
N549US,8897.0,8.959718026183284,0.0,277.0,275.0,0.2769385699899295,0.0,98.0,3642.0,3.6676737160120845,0.0,277.0,2360.0,2.376636455186304,0.0,160.0,0.0,0.0,0.0,0.0,2620.0,2.6384692849949647,0.0,191.0
N184AN,8896.0,15.364421416234888,0.0,382.0,92.0,0.15889464594127806,0.0,31.0,3826.0,6.607944732297064,0.0,345.0,2909.0,5.024179620034542,0.0,194.0,0.0,0.0,0.0,0.0,2069.0,3.5734024179620034,0.0,278.0
N813DN,8874.0,7.630266552020636,0.0,227.0,403.0,0.34651762682717113,0.0,93.0,2752.0,2.3662940670679276,0.0,172.0,3187.0,2.7403267411865864,0.0,204.0,0.0,0.0,0.0,0.0,2532.0,2.177128116938951,0.0,203.0
N906DA,8873.0,8.793855302279484,0.0,402.0,760.0,0.7532210109018831,0.0,202.0,3521.0,3.489593657086224,0.0,402.0,2136.0,2.1169474727452924,0.0,204.0,31.0,0.030723488602576808,0.0,31.0,2425.0,2.4033696729435086,0.0,214.0
N368NB,8872.0,7.172190784155214,0.0,284.0,429.0,0.3468067906224737,0.0,203.0,3307.0,2.673403395311237,0.0,246.0,2729.0,2.206143896523848,0.0,172.0,0.0,0.0,0.0,0.0,2407.0,1.9458367016976557,0.0,256.0
N579AS,8860.0,9.526881720430108,0.0,417.0,298.0,0.3204301075268817,0.0,141.0,2925.0,3.1451612903225805,0.0,417.0,2471.0,2.656989247311828,0.0,178.0,52.0,0.05591397849462366,0.0,20.0,3114.0,3.3483870967741933,0.0,170.0
N803DN,8854.0,7.390651085141903,0.0,726.0,780.0,0.6510851419031719,0.0,146.0,3718.0,3.1035058430717863,0.0,726.0,2681.0,2.2378964941569284,0.0,166.0,0.0,0.0,0.0,0.0,1675.0,1.3981636060100167,0.0,247.0
N408AS,8850.0,7.3996655518394645,0.0,349.0,150.0,0.1254180602006689,0.0,50.0,2205.0,1.8436454849498327,0.0,349.0,3947.0,3.3001672240802677,0.0,207.0,0.0,0.0,0.0,0.0,2548.0,2.130434782608696,0.0,173.0
N386DA,8846.0,8.11559633027523,0.0,529.0,482.0,0.44220183486238535,0.0,181.0,3606.0,3.308256880733945,0.0,529.0,1808.0,1.6587155963302753,0.0,215.0,0.0,0.0,0.0,0.0,2950.0,2.706422018348624,0.0,202.0
N707TW,8835.0,13.108308605341247,0.0,648.0,611.0,0.9065281899109793,0.0,541.0,3499.0,5.191394658753709,0.0,648.0,3366.0,4.994065281899109,0.0,354.0,73.0,0.1083086053412463,0.0,73.0,1286.0,1.9080118694362018,0.0,324.0
N805DN,8826.0,7.129240710823909,0.0,521.0,884.0,0.7140549273021002,0.0,474.0,2472.0,1.9967689822294024,0.0,316.0,2655.0,2.144588045234249,0.0,136.0,0.0,0.0,0.0,0.0,2815.0,2.2738287560581583,0.0,282.0
N3744F,8823.0,8.9211324570273,0.0,894.0,503.0,0.5085945399393327,0.0,312.0,3777.0,3.819009100101112,0.0,894.0,2244.0,2.268958543983822,0.0,164.0,0.0,0.0,0.0,0.0,2299.0,2.3245702730030335,0.0,270.0
N605UX,8813.0,11.505221932114882,0.0,1046.0,165.0,0.2154046997389034,0.0,45.0,3287.0,4.2911227154047,0.0,1017.0,2519.0,3.2885117493472587,0.0,208.0,0.0,0.0,0.0,0.0,2842.0,3.710182767624021,0.0,190.0
N589AS,8813.0,8.938133874239352,0.0,448.0,178.0,0.18052738336713997,0.0,152.0,2956.0,2.997971602434077,0.0,448.0,2888.0,2.9290060851926976,0.0,219.0,0.0,0.0,0.0,0.0,2791.0,2.8306288032454363,0.0,341.0
N9025B,8809.0,11.293589743589743,0.0,357.0,325.0,0.4166666666666667,0.0,134.0,2252.0,2.887179487179487,0.0,173.0,1724.0,2.2102564102564104,0.0,187.0,0.0,0.0,0.0,0.0,4508.0,5.779487179487179,0.0,304.0
N101NN,8806.0,13.464831804281346,0.0,895.0,333.0,0.5091743119266054,0.0,114.0,2610.0,3.9908256880733943,0.0,586.0,2726.0,4.1681957186544345,0.0,186.0,0.0,0.0,0.0,0.0,3137.0,4.796636085626911,0.0,553.0
N8309C,8798.0,6.488200589970502,0.0,198.0,200.0,0.14749262536873156,0.0,144.0,4587.0,3.3827433628318584,0.0,193.0,1402.0,1.0339233038348083,0.0,101.0,0.0,0.0,0.0,0.0,2609.0,1.9240412979351031,0.0,185.0
N605NN,8794.0,8.01640838650866,0.0,891.0,490.0,0.44667274384685507,0.0,153.0,2731.0,2.4895168641750227,0.0,891.0,1843.0,1.6800364630811304,0.0,144.0,58.0,0.0528714676390155,0.0,32.0,3672.0,3.3473108477666362,0.0,184.0
N585NW,8769.0,8.119444444444444,0.0,370.0,27.0,0.025,0.0,17.0,4472.0,4.140740740740741,0.0,370.0,2572.0,2.3814814814814813,0.0,219.0,104.0,0.0962962962962963,0.0,62.0,1594.0,1.4759259259259259,0.0,139.0
N188SY,8769.0,5.128070175438596,0.0,246.0,81.0,0.04736842105263158,0.0,62.0,3269.0,1.9116959064327486,0.0,212.0,2175.0,1.2719298245614035,0.0,246.0,0.0,0.0,0.0,0.0,3244.0,1.897076023391813,0.0,240.0
N215UA,8767.0,12.50641940085592,0.0,735.0,252.0,0.3594864479315264,0.0,67.0,2851.0,4.067047075606276,0.0,206.0,2737.0,3.9044222539229674,0.0,201.0,0.0,0.0,0.0,0.0,2927.0,4.175463623395149,0.0,690.0
N807DN,8754.0,7.665499124343257,0.0,573.0,873.0,0.7644483362521891,0.0,374.0,2402.0,2.1033274956217163,0.0,532.0,2678.0,2.3450087565674256,0.0,322.0,151.0,0.13222416812609458,0.0,151.0,2650.0,2.320490367775832,0.0,540.0
N565AS,8748.0,8.748,0.0,277.0,376.0,0.376,0.0,150.0,2434.0,2.434,0.0,218.0,3173.0,3.173,0.0,232.0,20.0,0.02,0.0,20.0,2745.0,2.745,0.0,234.0
N721TW,8734.0,12.441595441595442,0.0,407.0,591.0,0.8418803418803419,0.0,402.0,2348.0,3.3447293447293447,0.0,407.0,3724.0,5.304843304843305,0.0,215.0,0.0,0.0,0.0,0.0,2071.0,2.95014245014245,0.0,203.0
N869DN,8732.0,7.331654072208228,0.0,431.0,776.0,0.6515533165407221,0.0,403.0,2813.0,2.3618807724601174,0.0,316.0,3554.0,2.984047019311503,0.0,430.0,0.0,0.0,0.0,0.0,1589.0,1.334172963895886,0.0,284.0
N780UA,8730.0,12.952522255192878,0.0,909.0,352.0,0.5222551928783383,0.0,157.0,3418.0,5.071216617210682,0.0,675.0,2663.0,3.951038575667656,0.0,152.0,0.0,0.0,0.0,0.0,2297.0,3.408011869436202,0.0,477.0
N3730B,8729.0,7.878158844765343,0.0,318.0,390.0,0.351985559566787,0.0,153.0,2798.0,2.5252707581227436,0.0,200.0,2862.0,2.583032490974729,0.0,275.0,0.0,0.0,0.0,0.0,2679.0,2.417870036101083,0.0,272.0
N288AK,8698.0,7.64323374340949,0.0,335.0,153.0,0.1344463971880492,0.0,60.0,2001.0,1.758347978910369,0.0,335.0,4050.0,3.5588752196836557,0.0,155.0,9.0,0.007908611599297012,0.0,7.0,2485.0,2.1836555360281196,0.0,152.0
N26123,8685.0,24.25977653631285,0.0,644.0,265.0,0.7402234636871509,0.0,83.0,2139.0,5.9748603351955305,0.0,644.0,2287.0,6.388268156424581,0.0,199.0,0.0,0.0,0.0,0.0,3994.0,11.156424581005586,0.0,498.0
N493AS,8684.0,8.223484848484848,0.0,364.0,87.0,0.08238636363636363,0.0,37.0,2073.0,1.9630681818181819,0.0,225.0,3033.0,2.872159090909091,0.0,194.0,0.0,0.0,0.0,0.0,3491.0,3.305871212121212,0.0,277.0
N826DN,8681.0,7.522530329289428,0.0,1167.0,740.0,0.6412478336221837,0.0,213.0,3019.0,2.616117850953206,0.0,1159.0,2296.0,1.9896013864818025,0.0,210.0,0.0,0.0,0.0,0.0,2626.0,2.2755632582322356,0.0,385.0
