ROUTE BETWEEN AIRPORTS,SUM OF ALL DELAYS,AVERAGE OF ALL DELAYS,MIN OF ALL DELAYS,MAX OF ALL DELAYS,SUM OF WEATHER DELAY,AVERAGE OF WEATHER DELAY,MIN OF WEATHER DELAY,MAX OF WEATHER DELAY,SUM OF CARRIER DELAY,AVERAGE OF CARRIER DELAY,MIN OF CARRIER DELAY,MAX OF CARRIER DELAY,SUM OF NAS DELAY,AVERAGE OF NAS DELAY,MIN OF NAS DELAY,MAX OF NAS DELAY,SUM OF SECURITY DELAY,AVERAGE OF SECURITY DELAY,MIN OF SECURITY DELAY,MAX OF SECURITY DELAY,SUM OF LATE AIRCRAFT DELAY,AVERAGE OF LATE AIRCRAFT DELAY,MIN OF LATE AIRCRAFT DELAY,MAX OF LATE AIRCRAFT DELAY
MCO -> BOS,89929.0,20.71142330723169,0.0,1148.0,4939.0,1.1374942422846614,0.0,489.0,19057.0,4.388991248272686,0.0,1148.0,34946.0,8.04836480884385,0.0,464.0,227.0,0.05228005527406725,0.0,113.0,30760.0,7.084292952556425,0.0,384.0
ORD -> IAH,89573.0,17.232204694113122,0.0,966.0,5141.0,0.989034243939977,0.0,606.0,20768.0,3.9953828395536743,0.0,612.0,29476.0,5.67064255482878,0.0,525.0,78.0,0.015005771450557906,0.0,37.0,34110.0,6.562139284340131,0.0,966.0
PHX -> DEN,89324.0,11.432740304620504,0.0,948.0,3363.0,0.4304364520670677,0.0,691.0,24737.0,3.1661333674644823,0.0,680.0,22478.0,2.8769998720081915,0.0,429.0,169.0,0.021630615640599003,0.0,54.0,38577.0,4.9375399974401635,0.0,583.0
SEA -> DEN,88322.0,12.817007691191408,0.0,1108.0,4344.0,0.630387461906835,0.0,807.0,26718.0,3.87723117109273,0.0,1091.0,26588.0,3.8583659846176173,0.0,424.0,78.0,0.011319111885067479,0.0,32.0,30594.0,4.43970396168916,0.0,743.0
IAH -> ORD,88287.0,17.02410335518704,0.0,1166.0,9228.0,1.7794060933281912,0.0,734.0,15337.0,2.95738526802931,0.0,848.0,32024.0,6.175086772078673,0.0,555.0,3.0,5.784805244890089E-4,0.0,3.0,31695.0,6.111646741226378,0.0,693.0
MCO -> LGA,88232.0,22.456604734029014,0.0,1033.0,2902.0,0.7386103334181726,0.0,408.0,17945.0,4.567319928735047,0.0,987.0,43479.0,11.06617459913464,0.0,1033.0,338.0,0.08602697887503181,0.0,210.0,23568.0,5.998472893866124,0.0,782.0
BOS -> JFK,88048.0,16.16746235769372,0.0,904.0,5486.0,1.0073448402497245,0.0,894.0,24895.0,4.5712449504223285,0.0,524.0,23738.0,4.3587954461990455,0.0,467.0,0.0,0.0,0.0,0.0,33929.0,6.230077120822622,0.0,605.0
SEA -> ORD,87988.0,15.520903157523373,0.0,998.0,8149.0,1.4374669253836656,0.0,847.0,22107.0,3.899629564297054,0.0,990.0,33778.0,5.958370082907038,0.0,451.0,35.0,0.006173928382430764,0.0,35.0,23919.0,4.219262656553184,0.0,433.0
MCO -> PHL,87273.0,14.959376071306137,0.0,1010.0,5595.0,0.9590332533424751,0.0,328.0,23903.0,4.097188892697978,0.0,956.0,20248.0,3.470689064106959,0.0,384.0,312.0,0.053479602331162154,0.0,215.0,37215.0,6.378985258827562,0.0,615.0
ORD -> SEA,87166.0,15.373192239858907,0.0,769.0,5797.0,1.0223985890652558,0.0,548.0,21125.0,3.7257495590828924,0.0,751.0,18827.0,3.320458553791887,0.0,409.0,0.0,0.0,0.0,0.0,41417.0,7.3045855379188716,0.0,640.0
ATL -> DFW,87055.0,12.727339181286549,0.0,1434.0,1689.0,0.2469298245614035,0.0,149.0,25390.0,3.711988304093567,0.0,1434.0,33565.0,4.9071637426900585,0.0,560.0,0.0,0.0,0.0,0.0,26411.0,3.8612573099415206,0.0,749.0
DTW -> EWR,86359.0,27.165460836741115,0.0,1207.0,1332.0,0.4189996854356716,0.0,269.0,11206.0,3.5250078641082103,0.0,948.0,59785.0,18.80622837370242,0.0,1207.0,0.0,0.0,0.0,0.0,14036.0,4.41522491349481,0.0,336.0
DEN -> LGA,86313.0,19.842068965517242,0.0,929.0,4879.0,1.1216091954022989,0.0,724.0,13904.0,3.19632183908046,0.0,894.0,48200.0,11.080459770114942,0.0,341.0,110.0,0.02528735632183908,0.0,110.0,19220.0,4.418390804597701,0.0,673.0
CMH -> ORD,86185.0,16.995661605206074,0.0,1638.0,2995.0,0.5906132912640505,0.0,394.0,17626.0,3.4758430289883653,0.0,1622.0,35017.0,6.905344113587064,0.0,1016.0,0.0,0.0,0.0,0.0,30547.0,6.023861171366594,0.0,934.0
CLE -> ORD,86095.0,16.99467035136202,0.0,1149.0,2957.0,0.5836952230556652,0.0,867.0,17587.0,3.4715752072641135,0.0,1149.0,35305.0,6.969009080142124,0.0,998.0,0.0,0.0,0.0,0.0,30246.0,5.9703908409001185,0.0,444.0
CLT -> ORD,86004.0,17.145933014354068,0.0,1153.0,3455.0,0.6887958532695375,0.0,292.0,19322.0,3.8520733652312598,0.0,1153.0,34914.0,6.9605263157894735,0.0,1147.0,696.0,0.13875598086124402,0.0,560.0,27617.0,5.505781499202552,0.0,975.0
ORD -> IND,85345.0,17.02134024730754,0.0,963.0,4092.0,0.8161148783406462,0.0,514.0,28531.0,5.6902672516952535,0.0,838.0,16281.0,3.247108097327483,0.0,871.0,0.0,0.0,0.0,0.0,36441.0,7.267850019944157,0.0,810.0
PIT -> LGA,85297.0,18.95488888888889,0.0,1101.0,1245.0,0.27666666666666667,0.0,182.0,10580.0,2.351111111111111,0.0,822.0,44020.0,9.782222222222222,0.0,1101.0,1.0,2.2222222222222223E-4,0.0,1.0,29451.0,6.544666666666667,0.0,556.0
DFW -> ATL,84815.0,12.39260666277031,0.0,1148.0,7892.0,1.1531268264172998,0.0,1148.0,24509.0,3.581092928112215,0.0,701.0,14220.0,2.077732320280538,0.0,206.0,16.0,0.0023378141437755697,0.0,16.0,38178.0,5.578316773816481,0.0,504.0
LAX -> HNL,84799.0,14.45109066121336,0.0,1117.0,420.0,0.07157464212678936,0.0,94.0,40840.0,6.959781867757328,0.0,1117.0,13067.0,2.2268234492160874,0.0,228.0,43.0,0.00732788002726653,0.0,42.0,30429.0,5.185582822085889,0.0,690.0
ORD -> PHX,84725.0,15.774529882703407,0.0,908.0,7386.0,1.3751629119344628,0.0,890.0,22771.0,4.239620182461366,0.0,586.0,17319.0,3.224539191956805,0.0,226.0,5.0,9.30925339787749E-4,0.0,5.0,37244.0,6.934276671010985,0.0,618.0
LGA -> RDU,84699.0,17.438542310067945,0.0,892.0,1867.0,0.38439365863701874,0.0,314.0,18265.0,3.7605517809347333,0.0,882.0,21552.0,4.4373069796170475,0.0,587.0,62.0,0.01276508132592135,0.0,52.0,42953.0,8.843524809553221,0.0,368.0
MSP -> EWR,84624.0,24.722173531989483,0.0,1098.0,4816.0,1.4069529652351738,0.0,1030.0,12544.0,3.6646216768916156,0.0,918.0,51120.0,14.934268185801928,0.0,1046.0,69.0,0.020157756354075372,0.0,27.0,16075.0,4.69617294770669,0.0,363.0
LGA -> CLE,84480.0,18.005115089514067,0.0,1654.0,3230.0,0.6884057971014492,0.0,811.0,14666.0,3.1257459505541347,0.0,683.0,21635.0,4.611040068201193,0.0,1523.0,13.0,0.0027706734867860186,0.0,13.0,44936.0,9.577152600170503,0.0,818.0
LGA -> IAH,84100.0,19.811542991755005,0.0,1229.0,7201.0,1.6963486454652532,0.0,1092.0,26913.0,6.339929328621908,0.0,1120.0,19845.0,4.6749116607773855,0.0,386.0,0.0,0.0,0.0,0.0,30141.0,7.1003533568904595,0.0,1229.0
PHL -> MCO,84068.0,14.382891360136869,0.0,919.0,1016.0,0.17382378100940976,0.0,162.0,25502.0,4.363045337895637,0.0,428.0,22932.0,3.923353293413174,0.0,862.0,17.0,0.0029084687767322497,0.0,11.0,34601.0,5.9197604790419165,0.0,854.0
IND -> ORD,83908.0,17.694643610291017,0.0,1334.0,785.0,0.16554196541543653,0.0,105.0,17981.0,3.791859974694222,0.0,1107.0,27341.0,5.765710670603121,0.0,1044.0,17.0,0.0035849852382960775,0.0,9.0,37784.0,7.967946014339941,0.0,1334.0
BOS -> ATL,83690.0,13.200315457413248,0.0,841.0,5400.0,0.8517350157728707,0.0,276.0,27693.0,4.367981072555205,0.0,841.0,17828.0,2.81198738170347,0.0,184.0,30.0,0.00473186119873817,0.0,26.0,32739.0,5.163880126182965,0.0,443.0
BUR -> SFO,83575.0,22.472438827641838,0.0,1220.0,424.0,0.11400914224253832,0.0,170.0,11686.0,3.1422425383167516,0.0,1189.0,42618.0,11.459532132293628,0.0,404.0,46.0,0.012368916375369724,0.0,46.0,28801.0,7.744286098413552,0.0,380.0
MCO -> SJU,83443.0,15.80958696475938,0.0,524.0,3449.0,0.6534672224327397,0.0,189.0,36404.0,6.897309586964759,0.0,452.0,10731.0,2.03315649867374,0.0,521.0,608.0,0.1151951496779083,0.0,233.0,32251.0,6.1104585070102315,0.0,330.0
DEN -> EWR,82832.0,24.889423076923077,0.0,1053.0,5114.0,1.5366586538461537,0.0,1048.0,15442.0,4.640024038461538,0.0,855.0,39457.0,11.856069711538462,0.0,371.0,54.0,0.01622596153846154,0.0,54.0,22765.0,6.840444711538462,0.0,701.0
RDU -> BOS,82553.0,21.2655847501288,0.0,906.0,3628.0,0.93456980937661,0.0,704.0,20995.0,5.408294693456981,0.0,886.0,29445.0,7.58500772797527,0.0,341.0,45.0,0.011591962905718702,0.0,45.0,28440.0,7.326120556414219,0.0,414.0
SFO -> SAN,82502.0,10.861242759347025,0.0,653.0,1347.0,0.1773301737756714,0.0,592.0,19928.0,2.623486045286993,0.0,311.0,13166.0,1.733280674038968,0.0,134.0,30.0,0.0039494470774091624,0.0,19.0,48031.0,6.323196419167983,0.0,352.0
PHL -> ORD,82462.0,16.30973101265823,0.0,1148.0,5264.0,1.0411392405063291,0.0,1082.0,17356.0,3.4327531645569622,0.0,1068.0,35778.0,7.0763449367088604,0.0,504.0,87.0,0.01720727848101266,0.0,44.0,23977.0,4.742286392405063,0.0,387.0
DFW -> PHX,82310.0,17.789064188459044,0.0,1184.0,5472.0,1.1826237302787983,0.0,321.0,30907.0,6.679706073049492,0.0,758.0,10428.0,2.2537281175707804,0.0,217.0,6.0,0.0012967365463583316,0.0,3.0,35497.0,7.671709531013616,0.0,1173.0
FLL -> JFK,81714.0,20.97381930184805,0.0,548.0,4357.0,1.1183264887063655,0.0,478.0,22647.0,5.812885010266941,0.0,501.0,23639.0,6.067505133470226,0.0,548.0,309.0,0.07931211498973306,0.0,158.0,30762.0,7.895790554414784,0.0,523.0
BNA -> LGA,81520.0,17.42625053441642,0.0,867.0,3821.0,0.8168020521590423,0.0,761.0,10342.0,2.21077383497221,0.0,675.0,38403.0,8.209277469003847,0.0,828.0,19.0,0.004061564771269773,0.0,18.0,28935.0,6.1853356135100475,0.0,322.0
SLC -> DEN,81244.0,11.555113070686957,0.0,1384.0,4886.0,0.6949224861328402,0.0,967.0,28122.0,3.9997155454416156,0.0,1384.0,23696.0,3.370217607737164,0.0,1030.0,34.0,0.004835727492533068,0.0,33.0,24506.0,3.4854217038828046,0.0,379.0
ORD -> CLE,80715.0,15.804777756021148,0.0,1130.0,4325.0,0.8468768357156844,0.0,255.0,22708.0,4.446446054435089,0.0,1130.0,14157.0,2.772077540630507,0.0,146.0,33.0,0.006461719208928921,0.0,24.0,39492.0,7.732915606030938,0.0,571.0
MCO -> ORD,80454.0,16.750780762023734,0.0,1227.0,7375.0,1.535498646679159,0.0,915.0,15639.0,3.2560899437851343,0.0,1172.0,27637.0,5.754112013325005,0.0,409.0,53.0,0.011034769935457007,0.0,53.0,29750.0,6.19404538829898,0.0,653.0
IAH -> ATL,80226.0,15.097101994730899,0.0,1019.0,3784.0,0.7120812946932631,0.0,227.0,32159.0,6.05175009409108,0.0,1019.0,14488.0,2.7263831388784343,0.0,435.0,101.0,0.01900639819345126,0.0,38.0,29694.0,5.587881068874671,0.0,729.0
PDX -> SFO,80056.0,15.611544461778472,0.0,1047.0,1736.0,0.33853354134165364,0.0,350.0,11134.0,2.171216848673947,0.0,1047.0,45491.0,8.87109984399376,0.0,340.0,0.0,0.0,0.0,0.0,21695.0,4.230694227769111,0.0,362.0
SJU -> MCO,79938.0,15.232088414634147,0.0,944.0,802.0,0.15282012195121952,0.0,507.0,29861.0,5.689977134146342,0.0,868.0,9735.0,1.8549923780487805,0.0,944.0,395.0,0.07526676829268293,0.0,245.0,39145.0,7.459032012195122,0.0,502.0
BOS -> BWI,79696.0,14.26965085049239,0.0,807.0,2543.0,0.45532676812891676,0.0,408.0,24610.0,4.406445837063563,0.0,525.0,14986.0,2.68325872873769,0.0,358.0,112.0,0.020053715308863025,0.0,27.0,37445.0,6.7045658012533575,0.0,800.0
TPA -> EWR,79447.0,27.226525017135025,0.0,925.0,3583.0,1.2278958190541467,0.0,925.0,9172.0,3.143248800548321,0.0,607.0,48973.0,16.783070596298835,0.0,436.0,0.0,0.0,0.0,0.0,17719.0,6.072309801233722,0.0,464.0
BOS -> MCO,79411.0,18.28482615703431,0.0,1058.0,4301.0,0.990329265484688,0.0,802.0,24068.0,5.54179138844117,0.0,834.0,20619.0,4.747639880267096,0.0,964.0,7.0,0.0016117890858853327,0.0,7.0,30416.0,7.003453833755469,0.0,446.0
EWR -> CLT,79388.0,16.23476482617587,0.0,1202.0,3127.0,0.6394683026584868,0.0,515.0,16961.0,3.4685071574642126,0.0,1202.0,16909.0,3.457873210633947,0.0,507.0,129.0,0.02638036809815951,0.0,44.0,42262.0,8.642535787321064,0.0,1069.0
LAS -> DFW,79100.0,15.531121146671902,0.0,1910.0,1625.0,0.3190653838602003,0.0,848.0,22726.0,4.462203023758099,0.0,1910.0,21117.0,4.146279206754369,0.0,552.0,20.0,0.0039269585705870805,0.0,19.0,33612.0,6.599646573728648,0.0,1100.0
ORD -> JFK,78808.0,26.173364330787113,0.0,1175.0,3650.0,1.2122218532049154,0.0,725.0,14432.0,4.793091996014613,0.0,524.0,21448.0,7.123214878777815,0.0,1093.0,27.0,0.008967120557954168,0.0,18.0,39251.0,13.035868482231816,0.0,1054.0
DFW -> LAS,78714.0,15.452296819787986,0.0,869.0,4174.0,0.8193953670985473,0.0,350.0,24888.0,4.885747938751472,0.0,869.0,18501.0,3.631919905771496,0.0,533.0,34.0,0.006674519042010208,0.0,14.0,31117.0,6.10855908912446,0.0,374.0
BOS -> LAX,77978.0,14.886979763268423,0.0,1245.0,3643.0,0.6954944635357007,0.0,209.0,26828.0,5.12180221458572,0.0,1186.0,18289.0,3.4915998472699505,0.0,255.0,61.0,0.011645666284841543,0.0,33.0,29157.0,5.5664375715922105,0.0,1241.0
HNL -> LAX,77748.0,13.251747059826146,0.0,1928.0,291.0,0.04959945457644452,0.0,89.0,42593.0,7.259757968297256,0.0,1928.0,7154.0,1.219362536219533,0.0,64.0,2199.0,0.3748082495312766,0.0,1078.0,25511.0,4.348218851201636,0.0,957.0
LGA -> PIT,77428.0,17.217700689348455,0.0,968.0,2461.0,0.5472537247053592,0.0,306.0,16347.0,3.6350900600400267,0.0,968.0,13823.0,3.073826995774961,0.0,402.0,25.0,0.00555926173004225,0.0,25.0,44772.0,9.955970647098065,0.0,880.0
LAX -> DEN,77161.0,10.555540355677154,0.0,665.0,1937.0,0.2649794801641587,0.0,657.0,19748.0,2.7015047879616962,0.0,574.0,17284.0,2.364432284541724,0.0,462.0,153.0,0.020930232558139535,0.0,141.0,38039.0,5.203693570451437,0.0,526.0
STL -> LGA,77073.0,18.881185693287605,0.0,1035.0,2025.0,0.49608035276825085,0.0,697.0,15793.0,3.868936795688388,0.0,962.0,36873.0,9.033072023517883,0.0,737.0,0.0,0.0,0.0,0.0,22382.0,5.483096521313082,0.0,1000.0
DEN -> MSP,76871.0,13.13809605195693,0.0,744.0,4422.0,0.7557682447444881,0.0,744.0,21710.0,3.7104768415655442,0.0,596.0,17913.0,3.0615279439412064,0.0,356.0,0.0,0.0,0.0,0.0,32826.0,5.610323021705692,0.0,310.0
PHX -> ORD,76773.0,14.293986222304971,0.0,1045.0,2870.0,0.5343511450381679,0.0,870.0,19254.0,3.5848072984546637,0.0,937.0,27649.0,5.1478309439582945,0.0,488.0,121.0,0.022528393222863527,0.0,76.0,26879.0,5.004468441630981,0.0,928.0
ORD -> MCO,76582.0,15.957907897478641,0.0,964.0,4400.0,0.916857678683059,0.0,327.0,19845.0,4.135236507605751,0.0,781.0,18546.0,3.8645551156490936,0.0,387.0,40.0,0.008335069806209627,0.0,40.0,33751.0,7.032923525734528,0.0,915.0
DFW -> EWR,76563.0,23.733106013639183,0.0,1061.0,3012.0,0.9336639801611903,0.0,810.0,14350.0,4.448233106013639,0.0,1059.0,31654.0,9.812151270923744,0.0,328.0,199.0,0.061686298822070676,0.0,192.0,27348.0,8.477371357718537,0.0,1009.0
DTW -> DFW,76557.0,18.916975537435135,0.0,1329.0,5119.0,1.2648875710402767,0.0,741.0,27825.0,6.875463306152706,0.0,1304.0,23854.0,5.894242648875711,0.0,361.0,0.0,0.0,0.0,0.0,19759.0,4.8823820113664445,0.0,497.0
ORD -> LAS,76436.0,15.698500718833436,0.0,642.0,3781.0,0.7765454918874513,0.0,255.0,17844.0,3.664818237831177,0.0,518.0,22802.0,4.683097145204354,0.0,357.0,94.0,0.019305812281782707,0.0,57.0,31915.0,6.554734031628671,0.0,581.0
ORD -> PHL,76387.0,15.001374705420266,0.0,811.0,4291.0,0.8426944226237235,0.0,265.0,17386.0,3.4143754909662216,0.0,811.0,22260.0,4.371563236449332,0.0,279.0,52.0,0.01021209740769835,0.0,33.0,32398.0,6.362529457973292,0.0,404.0
BNA -> EWR,76107.0,28.938022813688214,0.0,879.0,2147.0,0.8163498098859315,0.0,828.0,12405.0,4.716730038022813,0.0,834.0,42830.0,16.285171102661597,0.0,856.0,0.0,0.0,0.0,0.0,18725.0,7.119771863117871,0.0,715.0
JFK -> MCO,76055.0,16.634951881014874,0.0,867.0,3807.0,0.8326771653543307,0.0,829.0,25891.0,5.662948381452319,0.0,684.0,21518.0,4.706474190726159,0.0,853.0,76.0,0.016622922134733157,0.0,24.0,24763.0,5.416229221347332,0.0,484.0
MIA -> EWR,76022.0,25.70916469394657,0.0,1350.0,2598.0,0.8785931687521136,0.0,795.0,15343.0,5.188704768346297,0.0,1350.0,42370.0,14.328711531958065,0.0,652.0,198.0,0.06695975650997633,0.0,187.0,15513.0,5.246195468380115,0.0,311.0
LGA -> DTW,75642.0,15.098203592814372,0.0,729.0,2230.0,0.44510978043912175,0.0,486.0,15167.0,3.0273453093812375,0.0,405.0,24234.0,4.837125748502994,0.0,729.0,86.0,0.01716566866267465,0.0,58.0,33925.0,6.771457085828343,0.0,382.0
MIA -> ATL,75604.0,10.792862241256245,0.0,1229.0,6777.0,0.9674518201284796,0.0,638.0,25991.0,3.710349750178444,0.0,1229.0,18012.0,2.571306209850107,0.0,533.0,70.0,0.009992862241256246,0.0,35.0,24754.0,3.5337615988579585,0.0,483.0
LGA -> CLT,75252.0,12.69219092595716,0.0,1169.0,2505.0,0.4224995783437342,0.0,262.0,16706.0,2.8176758306628438,0.0,705.0,17636.0,2.9745319615449484,0.0,190.0,1.0,1.6866250632484398E-4,0.0,1.0,38404.0,6.477314892899308,0.0,1049.0
LGA -> MIA,74080.0,12.896935933147633,0.0,1200.0,2658.0,0.46274373259052926,0.0,426.0,20423.0,3.5555362116991645,0.0,1183.0,20261.0,3.52733286908078,0.0,605.0,925.0,0.16103760445682452,0.0,816.0,29813.0,5.190285515320334,0.0,853.0
IAH -> EWR,74059.0,20.368261826182618,0.0,815.0,6159.0,1.693894389438944,0.0,815.0,11595.0,3.188943894389439,0.0,547.0,35909.0,9.875962596259626,0.0,397.0,0.0,0.0,0.0,0.0,20396.0,5.609460946094609,0.0,503.0
ORD -> CMH,73551.0,14.501380126182966,0.0,1007.0,5357.0,1.0561908517350158,0.0,532.0,20037.0,3.9505126182965298,0.0,677.0,14862.0,2.930205047318612,0.0,333.0,0.0,0.0,0.0,0.0,33295.0,6.5644716088328074,0.0,984.0
MSP -> DEN,73122.0,12.563917525773196,0.0,1097.0,4938.0,0.8484536082474227,0.0,1097.0,18059.0,3.102920962199313,0.0,659.0,26419.0,4.5393470790378005,0.0,320.0,0.0,0.0,0.0,0.0,23706.0,4.0731958762886595,0.0,425.0
ATL -> MIA,73118.0,10.436483014558949,0.0,1215.0,4182.0,0.5969169283471311,0.0,997.0,27840.0,3.9737367970311164,0.0,1036.0,12830.0,1.8312874678846702,0.0,1215.0,113.0,0.016129032258064516,0.0,61.0,28153.0,4.018412789037967,0.0,582.0
EWR -> PBI,72997.0,22.712196639701308,0.0,827.0,2574.0,0.8008711885500933,0.0,473.0,18051.0,5.616365899191039,0.0,407.0,13441.0,4.18201617921593,0.0,386.0,10.0,0.0031113876789047915,0.0,10.0,38921.0,12.10983198506534,0.0,506.0
CLT -> BOS,72832.0,17.27514231499051,0.0,955.0,2038.0,0.4833965844402277,0.0,213.0,18648.0,4.423149905123339,0.0,872.0,21411.0,5.078510436432637,0.0,324.0,123.0,0.029174573055028463,0.0,22.0,30612.0,7.260910815939279,0.0,474.0
SFO -> DFW,72830.0,15.74022044521288,0.0,1505.0,997.0,0.21547438945320943,0.0,736.0,22512.0,4.8653555219364595,0.0,1505.0,16390.0,3.542251999135509,0.0,821.0,150.0,0.03241841365895829,0.0,61.0,32781.0,7.084720121028744,0.0,679.0
MCO -> DCA,72822.0,19.224392819429777,0.0,1244.0,2631.0,0.6945617740232313,0.0,152.0,25838.0,6.821013727560718,0.0,1244.0,11880.0,3.136219640971489,0.0,395.0,34.0,0.00897571277719113,0.0,19.0,32439.0,8.563621964097148,0.0,578.0
SEA -> LAX,72791.0,8.42488425925926,0.0,1082.0,3965.0,0.45891203703703703,0.0,500.0,24904.0,2.8824074074074075,0.0,1061.0,18085.0,2.0931712962962963,0.0,198.0,55.0,0.00636574074074074,0.0,42.0,25782.0,2.984027777777778,0.0,400.0
LAS -> SEA,72599.0,10.365362649914335,0.0,577.0,2688.0,0.3837806967447173,0.0,261.0,21250.0,3.033980582524272,0.0,577.0,20742.0,2.9614505996573386,0.0,287.0,32.0,0.004568817818389492,0.0,24.0,27887.0,3.9815819531696173,0.0,414.0
CMH -> LGA,72566.0,18.981428197750457,0.0,906.0,2338.0,0.6115616008370389,0.0,883.0,14207.0,3.716191472665446,0.0,506.0,39200.0,10.253727439183887,0.0,621.0,0.0,0.0,0.0,0.0,16821.0,4.3999476850640855,0.0,296.0
DFW -> MCO,72412.0,16.31268303671998,0.0,956.0,5113.0,1.1518359990988962,0.0,818.0,19372.0,4.364045956296463,0.0,532.0,19392.0,4.368551475557558,0.0,613.0,48.0,0.010813246226627618,0.0,32.0,28487.0,6.417436359540437,0.0,946.0
SLC -> ORD,71711.0,21.438266068759344,0.0,1355.0,4103.0,1.2266068759342301,0.0,973.0,21738.0,6.49865470852018,0.0,1355.0,29637.0,8.860089686098656,0.0,1081.0,18.0,0.0053811659192825115,0.0,18.0,16215.0,4.8475336322869955,0.0,441.0
SEA -> LAS,71579.0,10.21973158195317,0.0,890.0,3136.0,0.4477441462021702,0.0,869.0,21834.0,3.11736150770988,0.0,372.0,22221.0,3.172615648201028,0.0,249.0,246.0,0.03512278697886922,0.0,107.0,24142.0,3.4468874928612223,0.0,364.0
DFW -> PHL,71348.0,19.671353735869864,0.0,1133.0,3192.0,0.880066170388751,0.0,305.0,27487.0,7.5784394816652885,0.0,589.0,14255.0,3.930245381858285,0.0,355.0,3.0,8.271298593879239E-4,0.0,3.0,26411.0,7.2817755720981525,0.0,1108.0
MCI -> ORD,70850.0,18.708740427779244,0.0,1423.0,4961.0,1.3100079218378664,0.0,1385.0,15458.0,4.081858991285978,0.0,1394.0,23215.0,6.130182202270927,0.0,1070.0,0.0,0.0,0.0,0.0,27216.0,7.186691312384474,0.0,461.0
LGA -> DEN,70464.0,16.198620689655172,0.0,1453.0,5207.0,1.1970114942528736,0.0,570.0,18753.0,4.311034482758621,0.0,1412.0,18332.0,4.214252873563218,0.0,251.0,0.0,0.0,0.0,0.0,28172.0,6.47632183908046,0.0,361.0
ATL -> IAH,69778.0,13.126034612490594,0.0,1444.0,3727.0,0.7010910458991723,0.0,872.0,21036.0,3.9571106094808126,0.0,1444.0,22729.0,4.2755831452219715,0.0,752.0,29.0,0.00545522949586155,0.0,24.0,22257.0,4.186794582392777,0.0,409.0
MCO -> DFW,69747.0,15.705246566088718,0.0,1726.0,5318.0,1.1974780454852512,0.0,236.0,14428.0,3.2488178338212115,0.0,820.0,20571.0,4.632064850258951,0.0,475.0,136.0,0.03062373339337987,0.0,80.0,29294.0,6.596262103129925,0.0,1716.0
ORD -> CLT,69744.0,13.940435738556866,0.0,631.0,6157.0,1.2306616030381772,0.0,489.0,21407.0,4.278832700379772,0.0,631.0,14916.0,2.981411153308015,0.0,386.0,0.0,0.0,0.0,0.0,27264.0,5.449530281830901,0.0,585.0
LAX -> EWR,69620.0,14.058966074313409,0.0,1153.0,24.0,0.004846526655896607,0.0,24.0,12017.0,2.4266962843295636,0.0,815.0,34862.0,7.039983844911147,0.0,379.0,0.0,0.0,0.0,0.0,22717.0,4.5874394184168015,0.0,597.0
LGA -> MCO,69549.0,17.692444670567287,0.0,932.0,2191.0,0.5573645382854235,0.0,768.0,16783.0,4.269397099974561,0.0,932.0,15213.0,3.870007631645892,0.0,306.0,0.0,0.0,0.0,0.0,35362.0,8.99567540066141,0.0,691.0
ATL -> PHL,69458.0,10.783729234590902,0.0,1199.0,2168.0,0.33659369663095795,0.0,511.0,20999.0,3.2602080422294675,0.0,975.0,20602.0,3.1985716503648502,0.0,319.0,21.0,0.0032603632976245926,0.0,21.0,25668.0,3.985095482068002,0.0,936.0
DFW -> DTW,69164.0,17.12404060410993,0.0,1353.0,5067.0,1.254518445159693,0.0,728.0,26257.0,6.500866551126516,0.0,1248.0,10299.0,2.5498885862837337,0.0,1073.0,0.0,0.0,0.0,0.0,27541.0,6.818767021539985,0.0,442.0
ATL -> DCA,69009.0,9.707272471514981,0.0,912.0,3880.0,0.545787030524687,0.0,810.0,22942.0,3.227176818117879,0.0,912.0,19547.0,2.7496131664087775,0.0,606.0,69.0,0.009706006470670981,0.0,30.0,22571.0,3.1749894499929665,0.0,471.0
IAH -> SFO,68691.0,20.89777912990569,0.0,796.0,5205.0,1.5835108001216915,0.0,775.0,9132.0,2.7782172193489503,0.0,388.0,36797.0,11.19470641922726,0.0,691.0,0.0,0.0,0.0,0.0,17557.0,5.341344691207788,0.0,588.0
RDU -> JFK,68681.0,19.93642960812772,0.0,1068.0,713.0,0.206966618287373,0.0,81.0,18911.0,5.489404934687953,0.0,974.0,21559.0,6.258055152394775,0.0,1067.0,28.0,0.008127721335268505,0.0,12.0,27470.0,7.973875181422351,0.0,375.0
DEN -> IAH,68592.0,14.625159914712153,0.0,973.0,4300.0,0.9168443496801706,0.0,286.0,13829.0,2.9486140724946694,0.0,963.0,20688.0,4.4110874200426435,0.0,273.0,5.0,0.0010660980810234541,0.0,5.0,29770.0,6.347547974413646,0.0,849.0
EWR -> DEN,68488.0,20.98927367453264,0.0,945.0,5074.0,1.5550107263254673,0.0,709.0,16397.0,5.025130248237818,0.0,684.0,16588.0,5.083665338645418,0.0,296.0,172.0,0.05271222801103279,0.0,115.0,30257.0,9.272755133312902,0.0,409.0
IND -> EWR,68483.0,35.50181441161224,0.0,1288.0,640.0,0.33177812337998963,0.0,191.0,8223.0,4.262830482115086,0.0,1158.0,47443.0,24.594608605495075,0.0,1283.0,34.0,0.01762571280456195,0.0,19.0,12143.0,6.294971487817522,0.0,287.0
