ROUTE_PATH,YEAR,QUARTER,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_NM,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_NM,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,DISTANCE,DISTANCE_GROUP,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,_c45,ORIGIN_LATITUDE,ORIGIN_LONGITUDE,ORIGIN_UTC_LOCAL_TIME_VARIATION,DEST_LATITUDE,DEST_LONGITUDE,DEST_UTC_LOCAL_TIME_VARIATION,WHEELS_OFF_UTC_DATETIME,WHEELS_ON_UTC_DATETIME
1169706->1072102,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N352NW,1121,11697,1169706,FLL,"Fort Lauderdale, FL",FL,Florida,10721,1072102,BOS,"Boston, MA",MA,Massachusetts,1324,1347,23.0,12.0,1359,1643,5.0,1645,1648,3.0,0.0,"",0.0,201.0,181.0,164.0,1237.0,5,"","","","","","",26.07166667,-80.14972222,-500,42.36305556,-71.00638889,-500,2019-03-08T18:59:00.000Z,2019-03-08T21:43:00.000Z
1169706->1072102,2019,1,3,8,5,2019-03-08T00:00:00.000Z,B6,20409,N784JB,470,11697,1169706,FLL,"Fort Lauderdale, FL",FL,Florida,10721,1072102,BOS,"Boston, MA",MA,Massachusetts,946,947,1.0,23.0,1010,1301,10.0,1300,1311,11.0,0.0,"",0.0,194.0,204.0,171.0,1237.0,5,"","","","","","",26.07166667,-80.14972222,-500,42.36305556,-71.00638889,-500,2019-03-08T15:10:00.000Z,2019-03-08T18:01:00.000Z
1169706->1072102,2019,1,3,8,5,2019-03-08T00:00:00.000Z,B6,20409,N793JB,570,11697,1169706,FLL,"Fort Lauderdale, FL",FL,Florida,10721,1072102,BOS,"Boston, MA",MA,Massachusetts,1430,1500,30.0,13.0,1513,1757,6.0,1745,1803,18.0,0.0,"",0.0,195.0,183.0,164.0,1237.0,5,4.0,0.0,0.0,0.0,14.0,"",26.07166667,-80.14972222,-500,42.36305556,-71.00638889,-500,2019-03-08T20:13:00.000Z,2019-03-08T22:57:00.000Z
1169706->1072102,2019,1,3,8,5,2019-03-08T00:00:00.000Z,NK,20416,N660NK,610,11697,1169706,FLL,"Fort Lauderdale, FL",FL,Florida,10721,1072102,BOS,"Boston, MA",MA,Massachusetts,735,732,-3.0,13.0,745,1031,5.0,1048,1036,-12.0,0.0,"",0.0,193.0,184.0,166.0,1237.0,5,"","","","","","",26.07166667,-80.14972222,-500,42.36305556,-71.00638889,-500,2019-03-08T12:45:00.000Z,2019-03-08T15:31:00.000Z
1169706->1072102,2019,1,3,8,5,2019-03-08T00:00:00.000Z,NK,20416,N660NK,616,11697,1169706,FLL,"Fort Lauderdale, FL",FL,Florida,10721,1072102,BOS,"Boston, MA",MA,Massachusetts,1619,1611,-8.0,10.0,1621,1912,6.0,1938,1918,-20.0,0.0,"",0.0,199.0,187.0,171.0,1237.0,5,"","","","","","",26.07166667,-80.14972222,-500,42.36305556,-71.00638889,-500,2019-03-08T21:21:00.000Z,2019-03-09T00:12:00.000Z
1219102->1069302,2019,1,3,8,5,2019-03-08T00:00:00.000Z,WN,19393,N7873A,27,12191,1219102,HOU,"Houston, TX",TX,Texas,10693,1069302,BNA,"Nashville, TN",TN,Tennessee,1450,1452,2.0,23.0,1515,1642,4.0,1640,1646,6.0,0.0,"",0.0,110.0,114.0,87.0,670.0,3,"","","","","","",29.64555556,-95.27888889,-600,36.12444444,-86.67805556,-600,2019-03-08T21:15:00.000Z,2019-03-08T22:42:00.000Z
1323202->1014005,2019,1,3,8,5,2019-03-08T00:00:00.000Z,WN,19393,N268WN,1878,13232,1323202,MDW,"Chicago, IL",IL,Illinois,10140,1014005,ABQ,"Albuquerque, NM",NM,New Mexico,840,839,-1.0,23.0,902,1051,6.0,1045,1057,12.0,0.0,"",0.0,185.0,198.0,169.0,1121.0,5,"","","","","","",41.78583333,-87.7525,-600,35.03888889,-106.60833333,-700,2019-03-08T15:02:00.000Z,2019-03-08T17:51:00.000Z
1349505->1320402,2019,1,3,8,5,2019-03-08T00:00:00.000Z,NK,20416,N638NK,1616,13495,1349505,MSY,"New Orleans, LA",LA,Louisiana,13204,1320402,MCO,"Orlando, FL",FL,Florida,1359,1401,2.0,12.0,1413,1643,9.0,1643,1652,9.0,0.0,"",0.0,104.0,111.0,90.0,551.0,3,"","","","","","",29.99333333,-90.25916667,-600,28.42944444,-81.30888889,-500,2019-03-08T20:13:00.000Z,2019-03-08T21:43:00.000Z
1349505->1320402,2019,1,3,8,5,2019-03-08T00:00:00.000Z,WN,19393,N485WN,2174,13495,1349505,MSY,"New Orleans, LA",LA,Louisiana,13204,1320402,MCO,"Orlando, FL",FL,Florida,1050,1047,-3.0,12.0,1059,1317,9.0,1330,1326,-4.0,0.0,"",0.0,100.0,99.0,78.0,551.0,3,"","","","","","",29.99333333,-90.25916667,-600,28.42944444,-81.30888889,-500,2019-03-08T16:59:00.000Z,2019-03-08T18:17:00.000Z
1349505->1320402,2019,1,3,8,5,2019-03-08T00:00:00.000Z,WN,19393,N8630B,5258,13495,1349505,MSY,"New Orleans, LA",LA,Louisiana,13204,1320402,MCO,"Orlando, FL",FL,Florida,940,1023,43.0,14.0,1037,1252,8.0,1220,1300,40.0,0.0,"",0.0,100.0,97.0,75.0,551.0,3,0.0,0.0,0.0,0.0,40.0,"",29.99333333,-90.25916667,-600,28.42944444,-81.30888889,-500,2019-03-08T16:37:00.000Z,2019-03-08T17:52:00.000Z
1393006->1198603,2019,1,3,8,5,2019-03-08T00:00:00.000Z,MQ,20398,N618AE,3953,13930,1393006,ORD,"Chicago, IL",IL,Illinois,11986,1198603,GRR,"Grand Rapids, MI",MI,Michigan,1000,948,-12.0,57.0,1045,1210,5.0,1200,1215,15.0,0.0,"",0.0,60.0,87.0,25.0,137.0,1,0.0,0.0,15.0,0.0,0.0,"",41.97722222,-87.90805556,-600,42.88083333,-85.52277778,-500,2019-03-08T16:45:00.000Z,2019-03-08T17:10:00.000Z
1393006->1198603,2019,1,3,8,5,2019-03-08T00:00:00.000Z,MQ,20398,N606AE,3453,13930,1393006,ORD,"Chicago, IL",IL,Illinois,11986,1198603,GRR,"Grand Rapids, MI",MI,Michigan,1510,1509,-1.0,13.0,1522,1649,17.0,1703,1706,3.0,0.0,"",0.0,53.0,57.0,27.0,137.0,1,"","","","","","",41.97722222,-87.90805556,-600,42.88083333,-85.52277778,-500,2019-03-08T21:22:00.000Z,2019-03-08T21:49:00.000Z
1393006->1198603,2019,1,3,8,5,2019-03-08T00:00:00.000Z,MQ,20398,N247NN,3657,13930,1393006,ORD,"Chicago, IL",IL,Illinois,11986,1198603,GRR,"Grand Rapids, MI",MI,Michigan,1155,1152,-3.0,17.0,1209,1337,4.0,1348,1341,-7.0,0.0,"",0.0,53.0,49.0,28.0,137.0,1,"","","","","","",41.97722222,-87.90805556,-600,42.88083333,-85.52277778,-500,2019-03-08T18:09:00.000Z,2019-03-08T18:37:00.000Z
1393102->1127805,2019,1,3,8,5,2019-03-08T00:00:00.000Z,OH,20397,N220PS,5101,13931,1393102,ORF,"Norfolk, VA",VA,Virginia,11278,1127805,DCA,"Washington, DC",VA,Virginia,1056,1048,-8.0,11.0,1059,1140,16.0,1200,1156,-4.0,0.0,"",0.0,64.0,68.0,41.0,142.0,1,"","","","","","",36.89472222,-76.20111111,-500,38.85138889,-77.03777778,-500,2019-03-08T15:59:00.000Z,2019-03-08T16:40:00.000Z
1449202->1320402,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N947AT,1062,14492,1449202,RDU,"Raleigh/Durham, NC",NC,North Carolina,13204,1320402,MCO,"Orlando, FL",FL,Florida,902,902,0.0,13.0,915,1034,7.0,1051,1041,-10.0,0.0,"",0.0,109.0,99.0,79.0,534.0,3,"","","","","","",35.87777778,-78.7875,-500,28.42944444,-81.30888889,-500,2019-03-08T14:15:00.000Z,2019-03-08T15:34:00.000Z
1449202->1320402,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N947AT,1063,14492,1449202,RDU,"Raleigh/Durham, NC",NC,North Carolina,13204,1320402,MCO,"Orlando, FL",FL,Florida,1352,1347,-5.0,13.0,1400,1516,5.0,1537,1521,-16.0,0.0,"",0.0,105.0,94.0,76.0,534.0,3,"","","","","","",35.87777778,-78.7875,-500,28.42944444,-81.30888889,-500,2019-03-08T19:00:00.000Z,2019-03-08T20:16:00.000Z
1449202->1320402,2019,1,3,8,5,2019-03-08T00:00:00.000Z,F9,20436,N331FR,1193,14492,1449202,RDU,"Raleigh/Durham, NC",NC,North Carolina,13204,1320402,MCO,"Orlando, FL",FL,Florida,1127,1117,-10.0,12.0,1129,1250,13.0,1318,1303,-15.0,0.0,"",0.0,111.0,106.0,81.0,534.0,3,"","","","","","",35.87777778,-78.7875,-500,28.42944444,-81.30888889,-500,2019-03-08T16:29:00.000Z,2019-03-08T17:50:00.000Z
1449202->1320402,2019,1,3,8,5,2019-03-08T00:00:00.000Z,WN,19393,N452WN,995,14492,1449202,RDU,"Raleigh/Durham, NC",NC,North Carolina,13204,1320402,MCO,"Orlando, FL",FL,Florida,1145,1145,0.0,7.0,1152,1312,5.0,1330,1317,-13.0,0.0,"",0.0,105.0,92.0,80.0,534.0,3,"","","","","","",35.87777778,-78.7875,-500,28.42944444,-81.30888889,-500,2019-03-08T16:52:00.000Z,2019-03-08T18:12:00.000Z
1449202->1348702,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N985AT,1308,14492,1449202,RDU,"Raleigh/Durham, NC",NC,North Carolina,13487,1348702,MSP,"Minneapolis, MN",MN,Minnesota,1149,1148,-1.0,12.0,1200,1329,3.0,1344,1332,-12.0,0.0,"",0.0,175.0,164.0,149.0,980.0,4,"","","","","","",35.87777778,-78.7875,-500,44.88194444,-93.22166667,-600,2019-03-08T17:00:00.000Z,2019-03-08T19:29:00.000Z
1449202->1348702,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N922AT,1332,14492,1449202,RDU,"Raleigh/Durham, NC",NC,North Carolina,13487,1348702,MSP,"Minneapolis, MN",MN,Minnesota,852,854,2.0,9.0,903,1028,7.0,1045,1035,-10.0,0.0,"",0.0,173.0,161.0,145.0,980.0,4,"","","","","","",35.87777778,-78.7875,-500,44.88194444,-93.22166667,-600,2019-03-08T14:03:00.000Z,2019-03-08T16:28:00.000Z
1463502->1079206,2019,1,3,8,5,2019-03-08T00:00:00.000Z,WN,19393,N8532S,481,14635,1463502,RSW,"Fort Myers, FL",FL,Florida,10792,1079206,BUF,"Buffalo, NY",NY,New York,1355,1350,-5.0,11.0,1401,1638,2.0,1650,1640,-10.0,0.0,"",0.0,175.0,170.0,157.0,1144.0,5,"","","","","","",26.53611111,-81.75527778,-500,42.94055556,-78.73055556,-500,2019-03-08T19:01:00.000Z,2019-03-08T21:38:00.000Z
1467903->1379608,2019,1,3,8,5,2019-03-08T00:00:00.000Z,WN,19393,N745SW,932,14679,1467903,SAN,"San Diego, CA",CA,California,13796,1379608,OAK,"Oakland, CA",CA,California,1200,1213,13.0,11.0,1224,1336,4.0,1330,1340,10.0,0.0,"",0.0,90.0,87.0,72.0,446.0,2,"","","","","","",32.73361111,-117.18972222,-800,37.72111111,-122.22111111,-800,2019-03-08T20:24:00.000Z,2019-03-08T21:36:00.000Z
1467903->1379608,2019,1,3,8,5,2019-03-08T00:00:00.000Z,WN,19393,N435WN,1002,14679,1467903,SAN,"San Diego, CA",CA,California,13796,1379608,OAK,"Oakland, CA",CA,California,1000,1018,18.0,16.0,1034,1143,5.0,1125,1148,23.0,0.0,"",0.0,85.0,90.0,69.0,446.0,2,0.0,0.0,5.0,0.0,18.0,"",32.73361111,-117.18972222,-800,37.72111111,-122.22111111,-800,2019-03-08T18:34:00.000Z,2019-03-08T19:43:00.000Z
1467903->1379608,2019,1,3,8,5,2019-03-08T00:00:00.000Z,WN,19393,N7752B,1118,14679,1467903,SAN,"San Diego, CA",CA,California,13796,1379608,OAK,"Oakland, CA",CA,California,905,914,9.0,13.0,927,1036,5.0,1035,1041,6.0,0.0,"",0.0,90.0,87.0,69.0,446.0,2,"","","","","","",32.73361111,-117.18972222,-800,37.72111111,-122.22111111,-800,2019-03-08T17:27:00.000Z,2019-03-08T18:36:00.000Z
1467903->1379608,2019,1,3,8,5,2019-03-08T00:00:00.000Z,WN,19393,N766SW,2112,14679,1467903,SAN,"San Diego, CA",CA,California,13796,1379608,OAK,"Oakland, CA",CA,California,810,829,19.0,21.0,850,959,6.0,940,1005,25.0,0.0,"",0.0,90.0,96.0,69.0,446.0,2,0.0,0.0,6.0,0.0,19.0,"",32.73361111,-117.18972222,-800,37.72111111,-122.22111111,-800,2019-03-08T16:50:00.000Z,2019-03-08T17:59:00.000Z
1473003->1143302,2019,1,3,8,5,2019-03-08T00:00:00.000Z,OO,20304,N494CA,4734,14730,1473003,SDF,"Louisville, KY",KY,Kentucky,11433,1143302,DTW,"Detroit, MI",MI,Michigan,1026,1017,-9.0,25.0,1042,1139,11.0,1150,1150,0.0,0.0,"",0.0,84.0,93.0,57.0,306.0,2,"","","","","","",38.17416667,-85.73638889,-500,42.2125,-83.35333333,-500,2019-03-08T15:42:00.000Z,2019-03-08T16:39:00.000Z
1502305->1410702,2019,1,3,8,5,2019-03-08T00:00:00.000Z,YV,20378,N910FJ,5768,15023,1502305,STS,"Santa Rosa, CA",CA,California,14107,1410702,PHX,"Phoenix, AZ",AZ,Arizona,1251,1257,6.0,13.0,1310,1540,6.0,1552,1546,-6.0,0.0,"",0.0,121.0,109.0,90.0,699.0,3,"","","","","","",38.50972222,-122.81277778,-800,33.43416667,-112.01166667,-700,2019-03-08T21:10:00.000Z,2019-03-08T22:40:00.000Z
1530402->1501606,2019,1,3,8,5,2019-03-08T00:00:00.000Z,WN,19393,N7811F,251,15304,1530402,TPA,"Tampa, FL",FL,Florida,15016,1501606,STL,"St. Louis, MO",MO,Missouri,1010,1005,-5.0,12.0,1017,1140,3.0,1140,1143,3.0,0.0,"",0.0,150.0,158.0,143.0,869.0,4,"","","","","","",27.97555556,-82.53333333,-500,38.74861111,-90.37,-600,2019-03-08T15:17:00.000Z,2019-03-08T17:40:00.000Z
1530402->1501606,2019,1,3,8,5,2019-03-08T00:00:00.000Z,WN,19393,N294WN,2465,15304,1530402,TPA,"Tampa, FL",FL,Florida,15016,1501606,STL,"St. Louis, MO",MO,Missouri,1350,1404,14.0,10.0,1414,1536,3.0,1520,1539,19.0,0.0,"",0.0,150.0,155.0,142.0,869.0,4,5.0,0.0,5.0,0.0,9.0,"",27.97555556,-82.53333333,-500,38.74861111,-90.37,-600,2019-03-08T19:14:00.000Z,2019-03-08T21:36:00.000Z
1537002->1125903,2019,1,3,8,5,2019-03-08T00:00:00.000Z,WN,19393,N484WN,2066,15370,1537002,TUL,"Tulsa, OK",OK,Oklahoma,11259,1125903,DAL,"Dallas, TX",TX,Texas,1355,1351,-4.0,15.0,1406,1449,3.0,1500,1452,-8.0,0.0,"",0.0,65.0,61.0,43.0,237.0,1,"","","","","","",36.19833333,-95.88805556,-600,32.84722222,-96.85166667,-600,2019-03-08T20:06:00.000Z,2019-03-08T20:49:00.000Z
1537002->1125903,2019,1,3,8,5,2019-03-08T00:00:00.000Z,WN,19393,N739GB,2084,15370,1537002,TUL,"Tulsa, OK",OK,Oklahoma,11259,1125903,DAL,"Dallas, TX",TX,Texas,1020,1017,-3.0,8.0,1025,1107,17.0,1125,1124,-1.0,0.0,"",0.0,65.0,67.0,42.0,237.0,1,"","","","","","",36.19833333,-95.88805556,-600,32.84722222,-96.85166667,-600,2019-03-08T16:25:00.000Z,2019-03-08T17:07:00.000Z
1042302->1105703,2019,1,3,8,5,2019-03-08T00:00:00.000Z,AA,19805,N831AW,493,10423,1042302,AUS,"Austin, TX",TX,Texas,11057,1105703,CLT,"Charlotte, NC",NC,North Carolina,1330,1326,-4.0,12.0,1338,1646,10.0,1711,1656,-15.0,0.0,"",0.0,161.0,150.0,128.0,1032.0,5,"","","","","","",30.19444444,-97.67,-600,35.21361111,-80.94916667,-500,2019-03-08T19:38:00.000Z,2019-03-08T21:46:00.000Z
1042302->1105703,2019,1,3,8,5,2019-03-08T00:00:00.000Z,AA,19805,N738US,1961,10423,1042302,AUS,"Austin, TX",TX,Texas,11057,1105703,CLT,"Charlotte, NC",NC,North Carolina,1009,1026,17.0,10.0,1036,1336,12.0,1347,1348,1.0,0.0,"",0.0,158.0,142.0,120.0,1032.0,5,"","","","","","",30.19444444,-97.67,-600,35.21361111,-80.94916667,-500,2019-03-08T16:36:00.000Z,2019-03-08T18:36:00.000Z
1042302->1129806,2019,1,3,8,5,2019-03-08T00:00:00.000Z,AA,19805,N844NN,1326,10423,1042302,AUS,"Austin, TX",TX,Texas,11298,1129806,DFW,"Dallas/Fort Worth, TX",TX,Texas,1054,1048,-6.0,13.0,1101,1138,11.0,1200,1149,-11.0,0.0,"",0.0,66.0,61.0,37.0,190.0,1,"","","","","","",30.19444444,-97.67,-600,32.89722222,-97.03777778,-600,2019-03-08T17:01:00.000Z,2019-03-08T17:38:00.000Z
1042302->1129806,2019,1,3,8,5,2019-03-08T00:00:00.000Z,AA,19805,N995NN,2404,10423,1042302,AUS,"Austin, TX",TX,Texas,11298,1129806,DFW,"Dallas/Fort Worth, TX",TX,Texas,1428,1423,-5.0,12.0,1435,1513,10.0,1534,1523,-11.0,0.0,"",0.0,66.0,60.0,38.0,190.0,1,"","","","","","",30.19444444,-97.67,-600,32.89722222,-97.03777778,-600,2019-03-08T20:35:00.000Z,2019-03-08T21:13:00.000Z
1042302->1129806,2019,1,3,8,5,2019-03-08T00:00:00.000Z,AA,19805,N9615W,1176,10423,1042302,AUS,"Austin, TX",TX,Texas,11298,1129806,DFW,"Dallas/Fort Worth, TX",TX,Texas,952,946,-6.0,13.0,959,1040,11.0,1100,1051,-9.0,0.0,"",0.0,68.0,65.0,41.0,190.0,1,"","","","","","",30.19444444,-97.67,-600,32.89722222,-97.03777778,-600,2019-03-08T15:59:00.000Z,2019-03-08T16:40:00.000Z
1042302->1129806,2019,1,3,8,5,2019-03-08T00:00:00.000Z,AA,19805,N9621A,1584,10423,1042302,AUS,"Austin, TX",TX,Texas,11298,1129806,DFW,"Dallas/Fort Worth, TX",TX,Texas,1246,1237,-9.0,29.0,1306,1348,8.0,1349,1356,7.0,0.0,"",0.0,63.0,79.0,42.0,190.0,1,"","","","","","",30.19444444,-97.67,-600,32.89722222,-97.03777778,-600,2019-03-08T19:06:00.000Z,2019-03-08T19:48:00.000Z
1052906->1169706,2019,1,3,8,5,2019-03-08T00:00:00.000Z,B6,20409,N521JB,959,10529,1052906,BDL,"Hartford, CT",CT,Connecticut,11697,1169706,FLL,"Fort Lauderdale, FL",FL,Florida,807,825,18.0,23.0,848,1127,4.0,1127,1131,4.0,0.0,"",0.0,200.0,186.0,159.0,1173.0,5,"","","","","","",41.93916667,-72.68333333,-500,26.07166667,-80.14972222,-500,2019-03-08T13:48:00.000Z,2019-03-08T16:27:00.000Z
1052906->1169706,2019,1,3,8,5,2019-03-08T00:00:00.000Z,NK,20416,N912NK,663,10529,1052906,BDL,"Hartford, CT",CT,Connecticut,11697,1169706,FLL,"Fort Lauderdale, FL",FL,Florida,1155,1436,161.0,36.0,1512,1811,4.0,1507,1815,188.0,0.0,"",0.0,192.0,219.0,179.0,1173.0,5,18.0,0.0,170.0,0.0,0.0,"",41.93916667,-72.68333333,-500,26.07166667,-80.14972222,-500,2019-03-08T20:12:00.000Z,2019-03-08T23:11:00.000Z
1069302->1334207,2019,1,3,8,5,2019-03-08T00:00:00.000Z,WN,19393,N756SA,1669,10693,1069302,BNA,"Nashville, TN",TN,Tennessee,13342,1334207,MKE,"Milwaukee, WI",WI,Wisconsin,940,959,19.0,8.0,1007,1123,2.0,1115,1125,10.0,0.0,"",0.0,95.0,86.0,76.0,475.0,2,"","","","","","",36.12444444,-86.67805556,-600,42.94694444,-87.89694444,-600,2019-03-08T16:07:00.000Z,2019-03-08T17:23:00.000Z
1069302->1530402,2019,1,3,8,5,2019-03-08T00:00:00.000Z,WN,19393,N563WN,511,10693,1069302,BNA,"Nashville, TN",TN,Tennessee,15304,1530402,TPA,"Tampa, FL",FL,Florida,1125,1126,1.0,9.0,1135,1354,4.0,1410,1358,-12.0,0.0,"",0.0,105.0,92.0,79.0,612.0,3,"","","","","","",36.12444444,-86.67805556,-600,27.97555556,-82.53333333,-500,2019-03-08T17:35:00.000Z,2019-03-08T18:54:00.000Z
1069302->1530402,2019,1,3,8,5,2019-03-08T00:00:00.000Z,WN,19393,N910WN,2297,10693,1069302,BNA,"Nashville, TN",TN,Tennessee,15304,1530402,TPA,"Tampa, FL",FL,Florida,1400,1421,21.0,11.0,1432,1651,5.0,1645,1656,11.0,0.0,"",0.0,105.0,95.0,79.0,612.0,3,"","","","","","",36.12444444,-86.67805556,-600,27.97555556,-82.53333333,-500,2019-03-08T20:32:00.000Z,2019-03-08T21:51:00.000Z
1069302->1530402,2019,1,3,8,5,2019-03-08T00:00:00.000Z,WN,19393,N8325D,5984,10693,1069302,BNA,"Nashville, TN",TN,Tennessee,15304,1530402,TPA,"Tampa, FL",FL,Florida,925,921,-4.0,7.0,928,1144,4.0,1210,1148,-22.0,0.0,"",0.0,105.0,87.0,76.0,612.0,3,"","","","","","",36.12444444,-86.67805556,-600,27.97555556,-82.53333333,-500,2019-03-08T15:28:00.000Z,2019-03-08T16:44:00.000Z
1104205->1105703,2019,1,3,8,5,2019-03-08T00:00:00.000Z,OH,20397,N598NN,5572,11042,1104205,CLE,"Cleveland, OH",OH,Ohio,11057,1105703,CLT,"Charlotte, NC",NC,North Carolina,1354,1404,10.0,10.0,1414,1530,12.0,1535,1542,7.0,0.0,"",0.0,101.0,98.0,76.0,430.0,2,"","","","","","",41.40944444,-81.85472222,-500,35.21361111,-80.94916667,-500,2019-03-08T19:14:00.000Z,2019-03-08T20:30:00.000Z
1104205->1105703,2019,1,3,8,5,2019-03-08T00:00:00.000Z,AA,19805,N712US,1699,11042,1104205,CLE,"Cleveland, OH",OH,Ohio,11057,1105703,CLT,"Charlotte, NC",NC,North Carolina,1015,1008,-7.0,11.0,1019,1127,12.0,1156,1139,-17.0,0.0,"",0.0,101.0,91.0,68.0,430.0,2,"","","","","","",41.40944444,-81.85472222,-500,35.21361111,-80.94916667,-500,2019-03-08T15:19:00.000Z,2019-03-08T16:27:00.000Z
1104205->1105703,2019,1,3,8,5,2019-03-08T00:00:00.000Z,AA,19805,N766US,826,11042,1104205,CLE,"Cleveland, OH",OH,Ohio,11057,1105703,CLT,"Charlotte, NC",NC,North Carolina,1511,1532,21.0,11.0,1543,1701,11.0,1654,1712,18.0,0.0,"",0.0,103.0,100.0,78.0,430.0,2,9.0,0.0,0.0,0.0,9.0,"",41.40944444,-81.85472222,-500,35.21361111,-80.94916667,-500,2019-03-08T20:43:00.000Z,2019-03-08T22:01:00.000Z
1105703->1469608,2019,1,3,8,5,2019-03-08T00:00:00.000Z,OO,20304,N732SK,3283,11057,1105703,CLT,"Charlotte, NC",NC,North Carolina,14696,1469608,SBN,"South Bend, IN",IN,Indiana,1114,1114,0.0,29.0,1143,1308,4.0,1313,1312,-1.0,0.0,"",0.0,119.0,118.0,85.0,534.0,3,"","","","","","",35.21361111,-80.94916667,-500,41.70833333,-86.31722222,-500,2019-03-08T16:43:00.000Z,2019-03-08T18:08:00.000Z
1105703->1478302,2019,1,3,8,5,2019-03-08T00:00:00.000Z,MQ,20398,N854AE,3869,11057,1105703,CLT,"Charlotte, NC",NC,North Carolina,14783,1478302,SGF,"Springfield, MO",MO,Missouri,855,852,-3.0,12.0,904,1009,3.0,1013,1012,-1.0,0.0,"",0.0,138.0,140.0,125.0,708.0,3,"","","","","","",35.21361111,-80.94916667,-500,37.24555556,-93.38861111,-600,2019-03-08T14:04:00.000Z,2019-03-08T16:09:00.000Z
1105703->1478302,2019,1,3,8,5,2019-03-08T00:00:00.000Z,MQ,20398,N820AE,3870,11057,1105703,CLT,"Charlotte, NC",NC,North Carolina,14783,1478302,SGF,"Springfield, MO",MO,Missouri,1325,1317,-8.0,24.0,1341,1450,4.0,1455,1454,-1.0,0.0,"",0.0,150.0,157.0,129.0,708.0,3,"","","","","","",35.21361111,-80.94916667,-500,37.24555556,-93.38861111,-600,2019-03-08T18:41:00.000Z,2019-03-08T20:50:00.000Z
1129806->1490803,2019,1,3,8,5,2019-03-08T00:00:00.000Z,AA,19805,N355PU,2255,11298,1129806,DFW,"Dallas/Fort Worth, TX",TX,Texas,14908,1490803,SNA,"Santa Ana, CA",CA,California,655,651,-4.0,18.0,709,808,8.0,812,816,4.0,0.0,"",0.0,197.0,205.0,179.0,1205.0,5,"","","","","","",32.89722222,-97.03777778,-600,33.67555556,-117.86833333,-800,2019-03-08T13:09:00.000Z,2019-03-08T16:08:00.000Z
1129806->1490803,2019,1,3,8,5,2019-03-08T00:00:00.000Z,AA,19805,N967NN,2613,11298,1129806,DFW,"Dallas/Fort Worth, TX",TX,Texas,14908,1490803,SNA,"Santa Ana, CA",CA,California,930,927,-3.0,19.0,946,1051,5.0,1053,1056,3.0,0.0,"",0.0,203.0,209.0,185.0,1205.0,5,"","","","","","",32.89722222,-97.03777778,-600,33.67555556,-117.86833333,-800,2019-03-08T15:46:00.000Z,2019-03-08T18:51:00.000Z
1129806->1490803,2019,1,3,8,5,2019-03-08T00:00:00.000Z,AA,19805,N945NN,2402,11298,1129806,DFW,"Dallas/Fort Worth, TX",TX,Texas,14908,1490803,SNA,"Santa Ana, CA",CA,California,845,843,-2.0,12.0,855,956,5.0,1010,1001,-9.0,0.0,"",0.0,205.0,198.0,181.0,1205.0,5,"","","","","","",32.89722222,-97.03777778,-600,33.67555556,-117.86833333,-800,2019-03-08T14:55:00.000Z,2019-03-08T17:56:00.000Z
1129806->1490803,2019,1,3,8,5,2019-03-08T00:00:00.000Z,AA,19805,N996NN,2659,11298,1129806,DFW,"Dallas/Fort Worth, TX",TX,Texas,14908,1490803,SNA,"Santa Ana, CA",CA,California,1430,1427,-3.0,18.0,1445,1553,15.0,1547,1608,21.0,0.0,"",0.0,197.0,221.0,188.0,1205.0,5,0.0,0.0,21.0,0.0,0.0,"",32.89722222,-97.03777778,-600,33.67555556,-117.86833333,-800,2019-03-08T20:45:00.000Z,2019-03-08T23:53:00.000Z
1129806->1490803,2019,1,3,8,5,2019-03-08T00:00:00.000Z,AA,19805,N906NN,1599,11298,1129806,DFW,"Dallas/Fort Worth, TX",TX,Texas,14908,1490803,SNA,"Santa Ana, CA",CA,California,1219,1216,-3.0,12.0,1228,1335,5.0,1340,1340,0.0,0.0,"",0.0,201.0,204.0,187.0,1205.0,5,"","","","","","",32.89722222,-97.03777778,-600,33.67555556,-117.86833333,-800,2019-03-08T18:28:00.000Z,2019-03-08T21:35:00.000Z
