ROUTE_PATH,ORIGIN_AIRPORT_SEQ_ID,DEST_AIRPORT_SEQ_ID,AIR_TIME_AVG,DISTANCE
1129806->1161802,1129806,1161802,170.6818181818182,1372.0
1129806->1161206,1129806,1161206,81.2,642.0
1129806->1154005,1129806,1154005,86.22727272727273,551.0
1129806->1150305,1129806,1150305,123.57142857142857,721.0
1129806->1148102,1129806,1148102,92.85714285714286,685.0
1129806->1143302,1129806,1143302,122.41935483870968,986.0
1129806->1142307,1129806,1142307,87.0,624.0
1129806->1142306,1129806,1142306,81.0,624.0
1129806->1141501,1129806,1141501,62.0,335.0
1129806->1141306,1129806,1141306,105.0,674.0
1129806->1129202,1129806,1129202,98.71739130434783,641.0
1129806->1127805,1129806,1127805,144.3181818181818,1192.0
1129806->1126702,1129806,1126702,105.81818181818181,861.0
1129806->1123302,1129806,1123302,109.5,713.0
1129806->1119302,1129806,1119302,102.05882352941177,812.0
1129806->1114008,1129806,1114008,56.2,354.0
1129806->1111105,1129806,1111105,68.75,489.0
1129806->1110902,1129806,1110902,93.3,592.0
1129806->1106702,1129806,1106702,96.0,692.0
1129806->1106606,1129806,1106606,114.72727272727273,926.0
1129806->1105703,1129806,1105703,117.41379310344827,936.0
1129806->1104902,1129806,1104902,32.45454545454545,164.0
1129806->1104205,1129806,1104205,125.5,1021.0
1129806->1100303,1129806,1100303,91.625,685.0
1129806->1099402,1129806,1099402,115.16666666666667,987.0
1129806->1098002,1129806,1098002,88.5,695.0
1129806->1086803,1129806,1086803,106.0,922.0
1129806->1084905,1129806,1084905,175.0,1163.0
1129806->1082106,1129806,1082106,146.28571428571428,1217.0
1129806->1079206,1129806,1079206,142.66666666666666,1212.0
1129806->1078105,1129806,1078105,55.4375,383.0
1129806->1074705,1129806,1074705,69.88888888888889,482.0
1129806->1072804,1129806,1072804,51.125,270.0
1129806->1072102,1129806,1072102,184.2,1562.0
1129806->1071302,1129806,1071302,188.16666666666666,1272.0
1129806->1069302,1129806,1069302,83.36363636363636,631.0
1129806->1068502,1129806,1068502,89.8,690.0
1129806->1062702,1129806,1062702,133.2,977.0
1129806->1062003,1129806,1062003,156.0,1081.0
1129806->1059904,1129806,1059904,83.84615384615384,597.0
1129806->1056103,1129806,1056103,200.33333333333334,1271.0
1129806->1052906,1129806,1052906,171.4,1471.0
1129806->1042302,1129806,1042302,37.166666666666664,190.0
1129806->1039707,1129806,1039707,93.58,731.0
1129806->1037205,1129806,1037205,128.375,701.0
1129806->1027903,1129806,1027903,52.86666666666667,312.0
1129806->1020803,1129806,1020803,103.66666666666667,874.0
1129806->1018502,1129806,1018502,45.0,285.0
1129806->1015502,1129806,1015502,19.727272727272727,89.0
1129806->1014005,1129806,1014005,88.25,569.0
1129806->1013603,1129806,1013603,32.625,158.0
1129202->1591904,1129202,1591904,79.14285714285714,616.0
1129202->1558203,1129202,1558203,45.0,259.0
1129202->1541205,1129202,1541205,123.0,1162.0
1129202->1537604,1129202,1537604,105.75,639.0
1129202->1537603,1129202,1537603,103.55555555555556,639.0
1129202->1537002,1129202,1537002,69.45454545454545,541.0
1129202->1530402,1129202,1530402,168.54166666666666,1506.0
1129202->1504102,1129202,1504102,102.0,557.0
1129202->1502305,1129202,1502305,164.5,977.0
1129202->1501606,1129202,1501606,90.44,770.0
1129202->1498603,1129202,1498603,179.0,1531.0
1129202->1490803,1129202,1490803,132.22222222222223,846.0
1129202->1489302,1129202,1489302,136.5,909.0
1129202->1486903,1129202,1486903,70.40350877192982,391.0
1129202->1483106,1129202,1483106,144.5,948.0
1129202->1481402,1129202,1481402,103.0,792.0
1129202->1479405,1129202,1479405,87.28571428571429,517.0
1129202->1477104,1129202,1477104,144.10256410256412,967.0
1129202->1474703,1129202,1474703,151.41860465116278,1024.0
1129202->1473003,1129202,1473003,114.0,1024.0
1129202->1469802,1129202,1469802,157.2,931.0
1129202->1468902,1129202,1468902,151.2,916.0
1129202->1468502,1129202,1468502,151.0,1414.0
1129202->1468305,1129202,1468305,103.47619047619048,794.0
1129202->1467903,1129202,1467903,131.78378378378378,853.0
1129202->1463502,1129202,1463502,179.72727272727272,1607.0
1129202->1457002,1129202,1457002,124.9375,804.0
1129202->1454303,1129202,1454303,44.0,260.0
1129202->1452401,1129202,1452401,169.5,1482.0
1129202->1449202,1129202,1449202,160.46666666666667,1436.0
1129202->1445702,1129202,1445702,42.0,300.0
1129202->1428805,1129202,1428805,26.8,109.0
1129202->1426204,1129202,1426204,121.92857142857143,776.0
1129202->1425202,1129202,1425202,127.66666666666667,852.0
1129202->1423705,1129202,1423705,96.66666666666667,557.0
1129202->1419306,1129202,1419306,137.5,1179.0
1129202->1412202,1129202,1412202,144.3846153846154,1290.0
1129202->1410702,1129202,1410702,96.72602739726027,602.0
1129202->1410005,1129202,1410005,172.27272727272728,1558.0
1129202->1405702,1129202,1405702,144.34615384615384,991.0
1129202->1402702,1129202,1402702,187.0,1679.0
1129202->1393102,1129202,1393102,166.0,1553.0
1129202->1393007,1129202,1393007,107.74418604651163,888.0
1129202->1393006,1129202,1393006,111.33333333333333,888.0
1129202->1389101,1129202,1389101,126.18181818181819,819.0
1129202->1387102,1129202,1387102,60.05263157894737,472.0
1129202->1385103,1129202,1385103,67.95454545454545,495.0
1129202->1383002,1129202,1383002,432.0,3302.0
1129202->1379608,1129202,1379608,143.78571428571428,957.0
1129202->1349505,1129202,1349505,123.85714285714286,1062.0
1129202->1348702,1129202,1348702,86.28571428571429,680.0
1129202->1348602,1129202,1348602,100.5,679.0
1129202->1348502,1129202,1348502,95.55555555555556,826.0
1129202->1338801,1129202,1338801,126.66666666666667,780.0
1129202->1334207,1129202,1334207,103.8,896.0
1129202->1330303,1129202,1330303,189.0,1709.0
1129202->1326403,1129202,1326403,150.0,964.0
1129202->1324402,1129202,1324402,101.66666666666667,872.0
1129202->1323202,1129202,1323202,110.61538461538461,895.0
1129202->1320402,1129202,1320402,176.8235294117647,1546.0
1129202->1319801,1129202,1319801,69.11111111111111,533.0
1129202->1315805,1129202,1315805,80.85714285714286,563.0
1129202->1302902,1129202,1302902,56.25,423.0
1129202->1299206,1129202,1299206,92.6,771.0
1129202->1298202,1129202,1298202,443.0,3414.0
1129202->1295406,1129202,1295406,137.0,854.0
1129202->1295304,1129202,1295304,185.26666666666668,1620.0
1129202->1295106,1129202,1295106,123.0,978.0
1129202->1290205,1129202,1290205,45.5,280.0
1129202->1289902,1129202,1289902,44.5,228.0
1129202->1289607,1129202,1289607,62.333333333333336,456.0
1129202->1289208,1129202,1289208,132.82142857142858,862.0
1129202->1288903,1129202,1288903,98.84210526315789,628.0
1129202->1288802,1129202,1288802,24.5,113.0
1129202->1275804,1129202,1275804,430.0,3329.0
1129202->1251902,1129202,1251902,80.2,573.0
1129202->1247805,1129202,1247805,186.0,1626.0
1129202->1245102,1129202,1245102,162.0,1447.0
1129202->1244807,1129202,1244807,110.0,967.0
1129202->1244102,1129202,1244102,65.71428571428571,406.0
1129202->1233904,1129202,1233904,116.875,977.0
1129202->1228002,1129202,1228002,86.0,458.0
1129202->1227805,1129202,1227805,56.8,420.0
1129202->1226603,1129202,1226603,116.88571428571429,862.0
1129202->1226402,1129202,1226402,159.88,1452.0
1129202->1225502,1129202,1225502,43.5,298.0
1129202->1221702,1129202,1221702,119.0,1048.0
1129202->1220605,1129202,1220605,129.0,1023.0
1129202->1219102,1129202,1219102,119.82352941176471,883.0
1129202->1217305,1129202,1217305,412.3333333333333,3365.0
1129202->1209402,1129202,1209402,38.25,141.0
1129202->1199603,1129202,1199603,145.0,1278.0
1129202->1198603,1129202,1198603,115.125,1015.0
1129202->1192102,1129202,1192102,44.714285714285715,212.0
1129202->1188402,1129202,1188402,116.5,836.0
1129202->1186502,1129202,1186502,48.333333333333336,313.0
1129202->1177502,1129202,1177502,65.81818181818181,483.0
1129202->1169706,1129202,1169706,188.9047619047619,1703.0
1129202->1163807,1129202,1163807,131.0,844.0
1129202->1163703,1129202,1163703,86.0,627.0
1129202->1161802,1129202,1161802,179.84,1605.0
1129202->1160302,1129202,1160302,146.33333333333334,996.0
1129202->1154005,1129202,1154005,90.14285714285714,563.0
1129202->1150305,1129202,1150305,32.6,120.0
1129202->1146802,1129202,1146802,43.75,305.0
1129202->1143302,1129202,1143302,132.65217391304347,1123.0
1129202->1142307,1129202,1142307,72.0,589.0
1129202->1141306,1129202,1141306,49.888888888888886,250.0
1129202->1129806,1129202,1129806,85.95652173913044,641.0
1129202->1127805,1129202,1127805,167.75,1476.0
1129202->1125903,1129202,1125903,88.5,651.0
1129202->1119302,1129202,1119302,125.0,1069.0
1129202->1112205,1129202,1112205,42.0,230.0
1129202->1111105,1129202,1111105,82.0,671.0
1129202->1110902,1129202,1110902,18.695652173913043,73.0
1129202->1109702,1129202,1109702,63.0,391.0
1129202->1109203,1129202,1109203,53.166666666666664,283.0
1129202->1106606,1129202,1106606,135.0,1154.0
1129202->1105703,1129202,1105703,156.8695652173913,1337.0
1129202->1104205,1129202,1104205,136.53846153846155,1201.0
1129202->1100303,1129202,1100303,79.85714285714286,692.0
1129202->1099402,1129202,1099402,178.0,1449.0
1129202->1084905,1129202,1084905,81.28571428571429,524.0
1129202->1082106,1129202,1082106,163.95652173913044,1491.0
1129202->1080003,1129202,1080003,141.72727272727272,850.0
1129202->1079206,1129202,1079206,157.0,1359.0
1129202->1074706,1129202,1074706,136.0,1049.0
1129202->1072102,1129202,1072102,197.5,1754.0
1129202->1071302,1129202,1071302,95.5,649.0
1129202->1069302,1129202,1069302,118.35714285714286,1014.0
1129202->1062702,1129202,1062702,72.25,516.0
1129202->1062003,1129202,1062003,65.75,455.0
1129202->1059904,1129202,1059904,121.0,1083.0
1129202->1056103,1129202,1056103,144.83333333333334,845.0
1129202->1055803,1129202,1055803,29.0,150.0
1129202->1052906,1129202,1052906,184.33333333333334,1671.0
1129202->1043105,1129202,1043105,"",1248.0
1129202->1042302,1129202,1042302,100.27272727272727,775.0
1129202->1039707,1129202,1039707,140.46,1199.0
1129202->1037205,1129202,1037205,33.45454545454545,125.0
1129202->1029906,1129202,1029906,303.3333333333333,2405.0
1129202->1027903,1129202,1027903,55.0,359.0
1129202->1025702,1129202,1025702,171.5,1610.0
1129202->1014005,1129202,1014005,56.3,349.0
1127805->1591904,1127805,1591904,150.5,963.0
1127805->1562404,1127805,1562404,121.0,789.0
1127805->1541205,1127805,1541205,74.875,437.0
1127805->1530402,1127805,1530402,114.9,814.0
1127805->1524906,1127805,1524906,102.66666666666667,716.0
1127805->1509602,1127805,1509602,54.0,298.0
1127805->1501606,1127805,1501606,122.95238095238095,719.0
1127805->1498603,1127805,1498603,125.0,851.0
1127805->1486903,1127805,1486903,268.3333333333333,1851.0
1127805->1484306,1127805,1484306,187.0,1554.0
1127805->1477104,1127805,1477104,347.1666666666667,2442.0
1127805->1474703,1127805,1474703,325.3333333333333,2329.0
1127805->1473003,1127805,1473003,86.0,474.0
1127805->1468502,1127805,1468502,83.33333333333333,519.0
1127805->1463502,1127805,1463502,130.91666666666666,892.0
1127805->1457606,1127805,1457606,55.57142857142857,296.0
1127805->1449202,1127805,1449202,45.35294117647059,227.0
1127805->1432105,1127805,1432105,71.71428571428571,482.0
1127805->1430705,1127805,1430705,57.857142857142854,356.0
1127805->1419306,1127805,1419306,120.0,816.0
1127805->1412202,1127805,1412202,41.666666666666664,204.0
1127805->1410702,1127805,1410702,296.0,1979.0
1127805->1410005,1127805,1410005,32.9,119.0
1127805->1405702,1127805,1405702,321.0,2350.0
1127805->1402702,1127805,1402702,126.44444444444444,857.0
1127805->1393102,1127805,1393102,33.375,142.0
1127805->1393007,1127805,1393007,106.46666666666667,612.0
1127805->1387102,1127805,1387102,162.4,1012.0
1127805->1385103,1127805,1385103,185.16666666666666,1158.0
1127805->1357702,1127805,1357702,63.0,372.0
1127805->1349505,1127805,1349505,144.88235294117646,969.0
1127805->1348702,1127805,1348702,148.5,931.0
1127805->1348502,1127805,1348502,115.0,707.0
1127805->1334207,1127805,1334207,104.0,634.0
1127805->1330303,1127805,1330303,127.70370370370371,919.0
1127805->1329604,1127805,1329604,67.875,406.0
1127805->1327702,1127805,1327702,113.5,693.0
1127805->1324402,1127805,1324402,129.8,762.0
1127805->1323202,1127805,1323202,101.5625,601.0
1127805->1320402,1127805,1320402,108.74285714285715,759.0
1127805->1319801,1127805,1319801,150.0,949.0
1127805->1299206,1127805,1299206,140.0,888.0
1127805->1295304,1127805,1295304,43.732142857142854,214.0
1127805->1294503,1127805,1294503,74.5,414.0
1127805->1289208,1127805,1289208,342.5833333333333,2311.0
1127805->1288903,1127805,1288903,310.6666666666667,2089.0
1127805->1288403,1127805,1288403,80.0,479.0
1127805->1247805,1127805,1247805,47.12,213.0
1127805->1245102,1127805,1245102,97.0625,634.0
1127805->1244807,1127805,1244807,132.66666666666666,860.0
1127805->1233904,1127805,1233904,86.875,500.0
1127805->1232305,1127805,1232305,55.0,319.0
1127805->1226603,1127805,1226603,181.86363636363637,1208.0
1127805->1221702,1127805,1221702,101.44444444444444,613.0
1127805->1219702,1127805,1219702,50.69230769230769,234.0
1127805->1219102,1127805,1219102,183.0,1218.0
1127805->1199603,1127805,1199603,71.85714285714286,396.0
1127805->1199502,1127805,1199502,49.833333333333336,248.0
1127805->1198603,1127805,1198603,90.0,524.0
1127805->1169706,1127805,1169706,126.71428571428571,899.0
1127805->1162402,1127805,1162402,150.0,1023.0
1127805->1161802,1127805,1161802,45.42857142857143,199.0
1127805->1143302,1127805,1143302,71.58333333333333,405.0
1127805->1142307,1127805,1142307,135.0,897.0
1127805->1142306,1127805,1142306,148.0,897.0
1127805->1129806,1127805,1129806,189.04545454545453,1192.0
1127805->1129202,1127805,1129202,222.16666666666666,1476.0
1127805->1126702,1127805,1126702,69.625,391.0
1127805->1125903,1127805,1125903,185.72727272727272,1184.0
1127805->1119302,1127805,1119302,74.72727272727273,411.0
1127805->1114606,1127805,1114606,50.0,249.0
1127805->1106606,1127805,1106606,60.833333333333336,323.0
1127805->1105703,1127805,1105703,64.56,331.0
1127805->1104205,1127805,1104205,60.31578947368421,310.0
1127805->1099402,1127805,1099402,74.57894736842105,444.0
1127805->1098002,1127805,1098002,88.0,523.0
1127805->1087402,1127805,1087402,54.666666666666664,274.0
1127805->1086803,1127805,1086803,67.4,408.0
1127805->1079206,1127805,1079206,52.333333333333336,296.0
1127805->1078502,1127805,1078502,72.55555555555556,437.0
1127805->1072102,1127805,1072102,63.292307692307695,399.0
1127805->1069302,1127805,1069302,95.32,562.0
1127805->1059904,1127805,1059904,103.5,653.0
1127805->1058102,1127805,1058102,84.57142857142857,590.0
1127805->1052906,1127805,1052906,53.666666666666664,313.0
1127805->1042302,1127805,1042302,195.0,1315.0
1127805->1039707,1127805,1039707,86.94736842105263,547.0
1127805->1025702,1127805,1025702,58.111111111111114,318.0
1127402->1393006,1127402,1393006,32.625,147.0
1126702->1476106,1126702,1476106,96.0,785.0
1126702->1411206,1126702,1411206,111.0,831.0
1126702->1410005,1126702,1410005,73.9090909090909,477.0
1126702->1408202,1126702,1408202,112.0,904.0
1126702->1393007,1126702,1393007,49.0,240.0
1126702->1393006,1126702,1393006,52.81818181818182,240.0
1126702->1348702,1126702,1348702,99.625,574.0
1126702->1295304,1126702,1295304,86.0,549.0
1126702->1226603,1126702,1226603,153.33333333333334,929.0
1126702->1161802,1126702,1161802,82.0,533.0
1126702->1143302,1126702,1143302,39.8,166.0
1126702->1129806,1126702,1129806,143.0,861.0
1126702->1127805,1126702,1127805,58.0,391.0
1126702->1105703,1126702,1105703,67.82352941176471,370.0
1126702->1039707,1126702,1039707,74.54545454545455,432.0
1125904->1483106,1125904,1483106,230.16666666666666,1450.0
1125904->1477104,1125904,1477104,232.25,1476.0
1125904->1467903,1125904,1467903,184.0,1182.0
1125904->1405702,1125904,1405702,251.66666666666666,1626.0
1125904->1289208,1125904,1289208,199.75,1246.0
1125904->1039707,1125904,1039707,97.76923076923077,721.0
1125903->1537002,1125903,1537002,41.6,237.0
1125903->1530402,1125903,1530402,109.22222222222223,917.0
1125903->1501606,1125903,1501606,75.375,546.0
1125903->1490803,1125903,1490803,184.5,1216.0
1125903->1489302,1125903,1489302,217.25,1442.0
1125903->1486903,1125903,1486903,151.66666666666666,999.0
1125903->1483106,1125903,1483106,216.6,1450.0
1125903->1477104,1125903,1477104,217.4,1476.0
1125903->1474703,1125903,1474703,243.66666666666666,1670.0
1125903->1473003,1125903,1473003,93.33333333333333,725.0
1125903->1468305,1125903,1468305,44.714285714285715,248.0
1125903->1467903,1125903,1467903,183.5,1182.0
1125903->1463502,1125903,1463502,119.0,1005.0
1125903->1457002,1125903,1457002,200.0,1356.0
1125903->1449202,1125903,1449202,125.0,1052.0
1125903->1412202,1125903,1412202,129.33333333333334,1060.0
1125903->1410702,1125903,1410702,140.05882352941177,879.0
1125903->1410005,1125903,1410005,158.66666666666666,1295.0
1125903->1405702,1125903,1405702,231.33333333333334,1626.0
1125903->1389101,1125903,1389101,184.0,1200.0
1125903->1387102,1125903,1387102,83.25,585.0
1125903->1385103,1125903,1385103,34.125,181.0
1125903->1379608,1125903,1379608,218.0,1468.0
1125903->1349505,1125903,1349505,57.8421052631579,436.0
1125903->1348702,1125903,1348702,123.0,853.0
1125903->1334207,1125903,1334207,106.66666666666667,850.0
1125903->1324402,1125903,1324402,59.625,423.0
1125903->1323202,1125903,1323202,101.82352941176471,793.0
1125903->1320402,1125903,1320402,117.92857142857143,973.0
1125903->1319801,1125903,1319801,69.0625,460.0
1125903->1315805,1125903,1315805,56.416666666666664,319.0
1125903->1299206,1125903,1299206,49.0,296.0
1125903->1295304,1125903,1295304,163.23076923076923,1381.0
1125903->1289607,1125903,1289607,51.285714285714285,293.0
1125903->1289208,1125903,1289208,198.53846153846155,1246.0
1125903->1288903,1125903,1288903,162.53846153846155,1067.0
1125903->1245102,1125903,1245102,104.0,907.0
1125903->1233904,1125903,1233904,100.5,755.0
1125903->1219102,1125903,1219102,45.630434782608695,239.0
1125903->1169706,1125903,1169706,127.5,1108.0
1125903->1154005,1125903,1154005,90.18181818181819,562.0
1125903->1148102,1125903,1148102,80.8,674.0
1125903->1143302,1125903,1143302,129.0,981.0
1125903->1129202,1125903,1129202,100.78947368421052,651.0
1125903->1127805,1125903,1127805,143.0,1184.0
1125903->1106606,1125903,1106606,113.25,919.0
1125903->1105703,1125903,1105703,110.0,926.0
1125903->1099402,1125903,1099402,122.0,977.0
1125903->1082106,1125903,1082106,141.27272727272728,1209.0
1125903->1080003,1125903,1080003,193.5,1243.0
1125903->1072102,1125903,1072102,182.66666666666666,1554.0
1125903->1069302,1125903,1069302,80.16666666666667,623.0
1125903->1059904,1125903,1059904,78.2,587.0
1125903->1042302,1125903,1042302,35.64,189.0
1125903->1039707,1125903,1039707,89.07692307692308,721.0
1125903->1027903,1125903,1027903,55.5,323.0
1125903->1014005,1125903,1014005,92.46153846153847,580.0
1125203->1105703,1125203,1105703,72.6,416.0
1125203->1039707,1125203,1039707,62.470588235294116,366.0
1123302->1129806,1123302,1129806,104.0,713.0
1120302->1393006,1120302,1393006,51.625,213.0
1120302->1348702,1120302,1348702,40.75,175.0
1120302->1143302,1120302,1143302,51.8,363.0
1119302->1562404,1119302,1562404,83.5,600.0
1119302->1530402,1119302,1530402,101.6,773.0
1119302->1501606,1119302,1501606,58.0,308.0
1119302->1498603,1119302,1498603,105.0,812.0
1119302->1486903,1119302,1486903,216.83333333333334,1450.0
1119302->1484306,1119302,1484306,215.0,1808.0
1119302->1477104,1119302,1477104,297.8333333333333,2036.0
1119302->1476106,1119302,1476106,96.0,735.0
1119302->1474703,1119302,1474703,256.5,1965.0
1119302->1468502,1119302,1468502,69.0,515.0
1119302->1467903,1119302,1467903,293.0,1865.0
1119302->1463502,1119302,1463502,113.0,879.0
1119302->1449202,1119302,1449202,56.4,390.0
1119302->1411206,1119302,1411206,103.25,776.0
1119302->1410702,1119302,1410702,236.75,1569.0
1119302->1410005,1119302,1410005,74.45,507.0
1119302->1408202,1119302,1408202,108.5,850.0
1119302->1393007,1119302,1393007,56.25,264.0
1119302->1393006,1119302,1393006,55.89655172413793,264.0
1119302->1349505,1119302,1349505,102.0,701.0
1119302->1348702,1119302,1348702,100.46153846153847,596.0
1119302->1330303,1119302,1330303,128.25,948.0
1119302->1323202,1119302,1323202,48.583333333333336,249.0
1119302->1320402,1119302,1320402,99.61538461538461,757.0
1119302->1319801,1119302,1319801,98.0,539.0
1119302->1295304,1119302,1295304,85.55,585.0
1119302->1289208,1119302,1289208,282.2857142857143,1900.0
1119302->1288903,1119302,1288903,249.625,1678.0
1119302->1247805,1119302,1247805,91.66666666666667,589.0
1119302->1245102,1119302,1245102,78.0,613.0
1119302->1226603,1119302,1226603,137.07142857142858,871.0
1119302->1226402,1119302,1226402,64.33333333333333,388.0
1119302->1169706,1119302,1169706,120.71428571428571,932.0
1119302->1161802,1119302,1161802,86.3125,569.0
1119302->1143302,1119302,1143302,45.09090909090909,229.0
1119302->1129806,1119302,1129806,132.58823529411765,812.0
1119302->1129202,1119302,1129202,165.06666666666666,1069.0
1119302->1127805,1119302,1127805,60.916666666666664,411.0
1119302->1105703,1119302,1105703,62.51851851851852,335.0
1119302->1099402,1119302,1099402,65.0,497.0
1119302->1082106,1119302,1082106,64.5,430.0
1119302->1072102,1119302,1072102,96.4,752.0
1119302->1052906,1119302,1052906,85.5,661.0
1119302->1046602,1119302,1046602,215.0,1553.0
1119302->1042302,1119302,1042302,140.0,958.0
1119302->1039707,1119302,1039707,66.17391304347827,373.0
1115005->1039707,1115005,1039707,27.545454545454547,83.0
1114606->1410005,1114606,1410005,65.33333333333333,357.0
1114606->1393007,1114606,1393007,72.0,416.0
1114606->1226603,1114606,1226603,165.0,975.0
1114606->1127805,1114606,1127805,49.666666666666664,249.0
1114606->1105703,1114606,1105703,45.81818181818182,221.0
1114606->1039707,1114606,1039707,61.07692307692308,363.0
1114008->1226603,1114008,1226603,42.04761904761905,201.0
1114008->1219102,1114008,1219102,34.27272727272727,187.0
1114008->1129806,1114008,1129806,65.33333333333333,354.0
1112205->1486903,1112205,1486903,62.333333333333336,320.0
1112205->1129202,1112205,1129202,41.0,230.0
1111105->1393007,1111105,1393007,53.0,315.0
1111105->1393006,1111105,1393006,52.0,315.0
1111105->1129806,1111105,1129806,78.0,489.0
1111105->1129202,1111105,1129202,114.66666666666667,671.0
1110902->1486903,1110902,1486903,88.83333333333333,411.0
1110902->1410702,1110902,1410702,96.0,551.0
1110902->1393007,1110902,1393007,112.64285714285714,911.0
1110902->1320402,1110902,1320402,166.5,1520.0
1110902->1289208,1110902,1289208,148.6,833.0
1110902->1288903,1110902,1288903,102.0,604.0
1110902->1226603,1110902,1226603,119.11111111111111,809.0
1110902->1129806,1110902,1129806,81.1,592.0
1110902->1129202,1110902,1129202,18.238095238095237,73.0
1110902->1039707,1110902,1039707,133.0,1184.0
1109702->1129202,1109702,1129202,62.0,391.0
1109203->1129202,1109203,1129202,45.166666666666664,283.0
1107602->1393007,1107602,1393007,64.33333333333333,360.0
1106702->1393006,1106702,1393006,36.7,135.0
1106702->1129806,1106702,1129806,114.6,692.0
1106702->1105703,1106702,1105703,81.33333333333333,522.0
1106606->1530402,1106606,1530402,109.26666666666667,829.0
1106606->1501606,1106606,1501606,75.0,409.0
1106606->1474703,1106606,1474703,276.0,2016.0
1106606->1463502,1106606,1463502,125.93333333333334,930.0
1106606->1449202,1106606,1449202,50.5,362.0
1106606->1410702,1106606,1410702,251.54545454545453,1670.0
1106606->1410005,1106606,1410005,64.45454545454545,406.0
1106606->1402702,1106606,1402702,133.0,932.0
1106606->1393007,1106606,1393007,62.63157894736842,296.0
1106606->1393006,1106606,1393006,60.55555555555556,296.0
1106606->1379608,1106606,1379608,305.0,2110.0
1106606->1348702,1106606,1348702,102.5,626.0
1106606->1330303,1106606,1330303,137.1,990.0
1106606->1323202,1106606,1323202,52.4375,283.0
1106606->1320402,1106606,1320402,104.0,802.0
1106606->1295304,1106606,1295304,76.41379310344827,479.0
1106606->1289208,1106606,1289208,296.44444444444446,1995.0
1106606->1288903,1106606,1288903,263.22222222222223,1771.0
1106606->1247805,1106606,1247805,80.72727272727273,483.0
1106606->1226603,1106606,1226603,155.75,986.0
1106606->1226402,1106606,1226402,51.75,299.0
1106606->1219102,1106606,1219102,158.66666666666666,1001.0
1106606->1169706,1106606,1169706,127.22222222222223,973.0
1106606->1161802,1106606,1161802,74.44444444444444,463.0
1106606->1143302,1106606,1143302,36.5,155.0
1106606->1129806,1106606,1129806,145.9090909090909,926.0
1106606->1129202,1106606,1129202,176.15384615384616,1154.0
1106606->1127805,1106606,1127805,52.666666666666664,323.0
1106606->1125903,1106606,1125903,145.75,919.0
1106606->1105703,1106606,1105703,62.09090909090909,347.0
1106606->1082106,1106606,1082106,51.833333333333336,337.0
1106606->1072102,1106606,1072102,90.22222222222223,640.0
1106606->1069302,1106606,1069302,57.5,337.0
1106606->1039707,1106606,1039707,67.93103448275862,447.0
1105703->1591904,1105703,1591904,124.3,754.0
1105703->1562404,1105703,1562404,73.5,460.0
1105703->1541205,1105703,1541205,38.0,177.0
1105703->1537002,1105703,1537002,139.0,842.0
1105703->1535602,1105703,1535602,67.0,484.0
1105703->1530402,1105703,1530402,75.55172413793103,507.0
1105703->1529502,1105703,1529502,73.16666666666667,466.0
1105703->1524906,1105703,1524906,65.16666666666667,386.0
1105703->1509602,1105703,1509602,85.77777777777777,603.0
1105703->1502704,1105703,1502704,177.0,1562.0
1105703->1502403,1105703,1502403,180.66666666666666,1520.0
1105703->1501606,1105703,1501606,100.16666666666667,575.0
1105703->1498603,1105703,1498603,84.0,547.0
1105703->1489302,1105703,1489302,323.0,2244.0
1105703->1486903,1105703,1486903,257.0,1727.0
1105703->1484306,1105703,1484306,180.625,1475.0
1105703->1481402,1105703,1481402,122.5,764.0
1105703->1478302,1105703,1478302,123.33333333333333,708.0
1105703->1477104,1105703,1477104,339.3333333333333,2296.0
1105703->1474703,1105703,1474703,310.3333333333333,2279.0
1105703->1473003,1105703,1473003,63.26315789473684,335.0
1105703->1469608,1105703,1469608,81.0,534.0
1105703->1468502,1105703,1468502,40.88461538461539,213.0
1105703->1468305,1105703,1468305,161.78571428571428,1095.0
1105703->1467903,1105703,1467903,304.1111111111111,2077.0
1105703->1463502,1105703,1463502,90.0,600.0
1105703->1457606,1105703,1457606,80.72727272727273,573.0
1105703->1452401,1105703,1452401,43.28,257.0
1105703->1449202,1105703,1449202,29.74074074074074,130.0
1105703->1432105,1105703,1432105,106.625,813.0
1105703->1430705,1105703,1430705,94.0,683.0
1105703->1419306,1105703,1419306,78.5,488.0
1105703->1412202,1105703,1412202,58.666666666666664,366.0
1105703->1410803,1105703,1410803,103.66666666666667,607.0
1105703->1410702,1105703,1410702,258.2083333333333,1773.0
1105703->1410005,1105703,1410005,70.46153846153847,449.0
1105703->1409803,1105703,1409803,46.0,282.0
1105703->1405702,1105703,1405702,314.0,2282.0
1105703->1402702,1105703,1402702,85.0,590.0
1105703->1393102,1105703,1393102,43.875,290.0
1105703->1393007,1105703,1393007,101.34146341463415,599.0
1105703->1387102,1105703,1387102,146.0,913.0
1105703->1385103,1105703,1385103,155.66666666666666,940.0
1105703->1379502,1105703,1379502,32.733333333333334,191.0
1105703->1357702,1105703,1357702,32.73913043478261,157.0
1105703->1350202,1105703,1350202,237.0,1505.0
1105703->1349505,1105703,1349505,99.5,651.0
1105703->1348702,1105703,1348702,142.71428571428572,930.0
1105703->1348502,1105703,1348502,110.0,708.0
1105703->1336003,1105703,1336003,71.88888888888889,490.0
1105703->1334207,1105703,1334207,105.46666666666667,651.0
1105703->1330303,1105703,1330303,93.26086956521739,650.0
