DEST_AIRPORT_SEQ_ID,ORIGIN_AIRPORT_SEQ_ID,ROUTE_PATH,AIR_TIME_AVG,DISTANCE,ORIGIN_LATITUDE,ORIGIN_LONGITUDE,ORIGIN_UTC_LOCAL_TIME_VARIATION,DEST_LATITUDE,DEST_LONGITUDE,DEST_UTC_LOCAL_TIME_VARIATION
1143302,1043105,1043105->1143302,81.0,470.0,35.43444444,-82.54277778,-500,42.2125,-83.35333333,-500
1129806,1043105,1043105->1129806,123.28571428571429,848.0,35.43444444,-82.54277778,-500,32.89722222,-97.03777778,-600
1129202,1043105,1043105->1129202,173.2,1248.0,35.43444444,-82.54277778,-500,39.86166667,-104.67305556,-700
1105703,1043105,1043105->1105703,28.383673469387755,91.0,35.43444444,-82.54277778,-500,35.21361111,-80.94916667,-500
1082106,1043105,1043105->1082106,64.0,414.0,35.43444444,-82.54277778,-500,39.17583333,-76.66888889,-500
1039707,1043105,1043105->1039707,36.1869918699187,164.0,35.43444444,-82.54277778,-500,33.63666667,-84.42777778,-500
1562404,1042302,1042302->1562404,86.33333333333333,666.0,30.19444444,-97.67,-600,30.48333333,-86.52527778,-600
1530402,1042302,1042302->1530402,118.74509803921569,928.0,30.19444444,-97.67,-600,27.97555556,-82.53333333,-500
1501606,1042302,1042302->1501606,98.16666666666667,721.0,30.19444444,-97.67,-600,38.74861111,-90.37,-600
1490803,1042302,1042302->1490803,168.0,1209.0,30.19444444,-97.67,-600,33.67555556,-117.86833333,-800
1489302,1042302,1042302->1489302,202.42857142857142,1481.0,30.19444444,-97.67,-600,38.69555556,-121.59083333,-800
1486903,1042302,1042302->1486903,151.0940170940171,1086.0,30.19444444,-97.67,-600,40.78833333,-111.97777778,-700
1483106,1042302,1042302->1483106,208.62179487179486,1476.0,30.19444444,-97.67,-600,37.36305556,-121.92861111,-800
1477104,1042302,1042302->1477104,208.79098360655738,1504.0,30.19444444,-97.67,-600,37.61888889,-122.37555556,-800
1476107,1042302,1042302->1476107,131.33333333333334,994.0,30.19444444,-97.67,-600,28.77722222,-81.235,-500
1476106,1042302,1042302->1476106,117.66666666666667,994.0,30.19444444,-97.67,-600,28.77694444,-81.235,-500
1474703,1042302,1042302->1474703,243.7037037037037,1770.0,30.19444444,-97.67,-600,47.45,-122.31166667,-800
1467903,1042302,1042302->1467903,161.49664429530202,1164.0,30.19444444,-97.67,-600,32.73361111,-117.18972222,-800
1449202,1042302,1042302->1449202,150.5,1162.0,30.19444444,-97.67,-600,35.87777778,-78.7875,-500
1412202,1042302,1042302->1412202,146.4,1210.0,30.19444444,-97.67,-600,40.49138889,-80.23277778,-500
1410702,1042302,1042302->1410702,125.82181818181819,872.0,30.19444444,-97.67,-600,33.43416667,-112.01166667,-700
1410005,1042302,1042302->1410005,177.34444444444443,1430.0,30.19444444,-97.67,-600,39.87194444,-75.24055556,-500
1405702,1042302,1042302->1405702,232.52941176470588,1715.0,30.19444444,-97.67,-600,45.58861111,-122.59694444,-800
1393007,1042302,1042302->1393007,129.58419243986253,977.0,30.19444444,-97.67,-600,41.97444444,-87.90666667,-600
1393006,1042302,1042302->1393006,121.66666666666667,977.0,30.19444444,-97.67,-600,41.97722222,-87.90805556,-600
1389101,1042302,1042302->1389101,162.85714285714286,1196.0,30.19444444,-97.67,-600,34.05611111,-117.60111111,-800
1379608,1042302,1042302->1379608,205.7941176470588,1497.0,30.19444444,-97.67,-600,37.72111111,-122.22111111,-800
1349505,1042302,1042302->1349505,61.53383458646616,444.0,30.19444444,-97.67,-600,29.99333333,-90.25916667,-600
1348702,1042302,1042302->1348702,136.55339805825244,1042.0,30.19444444,-97.67,-600,44.88194444,-93.22166667,-600
1330303,1042302,1042302->1330303,136.23300970873785,1103.0,30.19444444,-97.67,-600,25.79527778,-80.29,-500
1324402,1042302,1042302->1324402,81.2,559.0,30.19444444,-97.67,-600,35.0425,-89.97666667,-600
1323202,1042302,1042302->1323202,126.93636363636364,972.0,30.19444444,-97.67,-600,41.78583333,-87.7525,-600
1320402,1042302,1042302->1320402,125.86708860759494,994.0,30.19444444,-97.67,-600,28.42944444,-81.30888889,-500
1319801,1042302,1042302->1319801,88.20588235294117,650.0,30.19444444,-97.67,-600,39.2975,-94.71388889,-600
1295407,1042302,1042302->1295407,167.3939393939394,1226.0,30.19444444,-97.67,-600,33.81805556,-118.15194444,-800
1295406,1042302,1042302->1295406,174.66666666666666,1226.0,30.19444444,-97.67,-600,33.81777778,-118.15138889,-800
1289607,1042302,1042302->1289607,52.53125,341.0,30.19444444,-97.67,-600,33.66361111,-101.82055556,-600
1289208,1042302,1042302->1289208,171.97,1242.0,30.19444444,-97.67,-600,33.9425,-118.40805556,-800
1288903,1042302,1042302->1288903,152.70192307692307,1090.0,30.19444444,-97.67,-600,36.08,-115.15222222,-800
1247805,1042302,1042302->1247805,192.27699530516432,1521.0,30.19444444,-97.67,-600,40.64,-73.77861111,-500
1233904,1042302,1042302->1233904,116.75,919.0,30.19444444,-97.67,-600,39.71722222,-86.29472222,-500
1226603,1042302,1042302->1226603,34.588235294117645,140.0,30.19444444,-97.67,-600,29.98444444,-95.34138889,-600
1226402,1042302,1042302->1226402,161.95238095238096,1297.0,30.19444444,-97.67,-600,38.9475,-77.46,-500
1220605,1042302,1042302->1220605,45.10344827586207,273.0,30.19444444,-97.67,-600,26.22722222,-97.65527778,-600
1219102,1042302,1042302->1219102,32.88333333333333,148.0,30.19444444,-97.67,-600,29.64555556,-95.27888889,-600
1169706,1042302,1042302->1169706,138.75925925925927,1105.0,30.19444444,-97.67,-600,26.07166667,-80.14972222,-500
1161802,1042302,1042302->1161802,186.96341463414635,1504.0,30.19444444,-97.67,-600,40.6925,-74.16861111,-500
1154005,1042302,1042302->1154005,76.4,528.0,30.19444444,-97.67,-600,31.80722222,-106.37638889,-700
1148102,1042302,1042302->1148102,89.25,710.0,30.19444444,-97.67,-600,30.35833333,-85.79555556,-600
1143302,1042302,1042302->1143302,145.44666666666666,1149.0,30.19444444,-97.67,-600,42.2125,-83.35333333,-500
1129806,1042302,1042302->1129806,39.43396226415094,190.0,30.19444444,-97.67,-600,32.89722222,-97.03777778,-600
1129202,1042302,1042302->1129202,109.87931034482759,775.0,30.19444444,-97.67,-600,39.86166667,-104.67305556,-700
1127805,1042302,1042302->1127805,162.33333333333334,1315.0,30.19444444,-97.67,-600,38.85138889,-77.03777778,-500
1125904,1042302,1042302->1125904,37.6551724137931,189.0,30.19444444,-97.67,-600,32.84583333,-96.85083333,-600
1125903,1042302,1042302->1125903,39.36,189.0,30.19444444,-97.67,-600,32.84722222,-96.85166667,-600
1119302,1042302,1042302->1119302,122.51612903225806,958.0,30.19444444,-97.67,-600,39.04888889,-84.66777778,-500
1105703,1042302,1042302->1105703,132.46666666666667,1032.0,30.19444444,-97.67,-600,35.21361111,-80.94916667,-500
1104205,1042302,1042302->1104205,143.42857142857142,1174.0,30.19444444,-97.67,-600,41.40944444,-81.85472222,-500
1082106,1042302,1042302->1082106,165.9075630252101,1342.0,30.19444444,-97.67,-600,39.17583333,-76.66888889,-500
1078105,1042302,1042302->1078105,58.0,390.0,30.19444444,-97.67,-600,30.53305556,-91.15,-600
1072102,1042302,1042302->1072102,202.6952380952381,1698.0,30.19444444,-97.67,-600,42.36305556,-71.00638889,-500
1069302,1042302,1042302->1069302,98.33333333333333,756.0,30.19444444,-97.67,-600,36.12444444,-86.67805556,-600
1039707,1042302,1042302->1039707,104.38144329896907,813.0,30.19444444,-97.67,-600,33.63666667,-84.42777778,-500
1014005,1042302,1042302->1014005,89.10526315789474,619.0,30.19444444,-97.67,-600,35.03888889,-106.60833333,-700
1412002,1040903,1040903->1412002,34.86666666666667,159.0,44.91388889,-97.15472222,-600,44.38277778,-100.28583333,-600
1393007,1040903,1040903->1393007,73.58333333333333,507.0,44.91388889,-97.15472222,-600,41.97444444,-87.90666667,-600
1129202,1040903,1040903->1129202,83.12,519.0,44.91388889,-97.15472222,-600,39.86166667,-104.67305556,-700
1476107,1040805,1040805->1476107,141.6,1141.0,44.25805556,-88.51916667,-600,28.77722222,-81.235,-500
1476106,1040805,1040805->1476106,150.875,1141.0,44.25805556,-88.51916667,-600,28.77694444,-81.235,-500
1411206,1040805,1040805->1411206,141.5,1173.0,44.25805556,-88.51916667,-600,27.90861111,-82.68638889,-500
1408202,1040805,1040805->1408202,159.2,1250.0,44.25805556,-88.51916667,-600,26.91888889,-81.99083333,-500
1393007,1040805,1040805->1393007,39.70454545454545,161.0,44.25805556,-88.51916667,-600,41.97444444,-87.90666667,-600
1393006,1040805,1040805->1393006,41.0,160.0,44.25805556,-88.51916667,-600,41.97722222,-87.90805556,-600
1348702,1040805,1040805->1348702,47.92741935483871,236.0,44.25805556,-88.51916667,-600,44.88194444,-93.22166667,-600
1288903,1040805,1040805->1288903,207.0,1510.0,44.25805556,-88.51916667,-600,36.08,-115.15222222,-800
1143302,1040805,1040805->1143302,49.21590909090909,296.0,44.25805556,-88.51916667,-600,42.2125,-83.35333333,-500
1046602,1040805,1040805->1046602,202.5,1452.0,44.25805556,-88.51916667,-600,33.30777778,-111.65555556,-700
1039707,1040805,1040805->1039707,106.21212121212122,765.0,44.25805556,-88.51916667,-600,33.63666667,-84.42777778,-500
1591904,1039707,1039707->1591904,88.7720207253886,589.0,33.63666667,-84.42777778,-500,36.28166667,-94.30777778,-600
1562404,1039707,1039707->1562404,43.26086956521739,250.0,33.63666667,-84.42777778,-500,30.48333333,-86.52527778,-600
1560702,1039707,1039707->1560702,37.21,208.0,33.63666667,-84.42777778,-500,30.78138889,-83.27611111,-500
1541205,1039707,1039707->1541205,31.25,152.0,33.63666667,-84.42777778,-500,35.80944444,-83.99527778,-500
1538005,1039707,1039707->1538005,99.0,769.0,33.63666667,-84.42777778,-500,44.74166667,-85.58194444,-500
1537604,1039707,1039707->1537604,207.92537313432837,1541.0,33.63666667,-84.42777778,-500,32.11611111,-110.94111111,-700
1537002,1039707,1039707->1537002,99.25925925925925,674.0,33.63666667,-84.42777778,-500,36.19833333,-95.88805556,-600
1535602,1039707,1039707->1535602,95.74193548387096,701.0,33.63666667,-84.42777778,-500,40.27666667,-74.81333333,-500
1532305,1039707,1039707->1532305,40.485849056603776,227.0,33.63666667,-84.42777778,-500,36.47527778,-82.4075,-500
1530402,1039707,1039707->1530402,61.205714285714286,406.0,33.63666667,-84.42777778,-500,27.97555556,-82.53333333,-500
1524906,1039707,1039707->1524906,39.25409836065574,223.0,33.63666667,-84.42777778,-500,30.39666667,-84.35083333,-500
1509602,1039707,1039707->1509602,101.25742574257426,794.0,33.63666667,-84.42777778,-500,43.11111111,-76.10638889,-500
1502704,1039707,1039707->1502704,192.42857142857142,1638.0,33.63666667,-84.42777778,-500,17.70138889,-64.80194444,-400
1502403,1039707,1039707->1502403,189.77272727272728,1599.0,33.63666667,-84.42777778,-500,18.33722222,-64.97333333,-400
1501606,1039707,1039707->1501606,76.68811881188118,484.0,33.63666667,-84.42777778,-500,38.74861111,-90.37,-600
1498603,1039707,1039707->1498603,65.44736842105263,444.0,33.63666667,-84.42777778,-500,27.39555556,-82.55444444,-500
1490803,1039707,1039707->1490803,253.63963963963963,1919.0,33.63666667,-84.42777778,-500,33.67555556,-117.86833333,-800
1489302,1039707,1039707->1489302,277.29411764705884,2092.0,33.63666667,-84.42777778,-500,38.69555556,-121.59083333,-800
1486903,1039707,1039707->1486903,217.35313531353134,1590.0,33.63666667,-84.42777778,-500,40.78833333,-111.97777778,-700
1484306,1039707,1039707->1484306,184.85,1547.0,33.63666667,-84.42777778,-500,18.43944444,-66.00222222,-400
1483106,1039707,1039707->1483106,282.2156862745098,2116.0,33.63666667,-84.42777778,-500,37.36305556,-121.92861111,-800
1481402,1039707,1039707->1481402,85.14354066985646,551.0,33.63666667,-84.42777778,-500,32.44666667,-93.82555556,-600
1478302,1039707,1039707->1478302,86.66666666666667,563.0,33.63666667,-84.42777778,-500,37.24555556,-93.38861111,-600
1477104,1039707,1039707->1477104,284.2676470588235,2139.0,33.63666667,-84.42777778,-500,37.61888889,-122.37555556,-800
1474703,1039707,1039707->1474703,293.8407643312102,2182.0,33.63666667,-84.42777778,-500,47.45,-122.31166667,-800
1473004,1039707,1039707->1473004,53.56382978723404,321.0,33.63666667,-84.42777778,-500,38.17416667,-85.73638889,-500
1473003,1039707,1039707->1473003,53.47027027027027,321.0,33.63666667,-84.42777778,-500,38.17416667,-85.73638889,-500
1469608,1039707,1039707->1469608,85.69565217391305,566.0,33.63666667,-84.42777778,-500,41.70833333,-86.31722222,-500
1468502,1039707,1039707->1468502,37.1437125748503,214.0,33.63666667,-84.42777778,-500,32.1275,-81.20222222,-500
1468305,1039707,1039707->1468305,124.7165109034268,874.0,33.63666667,-84.42777778,-500,29.53388889,-98.46916667,-600
1467903,1039707,1039707->1467903,252.25974025974025,1892.0,33.63666667,-84.42777778,-500,32.73361111,-117.18972222,-800
1463502,1039707,1039707->1463502,73.6618911174785,515.0,33.63666667,-84.42777778,-500,26.53611111,-81.75527778,-500
1463303,1039707,1039707->1463303,118.81632653061224,831.0,33.63666667,-84.42777778,-500,43.90833333,-92.5,-600
1457606,1039707,1039707->1457606,96.20388349514563,749.0,33.63666667,-84.42777778,-500,43.11916667,-77.67194444,-500
1457405,1039707,1039707->1457405,57.0635838150289,357.0,33.63666667,-84.42777778,-500,37.32555556,-79.97555556,-500
1457002,1039707,1039707->1457002,292.0,1993.0,33.63666667,-84.42777778,-500,39.49916667,-119.76805556,-800
1452401,1039707,1039707->1452401,66.44761904761904,481.0,33.63666667,-84.42777778,-500,37.50527778,-77.31972222,-500
1449202,1039707,1039707->1449202,56.747591522158,356.0,33.63666667,-84.42777778,-500,35.87777778,-78.7875,-500
1445702,1039707,1039707->1445702,152.0,1230.0,33.63666667,-84.42777778,-500,44.04527778,-103.05722222,-700
1432105,1039707,1039707->1432105,126.5625,1027.0,33.63666667,-84.42777778,-500,43.64555556,-70.30861111,-500
1430705,1039707,1039707->1430705,114.82352941176471,903.0,33.63666667,-84.42777778,-500,41.72222222,-71.42777778,-500
1426204,1039707,1039707->1426204,272.0,1840.0,33.63666667,-84.42777778,-500,33.82972222,-116.50666667,-800
1419306,1039707,1039707->1419306,46.9963768115942,271.0,33.63666667,-84.42777778,-500,30.47333333,-87.18666667,-600
1412202,1039707,1039707->1412202,72.36440677966101,526.0,33.63666667,-84.42777778,-500,40.49138889,-80.23277778,-500
1410803,1039707,1039707->1410803,87.94117647058823,565.0,33.63666667,-84.42777778,-500,40.66416667,-89.69333333,-600
1410702,1039707,1039707->1410702,220.68221574344022,1587.0,33.63666667,-84.42777778,-500,33.43416667,-112.01166667,-700
1410005,1039707,1039707->1410005,92.77987421383648,666.0,33.63666667,-84.42777778,-500,39.87194444,-75.24055556,-500
1409803,1039707,1039707->1409803,71.79611650485437,508.0,33.63666667,-84.42777778,-500,37.13194444,-76.49305556,-500
1405702,1039707,1039707->1405702,287.59375,2172.0,33.63666667,-84.42777778,-500,45.58861111,-122.59694444,-800
1402702,1039707,1039707->1402702,80.39454094292805,545.0,33.63666667,-84.42777778,-500,26.68305556,-80.09555556,-500
1393102,1039707,1039707->1393102,69.83103448275862,516.0,33.63666667,-84.42777778,-500,36.89472222,-76.20111111,-500
1393007,1039707,1039707->1393007,95.41045751633987,606.0,33.63666667,-84.42777778,-500,41.97444444,-87.90666667,-600
1393006,1039707,1039707->1393006,102.4,606.0,33.63666667,-84.42777778,-500,41.97722222,-87.90805556,-600
1389101,1039707,1039707->1389101,244.3783783783784,1900.0,33.63666667,-84.42777778,-500,34.05611111,-117.60111111,-800
1387102,1039707,1039707->1387102,118.88823529411765,821.0,33.63666667,-84.42777778,-500,41.30305556,-95.89416667,-600
1385103,1039707,1039707->1385103,109.83333333333333,761.0,33.63666667,-84.42777778,-500,35.39305556,-97.60083333,-600
1379608,1039707,1039707->1379608,283.8958333333333,2130.0,33.63666667,-84.42777778,-500,37.72111111,-122.22111111,-800
1379502,1039707,1039707->1379502,59.216,399.0,33.63666667,-84.42777778,-500,34.82916667,-77.61222222,-500
1357702,1039707,1039707->1357702,47.24242424242424,317.0,33.63666667,-84.42777778,-500,33.67972222,-78.92833333,-500
1350202,1039707,1039707->1350202,205.33333333333334,1352.0,33.63666667,-84.42777778,-500,38.50972222,-107.89416667,-700
1349505,1039707,1039707->1349505,67.26127819548873,425.0,33.63666667,-84.42777778,-500,29.99333333,-90.25916667,-600
1348702,1039707,1039707->1348702,131.52608695652174,907.0,33.63666667,-84.42777778,-500,44.88194444,-93.22166667,-600
1348602,1039707,1039707->1348602,253.0,1800.0,33.63666667,-84.42777778,-500,46.91638889,-114.09055556,-700
1348502,1039707,1039707->1348502,99.18103448275862,707.0,33.63666667,-84.42777778,-500,43.14,-89.3375,-600
1342202,1039707,1039707->1342202,54.26160337552743,302.0,33.63666667,-84.42777778,-500,30.69138889,-88.24277778,-600
1337702,1039707,1039707->1337702,73.5187969924812,448.0,33.63666667,-84.42777778,-500,32.51083333,-92.03777778,-600
1336705,1039707,1039707->1336705,91.05825242718447,633.0,33.63666667,-84.42777778,-500,41.44833333,-90.5075,-600
1336003,1039707,1039707->1336003,64.06428571428572,442.0,33.63666667,-84.42777778,-500,28.10277778,-80.64527778,-500
1334207,1039707,1039707->1334207,94.89389067524115,669.0,33.63666667,-84.42777778,-500,42.94694444,-87.89694444,-600
1330303,1039707,1039707->1330303,85.77761627906976,594.0,33.63666667,-84.42777778,-500,25.79527778,-80.29,-500
1329604,1039707,1039707->1329604,121.56,952.0,33.63666667,-84.42777778,-500,42.93277778,-71.43583333,-500
1327702,1039707,1039707->1327702,32.94736842105263,147.0,33.63666667,-84.42777778,-500,32.30055556,-86.39388889,-600
1324402,1039707,1039707->1324402,56.76470588235294,332.0,33.63666667,-84.42777778,-500,35.0425,-89.97666667,-600
1323202,1039707,1039707->1323202,88.7710843373494,591.0,33.63666667,-84.42777778,-500,41.78583333,-87.7525,-600
1323002,1039707,1039707->1323002,84.00980392156863,620.0,33.63666667,-84.42777778,-500,40.19305556,-76.7625,-500
1320402,1039707,1039707->1320402,60.869565217391305,404.0,33.63666667,-84.42777778,-500,28.42944444,-81.30888889,-500
1319801,1039707,1039707->1319801,103.56455696202532,692.0,33.63666667,-84.42777778,-500,39.2975,-94.71388889,-600
1302902,1039707,1039707->1302902,121.16,841.0,33.63666667,-84.42777778,-500,40.85083333,-96.75916667,-600
1299206,1039707,1039707->1299206,70.45454545454545,453.0,33.63666667,-84.42777778,-500,34.72944444,-92.22472222,-600
1295304,1039707,1039707->1295304,103.04099244875944,762.0,33.63666667,-84.42777778,-500,40.77722222,-73.8725,-500
1295106,1039707,1039707->1295106,77.92957746478874,503.0,33.63666667,-84.42777778,-500,30.205,-91.98777778,-600
1294503,1039707,1039707->1294503,48.95348837209303,304.0,33.63666667,-84.42777778,-500,38.03666667,-84.60861111,-500
1289208,1039707,1039707->1289208,260.4594594594595,1947.0,33.63666667,-84.42777778,-500,33.9425,-118.40805556,-800
1288903,1039707,1039707->1288903,236.39092872570194,1747.0,33.63666667,-84.42777778,-500,36.08,-115.15222222,-800
1247805,1039707,1039707->1247805,104.63501483679525,760.0,33.63666667,-84.42777778,-500,40.64,-73.77861111,-500
1245102,1039707,1039707->1245102,43.61013645224172,270.0,33.63666667,-84.42777778,-500,30.49416667,-81.68777778,-500
1244807,1039707,1039707->1244807,56.085972850678736,341.0,33.63666667,-84.42777778,-500,32.31111111,-90.07583333,-600
1244102,1039707,1039707->1244102,223.77777777777777,1572.0,33.63666667,-84.42777778,-500,43.60722222,-110.73777778,-700
1239103,1039707,1039707->1239103,106.46153846153847,795.0,33.63666667,-84.42777778,-500,40.79611111,-73.10055556,-500
1233904,1039707,1039707->1233904,65.57553956834532,432.0,33.63666667,-84.42777778,-500,39.71722222,-86.29472222,-500
1232305,1039707,1039707->1232305,56.60655737704918,377.0,33.63666667,-84.42777778,-500,34.27111111,-77.90277778,-500
1227805,1039707,1039707->1227805,113.67647058823529,782.0,33.63666667,-84.42777778,-500,37.65,-97.43305556,-600
1226603,1039707,1039707->1226603,105.14700193423597,689.0,33.63666667,-84.42777778,-500,29.98444444,-95.34138889,-600
1226402,1039707,1039707->1226402,75.95871559633028,534.0,33.63666667,-84.42777778,-500,38.9475,-77.46,-500
1221702,1039707,1039707->1221702,32.8875968992248,151.0,33.63666667,-84.42777778,-500,34.63722222,-86.775,-600
1219702,1039707,1039707->1219702,111.36744186046512,780.0,33.63666667,-84.42777778,-500,41.06694444,-73.7075,-500
1219102,1039707,1039707->1219102,105.37626262626263,696.0,33.63666667,-84.42777778,-500,29.64555556,-95.27888889,-600
1217305,1039707,1039707->1217305,558.1714285714286,4502.0,33.63666667,-84.42777778,-500,21.31777778,-157.92027778,-1000
1212402,1039707,1039707->1212402,45.9,238.0,33.63666667,-84.42777778,-500,32.22444444,-80.6975,-500
1209402,1039707,1039707->1209402,200.11111111111111,1340.0,33.63666667,-84.42777778,-500,40.48111111,-107.21777778,-700
1200704,1039707,1039707->1200704,46.256410256410255,241.0,33.63666667,-84.42777778,-500,33.44833333,-88.59138889,-600
1199603,1039707,1039707->1199603,29.409703504043126,153.0,33.63666667,-84.42777778,-500,34.89555556,-82.21888889,-500
1199502,1039707,1039707->1199502,48.644366197183096,306.0,33.63666667,-84.42777778,-500,36.10138889,-79.94111111,-500
1198603,1039707,1039707->1198603,87.64848484848486,640.0,33.63666667,-84.42777778,-500,42.88083333,-85.52277778,-500
1197705,1039707,1039707->1197705,106.33928571428571,774.0,33.63666667,-84.42777778,-500,44.48472222,-88.12972222,-600
1197302,1039707,1039707->1197302,57.35294117647059,352.0,33.63666667,-84.42777778,-500,30.40722222,-89.07,-600
1195302,1039707,1039707->1195302,48.48616600790514,300.0,33.63666667,-84.42777778,-500,29.69,-82.27166667,-500
1182304,1039707,1039707->1182304,76.92805755395683,508.0,33.63666667,-84.42777778,-500,40.97833333,-85.19527778,-500
1177801,1039707,1039707->1177801,90.32835820895522,579.0,33.63666667,-84.42777778,-500,35.33666667,-94.3675,-600
1177502,1039707,1039707->1177502,132.90322580645162,954.0,33.63666667,-84.42777778,-500,43.58194444,-96.74194444,-600
1172105,1039707,1039707->1172105,91.5050505050505,645.0,33.63666667,-84.42777778,-500,42.96555556,-83.74472222,-500
1169706,1039707,1039707->1169706,85.21521997621879,581.0,33.63666667,-84.42777778,-500,26.07166667,-80.14972222,-500
1164102,1039707,1039707->1164102,52.12352941176471,331.0,33.63666667,-84.42777778,-500,34.99111111,-78.88027778,-500
1163703,1039707,1039707->1163703,157.5,1123.0,33.63666667,-84.42777778,-500,46.92055556,-96.81583333,-600
1162403,1039707,1039707->1162403,88.53225806451613,646.0,33.63666667,-84.42777778,-500,24.55611111,-81.76,-500
1162402,1039707,1039707->1162402,85.52083333333333,646.0,33.63666667,-84.42777778,-500,24.55611111,-81.75944444,-500
1161802,1039707,1039707->1161802,102.14733542319749,746.0,33.63666667,-84.42777778,-500,40.6925,-74.16861111,-500
1161708,1039707,1039707->1161708,62.014925373134325,433.0,33.63666667,-84.42777778,-500,35.07277778,-77.04305556,-500
1161206,1039707,1039707->1161206,57.46341463414634,350.0,33.63666667,-84.42777778,-500,38.04083333,-87.52861111,-600
1154005,1039707,1039707->1154005,169.93333333333334,1282.0,33.63666667,-84.42777778,-500,31.80722222,-106.37638889,-700
1150305,1039707,1039707->1150305,195.22222222222223,1312.0,33.63666667,-84.42777778,-500,39.64277778,-106.91583333,-700
1148102,1039707,1039707->1148102,40.71782178217822,240.0,33.63666667,-84.42777778,-500,30.35833333,-85.79555556,-600
1143302,1039707,1039707->1143302,86.47961165048544,594.0,33.63666667,-84.42777778,-500,42.2125,-83.35333333,-500
1142307,1039707,1039707->1142307,107.85576923076923,743.0,33.63666667,-84.42777778,-500,41.53388889,-93.66305556,-600
1142306,1039707,1039707->1142306,138.0,743.0,33.63666667,-84.42777778,-500,41.53416667,-93.6575,-600
1130802,1039707,1039707->1130802,34.02919708029197,170.0,33.63666667,-84.42777778,-500,31.32111111,-85.44944444,-600
1129806,1039707,1039707->1129806,112.24471299093656,731.0,33.63666667,-84.42777778,-500,32.89722222,-97.03777778,-600
1129202,1039707,1039707->1129202,171.8428324697755,1199.0,33.63666667,-84.42777778,-500,39.86166667,-104.67305556,-700
1127805,1039707,1039707->1127805,78.81104651162791,547.0,33.63666667,-84.42777778,-500,38.85138889,-77.03777778,-500
1126702,1039707,1039707->1126702,64.48529411764706,432.0,33.63666667,-84.42777778,-500,39.90222222,-84.21944444,-500
1125904,1039707,1039707->1125904,109.26829268292683,721.0,33.63666667,-84.42777778,-500,32.84583333,-96.85083333,-600
1125903,1039707,1039707->1125903,117.66666666666667,721.0,33.63666667,-84.42777778,-500,32.84722222,-96.85166667,-600
1125203,1039707,1039707->1125203,54.44705882352941,366.0,33.63666667,-84.42777778,-500,29.18,-81.05805556,-500
1119302,1039707,1039707->1119302,58.0036231884058,373.0,33.63666667,-84.42777778,-500,39.04888889,-84.66777778,-500
1115005,1039707,1039707->1115005,21.952380952380953,83.0,33.63666667,-84.42777778,-500,32.51638889,-84.93888889,-500
1114607,1039707,1039707->1114607,58.306451612903224,363.0,33.63666667,-84.42777778,-500,38.37611111,-81.59277778,-500
1114606,1039707,1039707->1114606,56.97142857142857,363.0,33.63666667,-84.42777778,-500,38.37583333,-81.59305556,-500
1110902,1039707,1039707->1110902,162.23809523809524,1184.0,33.63666667,-84.42777778,-500,38.80583333,-104.70083333,-700
1106606,1039707,1039707->1106606,67.146408839779,447.0,33.63666667,-84.42777778,-500,39.99694444,-82.89222222,-500
1105703,1039707,1039707->1105703,43.17524115755627,226.0,33.63666667,-84.42777778,-500,35.21361111,-80.94916667,-500
1104205,1039707,1039707->1104205,76.91847826086956,554.0,33.63666667,-84.42777778,-500,41.40944444,-81.85472222,-500
1100303,1039707,1039707->1100303,99.81052631578947,694.0,33.63666667,-84.42777778,-500,41.88472222,-91.71083333,-600
1099402,1039707,1039707->1099402,41.901408450704224,259.0,33.63666667,-84.42777778,-500,32.89861111,-80.04055556,-500
1099005,1039707,1039707->1099005,65.64880952380952,457.0,33.63666667,-84.42777778,-500,38.13972222,-78.45222222,-500
1098002,1039707,1039707->1098002,25.343108504398828,106.0,33.63666667,-84.42777778,-500,35.03527778,-85.20361111,-500
1087402,1039707,1039707->1087402,73.18811881188118,528.0,33.63666667,-84.42777778,-500,40.915,-81.44361111,-500
1086803,1039707,1039707->1086803,34.463157894736845,192.0,33.63666667,-84.42777778,-500,33.93888889,-81.11944444,-500
1084906,1039707,1039707->1084906,218.5,1640.0,33.63666667,-84.42777778,-500,45.77722222,-111.15055556,-700
1084905,1039707,1039707->1084905,214.16666666666666,1640.0,33.63666667,-84.42777778,-500,45.77722222,-111.15027778,-700
1082106,1039707,1039707->1082106,81.18479880774963,577.0,33.63666667,-84.42777778,-500,39.17583333,-76.66888889,-500
1080003,1039707,1039707->1080003,260.4516129032258,1941.0,33.63666667,-84.42777778,-500,34.20055556,-118.35861111,-800
1079206,1039707,1039707->1079206,93.14110429447852,712.0,33.63666667,-84.42777778,-500,42.94055556,-78.73055556,-500
1078502,1039707,1039707->1078502,120.11363636363636,961.0,33.63666667,-84.42777778,-500,44.47194444,-73.15333333,-500
1078105,1039707,1039707->1078105,70.39545454545454,448.0,33.63666667,-84.42777778,-500,30.53305556,-91.15,-600
1073103,1039707,1039707->1073103,42.8252427184466,238.0,33.63666667,-84.42777778,-500,31.25916667,-81.46638889,-500
1072102,1039707,1039707->1072102,121.48885350318471,946.0,33.63666667,-84.42777778,-500,42.36305556,-71.00638889,-500
1069302,1039707,1039707->1069302,39.70445344129555,214.0,33.63666667,-84.42777778,-500,36.12444444,-86.67805556,-600
