ROUTE_BETWEEN_AIRPORTS,SUM_OF_ALL_DELAYS,AVERAGE_OF_ALL_DELAYS,SUM_OF_WEATHER_DELAY,AVERAGE_OF_WEATHER_DELAY,SUM_OF_CARRIER_DELAY,AVERAGE_OF_CARRIER_DELAY,SUM_OF_NAS_DELAY,AVERAGE_OF_NAS_DELAY,SUM_OF_SECURITY_DELAY,AVERAGE_OF_SECURITY_DELAY,SUM_OF_LATE_AIRCRAFT_DELAY,AVERAGE_OF_LATE_AIRCRAFT_DELAY
HNL->BOS,2683.0,12.776190476190477,22.0,0.10476190476190476,2606.0,12.40952380952381,43.0,0.20476190476190476,10.0,0.047619047619047616,2.0,0.009523809523809525
MOT->AZA,2676.0,17.153846153846153,678.0,4.346153846153846,336.0,2.1538461538461537,359.0,2.301282051282051,0.0,0.0,1303.0,8.352564102564102
DTW->LSE,2669.0,8.750819672131147,197.0,0.6459016393442623,1576.0,5.167213114754098,300.0,0.9836065573770492,0.0,0.0,596.0,1.9540983606557376
LAS->TYS,2665.0,25.141509433962263,12.0,0.11320754716981132,812.0,7.660377358490566,151.0,1.4245283018867925,0.0,0.0,1690.0,15.943396226415095
AVP->ATL,2665.0,7.528248587570621,561.0,1.5847457627118644,938.0,2.6497175141242937,690.0,1.9491525423728813,0.0,0.0,476.0,1.344632768361582
ABE->PIE,2661.0,14.306451612903226,144.0,0.7741935483870968,686.0,3.6881720430107525,554.0,2.978494623655914,0.0,0.0,1277.0,6.865591397849462
SLC->ABQ,2657.0,6.01131221719457,90.0,0.20361990950226244,1478.0,3.3438914027149322,375.0,0.8484162895927602,0.0,0.0,714.0,1.6153846153846154
PIA->PGD,2657.0,15.538011695906432,88.0,0.5146198830409356,930.0,5.43859649122807,161.0,0.9415204678362573,0.0,0.0,1478.0,8.64327485380117
PSC->AZA,2651.0,19.78358208955224,129.0,0.9626865671641791,477.0,3.5597014925373136,348.0,2.5970149253731343,27.0,0.20149253731343283,1670.0,12.462686567164178
LRD->LAS,2646.0,23.41592920353982,133.0,1.176991150442478,1456.0,12.88495575221239,364.0,3.2212389380530975,7.0,0.061946902654867256,686.0,6.070796460176991
GEG->ORD,2640.0,7.232876712328767,0.0,0.0,959.0,2.627397260273973,414.0,1.1342465753424658,0.0,0.0,1267.0,3.4712328767123286
LCK->FLL,2639.0,25.133333333333333,110.0,1.0476190476190477,453.0,4.314285714285714,663.0,6.314285714285714,27.0,0.2571428571428571,1386.0,13.2
PSG->JNU,2637.0,7.2845303867403315,50.0,0.13812154696132597,76.0,0.20994475138121546,395.0,1.091160220994475,0.0,0.0,2116.0,5.845303867403315
LIH->PDX,2633.0,12.36150234741784,0.0,0.0,753.0,3.535211267605634,472.0,2.215962441314554,0.0,0.0,1408.0,6.610328638497653
CVG->SLC,2630.0,4.526678141135973,484.0,0.8330464716006885,926.0,1.5938037865748709,576.0,0.9913941480206541,0.0,0.0,644.0,1.108433734939759
PIE->SDF,2629.0,20.37984496124031,311.0,2.4108527131782944,1080.0,8.372093023255815,321.0,2.488372093023256,110.0,0.8527131782945736,807.0,6.255813953488372
MDW->TUS,2629.0,6.936675461741425,145.0,0.38258575197889183,1486.0,3.920844327176781,344.0,0.9076517150395779,0.0,0.0,654.0,1.725593667546174
ATL->ACY,2624.0,14.909090909090908,40.0,0.22727272727272727,215.0,1.2215909090909092,989.0,5.619318181818182,0.0,0.0,1380.0,7.840909090909091
AUS->LBB,2622.0,7.803571428571429,234.0,0.6964285714285714,987.0,2.9375,123.0,0.36607142857142855,0.0,0.0,1278.0,3.8035714285714284
LGB->HNL,2621.0,7.1808219178082195,99.0,0.27123287671232876,2522.0,6.909589041095891,0.0,0.0,0.0,0.0,0.0,0.0
BZN->IAH,2621.0,18.32867132867133,200.0,1.3986013986013985,853.0,5.965034965034965,114.0,0.7972027972027972,0.0,0.0,1454.0,10.167832167832168
SRQ->CLE,2619.0,13.784210526315789,310.0,1.631578947368421,1016.0,5.347368421052631,470.0,2.473684210526316,0.0,0.0,823.0,4.331578947368421
PHX->RAP,2619.0,22.77391304347826,0.0,0.0,2080.0,18.08695652173913,220.0,1.9130434782608696,0.0,0.0,319.0,2.773913043478261
BDL->LAX,2615.0,10.295275590551181,102.0,0.4015748031496063,1078.0,4.244094488188976,541.0,2.12992125984252,0.0,0.0,894.0,3.5196850393700787
GRI->AZA,2615.0,19.51492537313433,143.0,1.0671641791044777,1472.0,10.985074626865671,499.0,3.7238805970149254,0.0,0.0,501.0,3.7388059701492535
JAX->MDW,2613.0,7.158904109589041,63.0,0.1726027397260274,927.0,2.5397260273972604,662.0,1.8136986301369864,0.0,0.0,961.0,2.632876712328767
SCK->AZA,2612.0,24.641509433962263,156.0,1.471698113207547,891.0,8.40566037735849,209.0,1.971698113207547,15.0,0.14150943396226415,1341.0,12.650943396226415
COD->DEN,2611.0,10.042307692307693,0.0,0.0,1043.0,4.0115384615384615,294.0,1.1307692307692307,1.0,0.0038461538461538464,1273.0,4.8961538461538465
OAK->MSP,2609.0,14.740112994350282,0.0,0.0,1651.0,9.32768361581921,355.0,2.005649717514124,0.0,0.0,603.0,3.406779661016949
DFW->SRQ,2609.0,11.055084745762711,12.0,0.05084745762711865,1156.0,4.898305084745763,436.0,1.847457627118644,0.0,0.0,1005.0,4.258474576271187
BOS->HNL,2600.0,12.380952380952381,38.0,0.18095238095238095,2263.0,10.776190476190477,11.0,0.05238095238095238,0.0,0.0,288.0,1.3714285714285714
ILM->ORD,2594.0,24.704761904761906,366.0,3.4857142857142858,437.0,4.161904761904762,1248.0,11.885714285714286,0.0,0.0,543.0,5.171428571428572
TYS->LAS,2592.0,24.452830188679247,71.0,0.6698113207547169,1445.0,13.632075471698114,367.0,3.4622641509433962,0.0,0.0,709.0,6.688679245283019
PHX->CVG,2592.0,6.5125628140703515,0.0,0.0,974.0,2.4472361809045227,189.0,0.4748743718592965,0.0,0.0,1429.0,3.590452261306533
PSP->EWR,2587.0,21.03252032520325,13.0,0.10569105691056911,1308.0,10.634146341463415,177.0,1.4390243902439024,0.0,0.0,1089.0,8.853658536585366
HYA->JFK,2583.0,31.120481927710845,0.0,0.0,442.0,5.325301204819277,917.0,11.048192771084338,0.0,0.0,1224.0,14.74698795180723
BUR->ATL,2579.0,8.26602564102564,20.0,0.0641025641025641,1268.0,4.064102564102564,318.0,1.0192307692307692,0.0,0.0,973.0,3.1185897435897436
SDF->DAL,2577.0,7.158333333333333,7.0,0.019444444444444445,399.0,1.1083333333333334,622.0,1.7277777777777779,0.0,0.0,1549.0,4.302777777777778
MSP->TTN,2576.0,22.79646017699115,31.0,0.2743362831858407,522.0,4.619469026548672,486.0,4.300884955752212,0.0,0.0,1537.0,13.601769911504425
GRR->SRQ,2575.0,32.1875,203.0,2.5375,1733.0,21.6625,256.0,3.2,0.0,0.0,383.0,4.7875
AZA->RAP,2572.0,13.902702702702703,146.0,0.7891891891891892,1272.0,6.875675675675676,426.0,2.3027027027027027,0.0,0.0,728.0,3.9351351351351354
CMH->RDU,2569.0,7.096685082872928,255.0,0.7044198895027625,997.0,2.75414364640884,379.0,1.0469613259668509,0.0,0.0,938.0,2.591160220994475
BHM->BWI,2567.0,5.847380410022779,0.0,0.0,972.0,2.214123006833713,297.0,0.6765375854214123,17.0,0.0387243735763098,1281.0,2.917995444191344
SAN->KOA,2565.0,11.76605504587156,21.0,0.0963302752293578,741.0,3.3990825688073394,1803.0,8.270642201834862,0.0,0.0,0.0,0.0
DEN->BUF,2564.0,9.092198581560284,121.0,0.42907801418439717,1472.0,5.219858156028369,448.0,1.5886524822695036,0.0,0.0,523.0,1.8546099290780143
DCA->LAS,2560.0,7.091412742382271,0.0,0.0,1065.0,2.9501385041551247,980.0,2.714681440443213,27.0,0.07479224376731301,488.0,1.3518005540166205
MTJ->SFO,2558.0,48.264150943396224,0.0,0.0,951.0,17.943396226415093,960.0,18.11320754716981,0.0,0.0,647.0,12.20754716981132
LAS->MAF,2557.0,5.657079646017699,0.0,0.0,1333.0,2.9491150442477876,247.0,0.5464601769911505,0.0,0.0,977.0,2.161504424778761
FAT->PDX,2557.0,4.007836990595611,0.0,0.0,893.0,1.3996865203761755,270.0,0.4231974921630094,29.0,0.045454545454545456,1365.0,2.1394984326018807
CAK->LGA,2551.0,8.255663430420713,286.0,0.9255663430420712,1589.0,5.142394822006472,514.0,1.6634304207119741,0.0,0.0,162.0,0.5242718446601942
MGM->CLT,2550.0,24.75728155339806,97.0,0.941747572815534,278.0,2.6990291262135924,361.0,3.504854368932039,0.0,0.0,1814.0,17.611650485436893
OKC->BWI,2545.0,7.049861495844875,77.0,0.21329639889196675,809.0,2.2409972299168976,638.0,1.7673130193905817,0.0,0.0,1021.0,2.8282548476454292
MSP->ABQ,2542.0,11.99056603773585,0.0,0.0,2043.0,9.63679245283019,143.0,0.6745283018867925,0.0,0.0,356.0,1.679245283018868
KTN->SIT,2539.0,6.956164383561644,36.0,0.09863013698630137,728.0,1.9945205479452055,258.0,0.7068493150684931,0.0,0.0,1517.0,4.156164383561644
RFD->AZA,2537.0,16.056962025316455,0.0,0.0,648.0,4.10126582278481,337.0,2.132911392405063,31.0,0.1962025316455696,1521.0,9.626582278481013
PHL->SRQ,2536.0,16.575163398692812,0.0,0.0,601.0,3.9281045751633985,609.0,3.980392156862745,0.0,0.0,1326.0,8.666666666666666
HOU->CMH,2532.0,6.936986301369863,277.0,0.7589041095890411,1348.0,3.6931506849315068,99.0,0.27123287671232876,0.0,0.0,808.0,2.213698630136986
OAK->SAT,2529.0,10.07569721115538,0.0,0.0,1447.0,5.764940239043825,156.0,0.6215139442231076,0.0,0.0,926.0,3.689243027888446
ABQ->MSP,2526.0,11.859154929577464,19.0,0.0892018779342723,1370.0,6.431924882629108,116.0,0.5446009389671361,0.0,0.0,1021.0,4.793427230046948
SFB->XNA,2525.0,15.78125,1031.0,6.44375,582.0,3.6375,344.0,2.15,10.0,0.0625,558.0,3.4875
MAF->LAS,2524.0,5.584070796460177,0.0,0.0,635.0,1.404867256637168,325.0,0.7190265486725663,0.0,0.0,1564.0,3.4601769911504423
CVG->PHX,2524.0,6.341708542713568,12.0,0.03015075376884422,1009.0,2.5351758793969847,646.0,1.6231155778894473,0.0,0.0,857.0,2.1532663316582914
DFW->AGS,2520.0,8.155339805825243,204.0,0.6601941747572816,711.0,2.3009708737864076,673.0,2.177993527508091,0.0,0.0,932.0,3.016181229773463
IAH->GUC,2511.0,23.914285714285715,138.0,1.3142857142857143,1435.0,13.666666666666666,201.0,1.9142857142857144,0.0,0.0,737.0,7.019047619047619
ATL->BUR,2510.0,8.044871794871796,218.0,0.6987179487179487,1004.0,3.217948717948718,1102.0,3.532051282051282,0.0,0.0,186.0,0.5961538461538461
SJU->IAD,2510.0,8.366666666666667,0.0,0.0,1731.0,5.77,215.0,0.7166666666666667,0.0,0.0,564.0,1.88
SJU->SFB,2509.0,20.233870967741936,0.0,0.0,891.0,7.185483870967742,396.0,3.193548387096774,0.0,0.0,1222.0,9.85483870967742
BDL->RDU,2509.0,7.1076487252124645,177.0,0.5014164305949008,1308.0,3.7053824362606234,310.0,0.8781869688385269,0.0,0.0,714.0,2.0226628895184136
PIT->PIE,2503.0,14.385057471264368,403.0,2.3160919540229883,878.0,5.045977011494253,939.0,5.396551724137931,0.0,0.0,283.0,1.6264367816091954
MEM->PIE,2503.0,23.39252336448598,148.0,1.3831775700934579,704.0,6.579439252336448,119.0,1.1121495327102804,0.0,0.0,1532.0,14.317757009345794
OAK->MCI,2502.0,7.794392523364486,0.0,0.0,1555.0,4.844236760124611,162.0,0.5046728971962616,12.0,0.037383177570093455,773.0,2.4080996884735204
FSD->SFB,2502.0,24.057692307692307,30.0,0.28846153846153844,947.0,9.10576923076923,226.0,2.173076923076923,0.0,0.0,1299.0,12.490384615384615
DAL->OMA,2496.0,5.522123893805309,35.0,0.07743362831858407,1058.0,2.34070796460177,276.0,0.6106194690265486,0.0,0.0,1127.0,2.493362831858407
MDW->RNO,2494.0,11.285067873303168,203.0,0.918552036199095,1384.0,6.262443438914027,245.0,1.1085972850678734,0.0,0.0,662.0,2.995475113122172
DTW->PBI,2493.0,5.6788154897494305,318.0,0.724373576309795,1457.0,3.3189066059225514,533.0,1.214123006833713,0.0,0.0,185.0,0.4214123006833713
ORF->LAS,2482.0,21.964601769911503,16.0,0.1415929203539823,277.0,2.4513274336283186,675.0,5.9734513274336285,0.0,0.0,1514.0,13.398230088495575
BMI->SFB,2480.0,19.076923076923077,410.0,3.1538461538461537,580.0,4.461538461538462,174.0,1.3384615384615384,183.0,1.4076923076923078,1133.0,8.715384615384615
EWR->STT,2475.0,12.192118226600986,6.0,0.029556650246305417,835.0,4.113300492610837,750.0,3.6945812807881775,0.0,0.0,884.0,4.354679802955665
MYR->PIT,2474.0,9.335849056603774,0.0,0.0,864.0,3.260377358490566,348.0,1.3132075471698113,0.0,0.0,1262.0,4.7622641509433965
AZA->BIL,2474.0,15.366459627329192,91.0,0.5652173913043478,875.0,5.434782608695652,245.0,1.5217391304347827,0.0,0.0,1263.0,7.84472049689441
FLL->ORF,2466.0,24.66,48.0,0.48,965.0,9.65,444.0,4.44,0.0,0.0,1009.0,10.09
MKE->SLC,2463.0,10.094262295081966,16.0,0.06557377049180328,208.0,0.8524590163934426,299.0,1.2254098360655739,0.0,0.0,1940.0,7.950819672131147
SFB->ATW,2462.0,17.970802919708028,871.0,6.357664233576642,966.0,7.0510948905109485,163.0,1.1897810218978102,0.0,0.0,462.0,3.372262773722628
TVC->DFW,2451.0,18.853846153846153,19.0,0.14615384615384616,177.0,1.3615384615384616,1707.0,13.13076923076923,0.0,0.0,548.0,4.2153846153846155
LGA->SRQ,2448.0,6.762430939226519,0.0,0.0,847.0,2.339779005524862,764.0,2.110497237569061,0.0,0.0,837.0,2.3121546961325965
SRQ->IND,2448.0,19.428571428571427,0.0,0.0,1372.0,10.88888888888889,224.0,1.7777777777777777,0.0,0.0,852.0,6.761904761904762
DFW->EYW,2444.0,6.732782369146006,165.0,0.45454545454545453,662.0,1.8236914600550964,1012.0,2.787878787878788,0.0,0.0,605.0,1.6666666666666667
PPG->HNL,2443.0,20.358333333333334,1138.0,9.483333333333333,586.0,4.883333333333334,0.0,0.0,142.0,1.1833333333333333,577.0,4.808333333333334
HGR->SFB,2438.0,17.795620437956206,394.0,2.875912408759124,460.0,3.3576642335766422,247.0,1.802919708029197,61.0,0.44525547445255476,1276.0,9.313868613138686
GSP->PIE,2438.0,17.926470588235293,354.0,2.6029411764705883,470.0,3.4558823529411766,205.0,1.5073529411764706,0.0,0.0,1409.0,10.360294117647058
ACY->MYR,2438.0,6.810055865921788,35.0,0.09776536312849161,360.0,1.005586592178771,2038.0,5.692737430167598,0.0,0.0,5.0,0.013966480446927373
BNA->RSW,2438.0,19.983606557377048,31.0,0.2540983606557377,1345.0,11.024590163934427,368.0,3.0163934426229506,0.0,0.0,694.0,5.688524590163935
LEX->IAD,2431.0,25.861702127659573,0.0,0.0,395.0,4.202127659574468,484.0,5.148936170212766,0.0,0.0,1552.0,16.51063829787234
SFB->BLV,2430.0,15.882352941176471,285.0,1.8627450980392157,852.0,5.568627450980392,464.0,3.0326797385620914,8.0,0.05228758169934641,821.0,5.366013071895424
RAP->PHX,2424.0,21.078260869565216,0.0,0.0,1293.0,11.243478260869566,115.0,1.0,0.0,0.0,1016.0,8.834782608695653
HSV->DEN,2423.0,15.532051282051283,164.0,1.0512820512820513,781.0,5.006410256410256,657.0,4.211538461538462,0.0,0.0,821.0,5.262820512820513
TYS->PGD,2420.0,14.75609756097561,222.0,1.353658536585366,1325.0,8.079268292682928,330.0,2.0121951219512195,0.0,0.0,543.0,3.3109756097560976
SFB->SBN,2420.0,12.670157068062828,254.0,1.3298429319371727,1274.0,6.670157068062827,163.0,0.8534031413612565,40.0,0.2094240837696335,689.0,3.607329842931937
USA->PGD,2419.0,19.04724409448819,249.0,1.9606299212598426,411.0,3.236220472440945,584.0,4.5984251968503935,0.0,0.0,1175.0,9.251968503937007
ALB->PIE,2413.0,14.803680981595091,196.0,1.2024539877300613,1240.0,7.607361963190184,671.0,4.116564417177914,0.0,0.0,306.0,1.8773006134969326
IND->SLC,2412.0,7.6571428571428575,217.0,0.6888888888888889,1908.0,6.057142857142857,272.0,0.8634920634920635,0.0,0.0,15.0,0.047619047619047616
IAH->CAE,2411.0,15.55483870967742,21.0,0.13548387096774195,1002.0,6.464516129032258,338.0,2.1806451612903226,0.0,0.0,1050.0,6.774193548387097
TPA->ALB,2408.0,6.899713467048711,407.0,1.166189111747851,640.0,1.833810888252149,241.0,0.6905444126074498,0.0,0.0,1120.0,3.2091690544412605
LEX->DCA,2407.0,8.416083916083917,166.0,0.5804195804195804,1595.0,5.576923076923077,589.0,2.0594405594405596,0.0,0.0,57.0,0.1993006993006993
SBN->SFB,2406.0,12.596858638743456,266.0,1.3926701570680629,206.0,1.0785340314136125,128.0,0.6701570680628273,0.0,0.0,1806.0,9.455497382198953
MDW->OKC,2405.0,6.6991643454039,143.0,0.3983286908077994,1297.0,3.6128133704735377,190.0,0.5292479108635098,0.0,0.0,775.0,2.1587743732590527
ANC->HNL,2403.0,6.583561643835616,0.0,0.0,1168.0,3.2,553.0,1.515068493150685,0.0,0.0,682.0,1.8684931506849316
ECP->HOU,2401.0,6.236363636363636,0.0,0.0,325.0,0.8441558441558441,656.0,1.7038961038961038,0.0,0.0,1420.0,3.688311688311688
AZA->BIS,2396.0,10.74439461883408,80.0,0.35874439461883406,846.0,3.7937219730941703,643.0,2.883408071748879,7.0,0.03139013452914798,820.0,3.6771300448430493
MEM->TPA,2396.0,6.965116279069767,0.0,0.0,668.0,1.941860465116279,452.0,1.313953488372093,0.0,0.0,1276.0,3.7093023255813953
BFL->SFO,2395.0,6.579670329670329,55.0,0.1510989010989011,1885.0,5.178571428571429,358.0,0.9835164835164835,0.0,0.0,97.0,0.2664835164835165
BGR->PIE,2392.0,13.514124293785311,88.0,0.4971751412429379,468.0,2.6440677966101696,805.0,4.548022598870056,0.0,0.0,1031.0,5.824858757062147
PDX->AUS,2388.0,6.707865168539326,0.0,0.0,942.0,2.646067415730337,325.0,0.9129213483146067,0.0,0.0,1121.0,3.148876404494382
OAK->ORD,2386.0,14.373493975903614,0.0,0.0,41.0,0.2469879518072289,1713.0,10.319277108433734,0.0,0.0,632.0,3.8072289156626504
SMX->LAS,2384.0,12.352331606217616,79.0,0.40932642487046633,894.0,4.632124352331606,293.0,1.5181347150259068,0.0,0.0,1118.0,5.7927461139896375
ATL->LNK,2383.0,8.697080291970803,73.0,0.2664233576642336,767.0,2.7992700729927007,291.0,1.062043795620438,0.0,0.0,1252.0,4.569343065693431
OGG->ORD,2383.0,12.347150259067357,254.0,1.3160621761658031,660.0,3.4196891191709846,344.0,1.782383419689119,0.0,0.0,1125.0,5.829015544041451
IAG->SFB,2382.0,17.136690647482013,736.0,5.294964028776978,694.0,4.9928057553956835,356.0,2.5611510791366907,0.0,0.0,596.0,4.287769784172662
BDL->MYR,2378.0,9.146153846153846,19.0,0.07307692307692308,387.0,1.4884615384615385,942.0,3.623076923076923,0.0,0.0,1030.0,3.9615384615384617
OAK->IAH,2378.0,13.511363636363637,0.0,0.0,465.0,2.6420454545454546,971.0,5.517045454545454,0.0,0.0,942.0,5.3522727272727275
MSP->MBS,2377.0,8.196551724137931,1261.0,4.348275862068966,107.0,0.3689655172413793,348.0,1.2,0.0,0.0,661.0,2.279310344827586
LAS->LBB,2377.0,6.407008086253369,0.0,0.0,1185.0,3.1940700808625335,114.0,0.30727762803234504,0.0,0.0,1078.0,2.9056603773584904
SUN->DEN,2375.0,13.418079096045197,50.0,0.2824858757062147,670.0,3.785310734463277,836.0,4.72316384180791,0.0,0.0,819.0,4.627118644067797
STC->AZA,2374.0,22.826923076923077,214.0,2.0576923076923075,1262.0,12.134615384615385,170.0,1.6346153846153846,22.0,0.21153846153846154,706.0,6.788461538461538
OME->ANC,2374.0,3.5485799701046337,53.0,0.07922272047832586,254.0,0.3796711509715994,355.0,0.5306427503736921,127.0,0.1898355754857997,1585.0,2.3692077727952165
SBA->SEA,2370.0,6.510989010989011,0.0,0.0,286.0,0.7857142857142857,603.0,1.6565934065934067,0.0,0.0,1481.0,4.068681318681318
PDX->FAT,2370.0,3.347457627118644,84.0,0.11864406779661017,759.0,1.0720338983050848,224.0,0.3163841807909605,0.0,0.0,1303.0,1.8403954802259888
JFK->STT,2367.0,7.466876971608833,171.0,0.5394321766561514,1572.0,4.958990536277603,624.0,1.9684542586750788,0.0,0.0,0.0,0.0
TTN->TPA,2357.0,9.030651340996169,0.0,0.0,1119.0,4.287356321839081,695.0,2.6628352490421454,0.0,0.0,543.0,2.0804597701149423
SRQ->PHL,2355.0,15.392156862745098,0.0,0.0,253.0,1.65359477124183,310.0,2.026143790849673,0.0,0.0,1792.0,11.712418300653594
JFK->IAH,2355.0,12.329842931937172,0.0,0.0,1062.0,5.560209424083769,422.0,2.2094240837696337,0.0,0.0,871.0,4.560209424083769
SAN->LIH,2354.0,9.304347826086957,30.0,0.11857707509881422,912.0,3.6047430830039526,1392.0,5.5019762845849804,20.0,0.07905138339920949,0.0,0.0
LAS->BHM,2353.0,13.841176470588236,0.0,0.0,1433.0,8.429411764705883,197.0,1.1588235294117648,0.0,0.0,723.0,4.252941176470588
RDU->SLC,2346.0,7.424050632911392,121.0,0.3829113924050633,1200.0,3.7974683544303796,367.0,1.1613924050632911,0.0,0.0,658.0,2.0822784810126582
SHV->LAS,2346.0,20.224137931034484,368.0,3.1724137931034484,863.0,7.439655172413793,527.0,4.543103448275862,0.0,0.0,588.0,5.068965517241379
SAN->STS,2345.0,6.203703703703703,96.0,0.25396825396825395,865.0,2.2883597883597884,723.0,1.9126984126984128,0.0,0.0,661.0,1.7486772486772486
MEM->SFB,2341.0,18.879032258064516,56.0,0.45161290322580644,678.0,5.467741935483871,653.0,5.266129032258065,0.0,0.0,954.0,7.693548387096774
SRQ->AVL,2340.0,26.0,0.0,0.0,810.0,9.0,248.0,2.7555555555555555,0.0,0.0,1282.0,14.244444444444444
SLC->BNA,2339.0,4.852697095435684,196.0,0.4066390041493776,1001.0,2.0767634854771786,582.0,1.2074688796680497,0.0,0.0,560.0,1.161825726141079
OAK->BWI,2339.0,5.862155388471178,0.0,0.0,1485.0,3.7218045112781954,411.0,1.0300751879699248,0.0,0.0,443.0,1.1102756892230576
PSP->JFK,2334.0,11.847715736040609,0.0,0.0,414.0,2.1015228426395938,194.0,0.9847715736040609,0.0,0.0,1726.0,8.761421319796954
MIA->BUF,2332.0,28.790123456790123,14.0,0.1728395061728395,461.0,5.691358024691358,168.0,2.074074074074074,0.0,0.0,1689.0,20.85185185185185
ASE->PHX,2320.0,14.871794871794872,525.0,3.3653846153846154,252.0,1.6153846153846154,270.0,1.7307692307692308,0.0,0.0,1273.0,8.16025641025641
SJC->HOU,2315.0,6.430555555555555,0.0,0.0,1124.0,3.1222222222222222,366.0,1.0166666666666666,32.0,0.08888888888888889,793.0,2.202777777777778
BUR->MDW,2314.0,6.392265193370166,0.0,0.0,1022.0,2.8232044198895028,400.0,1.1049723756906078,0.0,0.0,892.0,2.4640883977900554
SAN->GEG,2312.0,9.285140562248996,140.0,0.5622489959839357,484.0,1.9437751004016064,645.0,2.5903614457831323,0.0,0.0,1043.0,4.188755020080321
MSP->SYR,2311.0,9.510288065843621,122.0,0.5020576131687243,1116.0,4.592592592592593,406.0,1.6707818930041152,0.0,0.0,667.0,2.7448559670781894
SFO->EGE,2309.0,22.637254901960784,244.0,2.392156862745098,589.0,5.7745098039215685,970.0,9.509803921568627,0.0,0.0,506.0,4.96078431372549
EUG->AZA,2308.0,18.918032786885245,185.0,1.5163934426229508,200.0,1.639344262295082,211.0,1.7295081967213115,0.0,0.0,1712.0,14.032786885245901
DTW->OAK,2308.0,18.317460317460316,29.0,0.23015873015873015,310.0,2.4603174603174605,624.0,4.9523809523809526,0.0,0.0,1345.0,10.674603174603174
ATL->ONT,2305.0,6.097883597883598,230.0,0.6084656084656085,1051.0,2.7804232804232805,692.0,1.8306878306878307,0.0,0.0,332.0,0.8783068783068783
PSC->SEA,2304.0,21.942857142857143,1424.0,13.561904761904762,329.0,3.1333333333333333,84.0,0.8,0.0,0.0,467.0,4.447619047619048
HNL->ANC,2304.0,6.3123287671232875,93.0,0.2547945205479452,708.0,1.9397260273972603,474.0,1.2986301369863014,0.0,0.0,1029.0,2.819178082191781
ORD->HDN,2304.0,19.692307692307693,66.0,0.5641025641025641,974.0,8.324786324786325,650.0,5.555555555555555,0.0,0.0,614.0,5.247863247863248
DSM->AZA,2302.0,15.346666666666666,253.0,1.6866666666666668,129.0,0.86,275.0,1.8333333333333333,0.0,0.0,1645.0,10.966666666666667
PGD->SDF,2300.0,16.428571428571427,100.0,0.7142857142857143,1135.0,8.107142857142858,281.0,2.007142857142857,0.0,0.0,784.0,5.6
OKC->MCO,2296.0,22.29126213592233,45.0,0.4368932038834951,214.0,2.0776699029126213,759.0,7.368932038834951,0.0,0.0,1278.0,12.407766990291263
GSP->SFB,2296.0,17.134328358208954,2.0,0.014925373134328358,540.0,4.029850746268656,195.0,1.455223880597015,0.0,0.0,1559.0,11.634328358208956
CVG->SAV,2294.0,13.260115606936417,148.0,0.8554913294797688,919.0,5.312138728323699,182.0,1.0520231213872833,0.0,0.0,1045.0,6.040462427745664
ATL->ISP,2293.0,17.111940298507463,0.0,0.0,825.0,6.156716417910448,509.0,3.798507462686567,0.0,0.0,959.0,7.156716417910448
FAR->LAS,2289.0,12.932203389830509,93.0,0.5254237288135594,901.0,5.090395480225989,376.0,2.1242937853107344,0.0,0.0,919.0,5.192090395480226
OGG->KOA,2289.0,2.0904109589041098,34.0,0.031050228310502283,717.0,0.6547945205479452,71.0,0.06484018264840183,7.0,0.006392694063926941,1460.0,1.3333333333333333
JAX->CVG,2287.0,13.452941176470588,98.0,0.5764705882352941,266.0,1.5647058823529412,93.0,0.5470588235294118,0.0,0.0,1830.0,10.764705882352942
SAV->DEN,2286.0,18.0,0.0,0.0,97.0,0.7637795275590551,1032.0,8.125984251968504,0.0,0.0,1157.0,9.11023622047244
BOS->ACK,2284.0,12.279569892473118,373.0,2.0053763440860215,1670.0,8.978494623655914,121.0,0.6505376344086021,0.0,0.0,120.0,0.6451612903225806
MFR->LAS,2282.0,18.704918032786885,180.0,1.4754098360655739,817.0,6.69672131147541,399.0,3.2704918032786887,0.0,0.0,886.0,7.262295081967213
PIE->HTS,2280.0,12.0,472.0,2.4842105263157896,1059.0,5.573684210526316,192.0,1.0105263157894737,0.0,0.0,557.0,2.931578947368421
CLE->MSY,2278.0,16.388489208633093,0.0,0.0,503.0,3.618705035971223,562.0,4.043165467625899,14.0,0.10071942446043165,1199.0,8.62589928057554
MSN->LAS,2276.0,15.173333333333334,55.0,0.36666666666666664,472.0,3.1466666666666665,376.0,2.506666666666667,0.0,0.0,1373.0,9.153333333333334
ALB->IAD,2271.0,17.881889763779526,220.0,1.7322834645669292,129.0,1.015748031496063,1090.0,8.582677165354331,0.0,0.0,832.0,6.551181102362205
EWR->PSP,2266.0,18.422764227642276,332.0,2.6991869918699187,460.0,3.7398373983739837,711.0,5.780487804878049,0.0,0.0,763.0,6.203252032520325
IAH->MTJ,2263.0,11.545918367346939,664.0,3.3877551020408165,946.0,4.826530612244898,388.0,1.9795918367346939,0.0,0.0,265.0,1.3520408163265305
STL->OAK,2262.0,7.490066225165563,111.0,0.3675496688741722,979.0,3.2417218543046356,395.0,1.3079470198675496,0.0,0.0,777.0,2.5728476821192054
TUL->SFB,2261.0,17.6640625,82.0,0.640625,1191.0,9.3046875,96.0,0.75,0.0,0.0,892.0,6.96875
