DEST_AIRPORT_SEQ_ID,ORIGIN_AIRPORT_SEQ_ID,YEAR,QUARTER,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_NM,DEST_AIRPORT_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_NM,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,DISTANCE,DISTANCE_GROUP,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,_c45,ORIGIN_LATITUDE,ORIGIN_LONGITUDE,ORIGIN_UTC_LOCAL_TIME_VARIATION,DEST_LATITUDE,DEST_LONGITUDE,DEST_UTC_LOCAL_TIME_VARIATION,WHEELS_OFF_UTC_DATETIME,WHEELS_ON_UTC_DATETIME
1349505,1127805,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N785SW,3599,11278,DCA,"Washington, DC",VA,Virginia,13495,MSY,"New Orleans, LA",LA,Louisiana,800,758,-2.0,17.0,815,924,4.0,940,928,-12.0,0.0,"",0.0,160.0,150.0,129.0,969.0,4,"","","","","","",38.85138889,-77.03777778,-500,29.99333333,-90.25916667,-600,2019-05-25T13:15:00.000Z,2019-05-25T15:24:00.000Z
1530402,1127805,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N496WN,5426,11278,DCA,"Washington, DC",VA,Virginia,15304,TPA,"Tampa, FL",FL,Florida,800,806,6.0,13.0,819,1008,4.0,1020,1012,-8.0,0.0,"",0.0,140.0,126.0,109.0,814.0,4,"","","","","","",38.85138889,-77.03777778,-500,27.97555556,-82.53333333,-500,2019-05-25T13:19:00.000Z,2019-05-25T15:08:00.000Z
1039707,1129202,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N967WN,4959,11292,DEN,"Denver, CO",CO,Colorado,10397,ATL,"Atlanta, GA",GA,Georgia,555,551,-4.0,10.0,601,1028,9.0,1050,1037,-13.0,0.0,"",0.0,175.0,166.0,147.0,1199.0,5,"","","","","","",39.86166667,-104.67305556,-700,33.63666667,-84.42777778,-500,2019-05-25T13:01:00.000Z,2019-05-25T15:28:00.000Z
1069302,1129202,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N741SA,4519,11292,DEN,"Denver, CO",CO,Colorado,10693,BNA,"Nashville, TN",TN,Tennessee,700,705,5.0,11.0,716,1014,5.0,1030,1019,-11.0,0.0,"",0.0,150.0,134.0,118.0,1014.0,5,"","","","","","",39.86166667,-104.67305556,-700,36.12444444,-86.67805556,-600,2019-05-25T14:16:00.000Z,2019-05-25T16:14:00.000Z
1082106,1129202,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N8676A,2547,11292,DEN,"Denver, CO",CO,Colorado,10821,BWI,"Baltimore, MD",MD,Maryland,730,727,-3.0,11.0,738,1225,3.0,1255,1228,-27.0,0.0,"",0.0,205.0,181.0,167.0,1491.0,6,"","","","","","",39.86166667,-104.67305556,-700,39.17583333,-76.66888889,-500,2019-05-25T14:38:00.000Z,2019-05-25T17:25:00.000Z
1219102,1129202,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N725SW,2564,11292,DEN,"Denver, CO",CO,Colorado,12191,HOU,"Houston, TX",TX,Texas,635,637,2.0,12.0,649,950,6.0,955,956,1.0,0.0,"",0.0,140.0,139.0,121.0,883.0,4,"","","","","","",39.86166667,-104.67305556,-700,29.64555556,-95.27888889,-600,2019-05-25T13:49:00.000Z,2019-05-25T15:50:00.000Z
1288903,1129202,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N8617E,4993,11292,DEN,"Denver, CO",CO,Colorado,12889,LAS,"Las Vegas, NV",NV,Nevada,725,726,1.0,10.0,736,804,3.0,815,807,-8.0,0.0,"",0.0,110.0,101.0,88.0,628.0,3,"","","","","","",39.86166667,-104.67305556,-700,36.08,-115.15222222,-800,2019-05-25T14:36:00.000Z,2019-05-25T16:04:00.000Z
1319801,1129202,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N404WN,5211,11292,DEN,"Denver, CO",CO,Colorado,13198,MCI,"Kansas City, MO",MO,Missouri,655,646,-9.0,9.0,655,902,4.0,930,906,-24.0,0.0,"",0.0,95.0,80.0,67.0,533.0,3,"","","","","","",39.86166667,-104.67305556,-700,39.2975,-94.71388889,-600,2019-05-25T13:55:00.000Z,2019-05-25T15:02:00.000Z
1320402,1129202,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N8662F,4541,11292,DEN,"Denver, CO",CO,Colorado,13204,MCO,"Orlando, FL",FL,Florida,645,641,-4.0,9.0,650,1154,4.0,1220,1158,-22.0,0.0,"",0.0,215.0,197.0,184.0,1546.0,7,"","","","","","",39.86166667,-104.67305556,-700,28.42944444,-81.30888889,-500,2019-05-25T13:50:00.000Z,2019-05-25T16:54:00.000Z
1323202,1129202,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N941WN,2571,11292,DEN,"Denver, CO",CO,Colorado,13232,MDW,"Chicago, IL",IL,Illinois,635,633,-2.0,11.0,644,934,3.0,955,937,-18.0,0.0,"",0.0,140.0,124.0,110.0,895.0,4,"","","","","","",39.86166667,-104.67305556,-700,41.78583333,-87.7525,-600,2019-05-25T13:44:00.000Z,2019-05-25T15:34:00.000Z
1379608,1129202,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N733SA,2991,11292,DEN,"Denver, CO",CO,Colorado,13796,OAK,"Oakland, CA",CA,California,600,629,29.0,7.0,636,746,4.0,735,750,15.0,0.0,"",0.0,155.0,141.0,130.0,957.0,4,15.0,0.0,0.0,0.0,0.0,"",39.86166667,-104.67305556,-700,37.72111111,-122.22111111,-800,2019-05-25T13:36:00.000Z,2019-05-25T15:46:00.000Z
1467903,1129202,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N7884G,594,11292,DEN,"Denver, CO",CO,Colorado,14679,SAN,"San Diego, CA",CA,California,615,611,-4.0,12.0,623,723,2.0,735,725,-10.0,0.0,"",0.0,140.0,134.0,120.0,853.0,4,"","","","","","",39.86166667,-104.67305556,-700,32.73361111,-117.18972222,-800,2019-05-25T13:23:00.000Z,2019-05-25T15:23:00.000Z
1501606,1129202,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N7848A,5033,11292,DEN,"Denver, CO",CO,Colorado,15016,STL,"St. Louis, MO",MO,Missouri,725,725,0.0,8.0,733,1006,4.0,1020,1010,-10.0,0.0,"",0.0,115.0,105.0,93.0,770.0,4,"","","","","","",39.86166667,-104.67305556,-700,38.74861111,-90.37,-600,2019-05-25T14:33:00.000Z,2019-05-25T16:06:00.000Z
1530402,1129202,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N8679A,1850,11292,DEN,"Denver, CO",CO,Colorado,15304,TPA,"Tampa, FL",FL,Florida,600,553,-7.0,11.0,604,1103,4.0,1125,1107,-18.0,0.0,"",0.0,205.0,194.0,179.0,1506.0,7,"","","","","","",39.86166667,-104.67305556,-700,27.97555556,-82.53333333,-500,2019-05-25T13:04:00.000Z,2019-05-25T16:03:00.000Z
1125904,1143302,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N8663A,5008,11433,DTW,"Detroit, MI",MI,Michigan,11259,DAL,"Dallas, TX",TX,Texas,920,920,0.0,10.0,930,1045,3.0,1105,1048,-17.0,0.0,"",0.0,165.0,148.0,135.0,981.0,4,"","","","","","",42.2125,-83.35333333,-500,32.84583333,-96.85083333,-600,2019-05-25T14:30:00.000Z,2019-05-25T16:45:00.000Z
1069302,1148102,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N8689C,4067,11481,ECP,"Panama City, FL",FL,Florida,10693,BNA,"Nashville, TN",TN,Tennessee,850,848,-2.0,6.0,854,954,4.0,1015,958,-17.0,0.0,"",0.0,85.0,70.0,60.0,401.0,2,"","","","","","",30.35833333,-85.79555556,-600,36.12444444,-86.67805556,-600,2019-05-25T14:54:00.000Z,2019-05-25T15:54:00.000Z
1219102,1154005,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N203WN,4071,11540,ELP,"El Paso, TX",TX,Texas,12191,HOU,"Houston, TX",TX,Texas,705,705,0.0,27.0,732,1000,5.0,955,1005,10.0,0.0,"",0.0,110.0,120.0,88.0,677.0,3,"","","","","","",31.80722222,-106.37638889,-700,29.64555556,-95.27888889,-600,2019-05-25T14:32:00.000Z,2019-05-25T16:00:00.000Z
1288903,1154005,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N7725A,2348,11540,ELP,"El Paso, TX",TX,Texas,12889,LAS,"Las Vegas, NV",NV,Nevada,715,710,-5.0,12.0,722,745,4.0,805,749,-16.0,0.0,"",0.0,110.0,99.0,83.0,583.0,3,"","","","","","",31.80722222,-106.37638889,-700,36.08,-115.15222222,-800,2019-05-25T14:22:00.000Z,2019-05-25T15:45:00.000Z
1467903,1154005,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N445WN,6800,11540,ELP,"El Paso, TX",TX,Texas,14679,SAN,"San Diego, CA",CA,California,715,711,-4.0,27.0,738,813,2.0,810,815,5.0,0.0,"",0.0,115.0,124.0,95.0,636.0,3,"","","","","","",31.80722222,-106.37638889,-700,32.73361111,-117.18972222,-800,2019-05-25T14:38:00.000Z,2019-05-25T16:13:00.000Z
1042302,1161802,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N431WN,4074,11618,EWR,"Newark, NJ",NJ,New Jersey,10423,AUS,"Austin, TX",TX,Texas,635,628,-7.0,12.0,640,904,3.0,935,907,-28.0,0.0,"",0.0,240.0,219.0,204.0,1504.0,7,"","","","","","",40.6925,-74.16861111,-500,30.19444444,-97.67,-600,2019-05-25T11:40:00.000Z,2019-05-25T15:04:00.000Z
1129202,1161802,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N289CT,4085,11618,EWR,"Newark, NJ",NJ,New Jersey,11292,DEN,"Denver, CO",CO,Colorado,855,850,-5.0,47.0,937,1122,5.0,1125,1127,2.0,0.0,"",0.0,270.0,277.0,225.0,1605.0,7,"","","","","","",40.6925,-74.16861111,-500,39.86166667,-104.67305556,-700,2019-05-25T14:37:00.000Z,2019-05-25T18:22:00.000Z
1042302,1169706,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N8532S,2595,11697,FLL,"Fort Lauderdale, FL",FL,Florida,10423,AUS,"Austin, TX",TX,Texas,740,735,-5.0,11.0,746,908,5.0,940,913,-27.0,0.0,"",0.0,180.0,158.0,142.0,1105.0,5,"","","","","","",26.07166667,-80.14972222,-500,30.19444444,-97.67,-600,2019-05-25T12:46:00.000Z,2019-05-25T15:08:00.000Z
1069302,1169706,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N497WN,5358,11697,FLL,"Fort Lauderdale, FL",FL,Florida,10693,BNA,"Nashville, TN",TN,Tennessee,815,812,-3.0,11.0,823,912,4.0,935,916,-19.0,0.0,"",0.0,140.0,124.0,109.0,793.0,4,"","","","","","",26.07166667,-80.14972222,-500,36.12444444,-86.67805556,-600,2019-05-25T13:23:00.000Z,2019-05-25T15:12:00.000Z
1079206,1169706,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N414WN,1257,11697,FLL,"Fort Lauderdale, FL",FL,Florida,10792,BUF,"Buffalo, NY",NY,New York,950,941,-9.0,12.0,953,1227,3.0,1250,1230,-20.0,0.0,"",0.0,180.0,169.0,154.0,1166.0,5,"","","","","","",26.07166667,-80.14972222,-500,42.94055556,-78.73055556,-500,2019-05-25T14:53:00.000Z,2019-05-25T17:27:00.000Z
1082106,1169706,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N494WN,3640,11697,FLL,"Fort Lauderdale, FL",FL,Florida,10821,BWI,"Baltimore, MD",MD,Maryland,950,948,-2.0,16.0,1004,1211,4.0,1220,1215,-5.0,0.0,"",0.0,150.0,147.0,127.0,925.0,4,"","","","","","",26.07166667,-80.14972222,-500,39.17583333,-76.66888889,-500,2019-05-25T15:04:00.000Z,2019-05-25T17:11:00.000Z
1219102,1169706,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N8557Q,2578,11697,FLL,"Fort Lauderdale, FL",FL,Florida,12191,HOU,"Houston, TX",TX,Texas,750,748,-2.0,13.0,801,912,4.0,940,916,-24.0,0.0,"",0.0,170.0,148.0,131.0,957.0,4,"","","","","","",26.07166667,-80.14972222,-500,29.64555556,-95.27888889,-600,2019-05-25T13:01:00.000Z,2019-05-25T15:12:00.000Z
1239103,1169706,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N714CB,2860,11697,FLL,"Fort Lauderdale, FL",FL,Florida,12391,ISP,"Islip, NY",NY,New York,755,754,-1.0,15.0,809,1039,3.0,1045,1042,-3.0,0.0,"",0.0,170.0,168.0,150.0,1092.0,5,"","","","","","",26.07166667,-80.14972222,-500,40.79611111,-73.10055556,-500,2019-05-25T13:09:00.000Z,2019-05-25T15:39:00.000Z
1319801,1169706,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N7845A,3873,11697,FLL,"Fort Lauderdale, FL",FL,Florida,13198,MCI,"Kansas City, MO",MO,Missouri,730,724,-6.0,15.0,739,919,4.0,945,923,-22.0,0.0,"",0.0,195.0,179.0,160.0,1242.0,5,"","","","","","",26.07166667,-80.14972222,-500,39.2975,-94.71388889,-600,2019-05-25T12:39:00.000Z,2019-05-25T15:19:00.000Z
1320402,1169706,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N7874B,6259,11697,FLL,"Fort Lauderdale, FL",FL,Florida,13204,MCO,"Orlando, FL",FL,Florida,925,930,5.0,17.0,947,1019,9.0,1030,1028,-2.0,0.0,"",0.0,65.0,58.0,32.0,177.0,1,"","","","","","",26.07166667,-80.14972222,-500,28.42944444,-81.30888889,-500,2019-05-25T14:47:00.000Z,2019-05-25T15:19:00.000Z
1412202,1169706,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N8583Z,3865,11697,FLL,"Fort Lauderdale, FL",FL,Florida,14122,PIT,"Pittsburgh, PA",PA,Pennsylvania,935,930,-5.0,18.0,948,1158,5.0,1215,1203,-12.0,0.0,"",0.0,160.0,153.0,130.0,994.0,4,"","","","","","",26.07166667,-80.14972222,-500,40.49138889,-80.23277778,-500,2019-05-25T14:48:00.000Z,2019-05-25T16:58:00.000Z
1430705,1169706,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N7842A,5243,11697,FLL,"Fort Lauderdale, FL",FL,Florida,14307,PVD,"Providence, RI",RI,Rhode Island,800,752,-8.0,15.0,807,1046,5.0,1100,1051,-9.0,0.0,"",0.0,180.0,179.0,159.0,1188.0,5,"","","","","","",26.07166667,-80.14972222,-500,41.72222222,-71.42777778,-500,2019-05-25T13:07:00.000Z,2019-05-25T15:46:00.000Z
1129202,1188402,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N950WN,3047,11884,GEG,"Spokane, WA",WA,Washington,11292,DEN,"Denver, CO",CO,Colorado,605,600,-5.0,11.0,611,859,6.0,915,905,-10.0,0.0,"",0.0,130.0,125.0,108.0,836.0,4,"","","","","","",47.61916667,-117.53527778,-800,39.86166667,-104.67305556,-700,2019-05-25T14:11:00.000Z,2019-05-25T15:59:00.000Z
1379608,1188402,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N434WN,3814,11884,GEG,"Spokane, WA",WA,Washington,13796,OAK,"Oakland, CA",CA,California,525,520,-5.0,9.0,529,707,7.0,730,714,-16.0,0.0,"",0.0,125.0,114.0,98.0,723.0,3,"","","","","","",47.61916667,-117.53527778,-800,37.72111111,-122.22111111,-800,2019-05-25T13:29:00.000Z,2019-05-25T15:07:00.000Z
1129202,1198603,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N8698B,3486,11986,GRR,"Grand Rapids, MI",MI,Michigan,11292,DEN,"Denver, CO",CO,Colorado,945,943,-2.0,7.0,950,1023,3.0,1035,1026,-9.0,0.0,"",0.0,170.0,163.0,153.0,1015.0,5,"","","","","","",42.88083333,-85.52277778,-500,39.86166667,-104.67305556,-700,2019-05-25T14:50:00.000Z,2019-05-25T17:23:00.000Z
1014005,1219102,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N7861J,4802,12191,HOU,"Houston, TX",TX,Texas,10140,ABQ,"Albuquerque, NM",NM,New Mexico,820,817,-3.0,8.0,825,911,5.0,930,916,-14.0,0.0,"",0.0,130.0,119.0,106.0,759.0,4,"","","","","","",29.64555556,-95.27888889,-600,35.03888889,-106.60833333,-700,2019-05-25T14:25:00.000Z,2019-05-25T16:11:00.000Z
1069302,1219102,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N900WN,4298,12191,HOU,"Houston, TX",TX,Texas,10693,BNA,"Nashville, TN",TN,Tennessee,810,809,-1.0,9.0,818,944,5.0,1000,949,-11.0,0.0,"",0.0,110.0,100.0,86.0,670.0,3,"","","","","","",29.64555556,-95.27888889,-600,36.12444444,-86.67805556,-600,2019-05-25T14:18:00.000Z,2019-05-25T15:44:00.000Z
1114008,1219102,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N553WN,4476,12191,HOU,"Houston, TX",TX,Texas,11140,CRP,"Corpus Christi, TX",TX,Texas,825,821,-4.0,16.0,837,912,5.0,925,917,-8.0,0.0,"",0.0,60.0,56.0,35.0,187.0,1,"","","","","","",29.64555556,-95.27888889,-600,27.77222222,-97.5025,-600,2019-05-25T14:37:00.000Z,2019-05-25T15:12:00.000Z
1125904,1219102,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N7732A,3267,12191,HOU,"Houston, TX",TX,Texas,11259,DAL,"Dallas, TX",TX,Texas,900,858,-2.0,8.0,906,948,3.0,1010,951,-19.0,0.0,"",0.0,70.0,53.0,42.0,239.0,1,"","","","","","",29.64555556,-95.27888889,-600,32.84583333,-96.85083333,-600,2019-05-25T15:06:00.000Z,2019-05-25T15:48:00.000Z
1129202,1219102,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N565WN,3910,12191,HOU,"Houston, TX",TX,Texas,11292,DEN,"Denver, CO",CO,Colorado,855,855,0.0,7.0,902,1009,6.0,1025,1015,-10.0,0.0,"",0.0,150.0,140.0,127.0,883.0,4,"","","","","","",29.64555556,-95.27888889,-600,39.86166667,-104.67305556,-700,2019-05-25T15:02:00.000Z,2019-05-25T17:09:00.000Z
1129202,1219102,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N8642E,4840,12191,HOU,"Houston, TX",TX,Texas,11292,DEN,"Denver, CO",CO,Colorado,655,653,-2.0,8.0,701,800,7.0,820,807,-13.0,0.0,"",0.0,145.0,134.0,119.0,883.0,4,"","","","","","",29.64555556,-95.27888889,-600,39.86166667,-104.67305556,-700,2019-05-25T13:01:00.000Z,2019-05-25T15:00:00.000Z
1154005,1219102,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N208WN,5261,12191,HOU,"Houston, TX",TX,Texas,11540,ELP,"El Paso, TX",TX,Texas,825,819,-6.0,10.0,829,904,2.0,925,906,-19.0,0.0,"",0.0,120.0,107.0,95.0,677.0,3,"","","","","","",29.64555556,-95.27888889,-600,31.80722222,-106.37638889,-700,2019-05-25T14:29:00.000Z,2019-05-25T16:04:00.000Z
1169706,1219102,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N8531Q,944,12191,HOU,"Houston, TX",TX,Texas,11697,FLL,"Fort Lauderdale, FL",FL,Florida,800,800,0.0,11.0,811,1111,4.0,1125,1115,-10.0,0.0,"",0.0,145.0,135.0,120.0,957.0,4,"","","","","","",29.64555556,-95.27888889,-600,26.07166667,-80.14972222,-500,2019-05-25T14:11:00.000Z,2019-05-25T16:11:00.000Z
1220605,1219102,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N789SW,3877,12191,HOU,"Houston, TX",TX,Texas,12206,HRL,"Harlingen/San Benito, TX",TX,Texas,830,829,-1.0,10.0,839,922,2.0,935,924,-11.0,0.0,"",0.0,65.0,55.0,43.0,277.0,2,"","","","","","",29.64555556,-95.27888889,-600,26.22722222,-97.65527778,-600,2019-05-25T14:39:00.000Z,2019-05-25T15:22:00.000Z
1288903,1219102,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N8621A,3291,12191,HOU,"Houston, TX",TX,Texas,12889,LAS,"Las Vegas, NV",NV,Nevada,700,700,0.0,12.0,712,756,4.0,815,800,-15.0,0.0,"",0.0,195.0,180.0,164.0,1235.0,5,"","","","","","",29.64555556,-95.27888889,-600,36.08,-115.15222222,-800,2019-05-25T13:12:00.000Z,2019-05-25T15:56:00.000Z
1289208,1219102,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N261WN,3466,12191,HOU,"Houston, TX",TX,Texas,12892,LAX,"Los Angeles, CA",CA,California,645,643,-2.0,6.0,649,801,9.0,825,810,-15.0,0.0,"",0.0,220.0,207.0,192.0,1390.0,6,"","","","","","",29.64555556,-95.27888889,-600,33.9425,-118.40805556,-800,2019-05-25T12:49:00.000Z,2019-05-25T16:01:00.000Z
1315805,1219102,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N8509U,3928,12191,HOU,"Houston, TX",TX,Texas,13158,MAF,"Midland/Odessa, TX",TX,Texas,825,824,-1.0,11.0,835,944,2.0,955,946,-9.0,0.0,"",0.0,90.0,82.0,69.0,441.0,2,"","","","","","",29.64555556,-95.27888889,-600,31.9425,-102.20194444,-600,2019-05-25T14:35:00.000Z,2019-05-25T15:44:00.000Z
1319801,1219102,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N7880D,4679,12191,HOU,"Houston, TX",TX,Texas,13198,MCI,"Kansas City, MO",MO,Missouri,835,834,-1.0,10.0,844,1018,4.0,1030,1022,-8.0,0.0,"",0.0,115.0,108.0,94.0,666.0,3,"","","","","","",29.64555556,-95.27888889,-600,39.2975,-94.71388889,-600,2019-05-25T14:44:00.000Z,2019-05-25T16:18:00.000Z
1320402,1219102,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N8654B,1938,12191,HOU,"Houston, TX",TX,Texas,13204,MCO,"Orlando, FL",FL,Florida,705,702,-3.0,14.0,716,1005,10.0,1020,1015,-5.0,0.0,"",0.0,135.0,133.0,109.0,849.0,4,"","","","","","",29.64555556,-95.27888889,-600,28.42944444,-81.30888889,-500,2019-05-25T13:16:00.000Z,2019-05-25T15:05:00.000Z
1349505,1219102,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N8559Q,4308,12191,HOU,"Houston, TX",TX,Texas,13495,MSY,"New Orleans, LA",LA,Louisiana,825,824,-1.0,12.0,836,920,3.0,935,923,-12.0,0.0,"",0.0,70.0,59.0,44.0,302.0,2,"","","","","","",29.64555556,-95.27888889,-600,29.99333333,-90.25916667,-600,2019-05-25T14:36:00.000Z,2019-05-25T15:20:00.000Z
1385103,1219102,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N7831B,5342,12191,HOU,"Houston, TX",TX,Texas,13851,OKC,"Oklahoma City, OK",OK,Oklahoma,820,821,1.0,10.0,831,938,4.0,945,942,-3.0,0.0,"",0.0,85.0,81.0,67.0,419.0,2,"","","","","","",29.64555556,-95.27888889,-600,35.39305556,-97.60083333,-600,2019-05-25T14:31:00.000Z,2019-05-25T15:38:00.000Z
1467903,1219102,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N723SW,3017,12191,HOU,"Houston, TX",TX,Texas,14679,SAN,"San Diego, CA",CA,California,830,824,-6.0,9.0,833,934,2.0,955,936,-19.0,0.0,"",0.0,205.0,192.0,181.0,1313.0,6,"","","","","","",29.64555556,-95.27888889,-600,32.73361111,-117.18972222,-800,2019-05-25T14:33:00.000Z,2019-05-25T17:34:00.000Z
1490803,1219102,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N720WN,4343,12191,HOU,"Houston, TX",TX,Texas,14908,SNA,"Santa Ana, CA",CA,California,900,900,0.0,7.0,907,1015,4.0,1040,1019,-21.0,0.0,"",0.0,220.0,199.0,188.0,1357.0,6,"","","","","","",29.64555556,-95.27888889,-600,33.67555556,-117.86833333,-800,2019-05-25T15:07:00.000Z,2019-05-25T18:15:00.000Z
1501606,1219102,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N8512U,3629,12191,HOU,"Houston, TX",TX,Texas,15016,STL,"St. Louis, MO",MO,Missouri,825,827,2.0,11.0,838,1008,5.0,1020,1013,-7.0,0.0,"",0.0,115.0,106.0,90.0,687.0,3,"","","","","","",29.64555556,-95.27888889,-600,38.74861111,-90.37,-600,2019-05-25T14:38:00.000Z,2019-05-25T16:08:00.000Z
1537002,1219102,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N200WN,4721,12191,HOU,"Houston, TX",TX,Texas,15370,TUL,"Tulsa, OK",OK,Oklahoma,820,820,0.0,8.0,828,935,4.0,950,939,-11.0,0.0,"",0.0,90.0,79.0,67.0,453.0,2,"","","","","","",29.64555556,-95.27888889,-600,36.19833333,-95.88805556,-600,2019-05-25T14:28:00.000Z,2019-05-25T15:35:00.000Z
1129202,1226402,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N7843A,3326,12264,IAD,"Washington, DC",VA,Virginia,11292,DEN,"Denver, CO",CO,Colorado,940,943,3.0,10.0,953,1117,5.0,1130,1122,-8.0,0.0,"",0.0,230.0,219.0,204.0,1452.0,6,"","","","","","",38.9475,-77.46,-500,39.86166667,-104.67305556,-700,2019-05-25T14:53:00.000Z,2019-05-25T18:17:00.000Z
1288903,1233904,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N8619F,2620,12339,IND,"Indianapolis, IN",IN,Indiana,12889,LAS,"Las Vegas, NV",NV,Nevada,800,802,2.0,9.0,811,853,4.0,855,857,2.0,0.0,"",0.0,235.0,235.0,222.0,1590.0,7,"","","","","","",39.71722222,-86.29472222,-500,36.08,-115.15222222,-800,2019-05-25T13:11:00.000Z,2019-05-25T16:53:00.000Z
1320402,1233904,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N478WN,3444,12339,IND,"Indianapolis, IN",IN,Indiana,13204,MCO,"Orlando, FL",FL,Florida,945,939,-6.0,9.0,948,1137,7.0,1200,1144,-16.0,0.0,"",0.0,135.0,125.0,109.0,829.0,4,"","","","","","",39.71722222,-86.29472222,-500,28.42944444,-81.30888889,-500,2019-05-25T14:48:00.000Z,2019-05-25T16:37:00.000Z
1169706,1239103,2019,2,5,25,6,2019-05-25T00:00:00.000Z,WN,19393,N429WN,3319,12391,ISP,"Islip, NY",NY,New York,11697,FLL,"Fort Lauderdale, FL",FL,Florida,735,733,-2.0,14.0,747,1014,4.0,1035,1018,-17.0,0.0,"",0.0,180.0,165.0,147.0,1092.0,5,"","","","","","",40.79611111,-73.10055556,-500,26.07166667,-80.14972222,-500,2019-05-25T12:47:00.000Z,2019-05-25T15:14:00.000Z
