ROUTE_BETWEEN_CITIES,SUM_OF_ALL_DELAYS,AVERAGE_OF_ALL_DELAYS,SUM_OF_WEATHER_DELAY,AVERAGE_OF_WEATHER_DELAY,SUM_OF_CARRIER_DELAY,AVERAGE_OF_CARRIER_DELAY,SUM_OF_NAS_DELAY,AVERAGE_OF_NAS_DELAY,SUM_OF_SECURITY_DELAY,AVERAGE_OF_SECURITY_DELAY,SUM_OF_LATE_AIRCRAFT_DELAY,AVERAGE_OF_LATE_AIRCRAFT_DELAY
"Orlando, FL -> Philadelphia, PA",87273.0,14.959376071306137,5595.0,0.9590332533424751,23903.0,4.097188892697978,20248.0,3.470689064106959,312.0,0.053479602331162154,37215.0,6.378985258827562
"Indianapolis, IN -> Chicago, IL",87148.0,16.609109967600535,1004.0,0.1913474366304555,19115.0,3.643034114732228,28160.0,5.366876310272537,17.0,0.0032399466361730514,38852.0,7.40461215932914
"Atlanta, GA -> Dallas/Fort Worth, TX",87055.0,12.727339181286549,1689.0,0.2469298245614035,25390.0,3.711988304093567,33565.0,4.9071637426900585,0.0,0.0,26411.0,3.8612573099415206
"Detroit, MI -> Newark, NJ",86359.0,27.165460836741115,1332.0,0.4189996854356716,11206.0,3.5250078641082103,59785.0,18.80622837370242,0.0,0.0,14036.0,4.41522491349481
"Las Vegas, NV -> Chicago, IL",86282.0,11.190920881971465,3619.0,0.469390402075227,26921.0,3.491699092088197,24068.0,3.1216601815823606,77.0,0.009987029831387807,31597.0,4.098184176394293
"Kansas City, MO -> Chicago, IL",86256.0,13.53035294117647,5660.0,0.8878431372549019,18574.0,2.91356862745098,25990.0,4.0768627450980395,0.0,0.0,36032.0,5.652078431372549
"Columbus, OH -> New York, NY",85293.0,16.516847405112316,2550.0,0.4938032532920217,17187.0,3.328233927188226,45959.0,8.899883810999226,0.0,0.0,19597.0,3.794926413632843
"Dallas/Fort Worth, TX -> Atlanta, GA",84815.0,12.39260666277031,7892.0,1.1531268264172998,24509.0,3.581092928112215,14220.0,2.077732320280538,16.0,0.0023378141437755697,38178.0,5.578316773816481
"Los Angeles, CA -> Honolulu, HI",84799.0,14.45109066121336,420.0,0.07157464212678936,40840.0,6.959781867757328,13067.0,2.2268234492160874,43.0,0.00732788002726653,30429.0,5.185582822085889
"New York, NY -> Norfolk, VA",84673.0,18.01936582251543,2767.0,0.5888486912108959,21220.0,4.51585443711428,19301.0,4.107469674398808,0.0,0.0,41385.0,8.807193019791445
"Minneapolis, MN -> Newark, NJ",84624.0,24.722173531989483,4816.0,1.4069529652351738,12544.0,3.6646216768916156,51120.0,14.934268185801928,69.0,0.020157756354075372,16075.0,4.69617294770669
"New York, NY -> Columbus, OH",84357.0,16.341921735761332,2186.0,0.42347927160015497,21831.0,4.22917473847346,18676.0,3.6179775280898876,55.0,0.010654784967067028,41609.0,8.060635412630763
"Philadelphia, PA -> Orlando, FL",84068.0,14.382891360136869,1016.0,0.17382378100940976,25502.0,4.363045337895637,22932.0,3.923353293413174,17.0,0.0029084687767322497,34601.0,5.9197604790419165
"St. Louis, MO -> Chicago, IL",83738.0,15.687148744848258,5209.0,0.9758336455601349,19430.0,3.6399400524541026,23048.0,4.317721993255901,11.0,0.0020606968902210565,36040.0,6.751592356687898
"Washington, DC -> Dallas/Fort Worth, TX",83724.0,15.161897863093083,5559.0,1.0067004708438971,23631.0,4.27942774357117,22862.0,4.140166606302064,5.0,9.054690329590728E-4,31667.0,5.7346975733429915
"Boston, MA -> Atlanta, GA",83690.0,13.200315457413248,5400.0,0.8517350157728707,27693.0,4.367981072555205,17828.0,2.81198738170347,30.0,0.00473186119873817,32739.0,5.163880126182965
"Houston, TX -> Los Angeles, CA",83634.0,13.0230457801308,8148.0,1.2687636250389287,27825.0,4.332762379321084,15428.0,2.4023668639053253,162.0,0.025225786359389598,32071.0,4.993927125506073
"Burbank, CA -> San Francisco, CA",83575.0,22.472438827641838,424.0,0.11400914224253832,11686.0,3.1422425383167516,42618.0,11.459532132293628,46.0,0.012368916375369724,28801.0,7.744286098413552
"Orlando, FL -> San Juan, PR",83443.0,15.80958696475938,3449.0,0.6534672224327397,36404.0,6.897309586964759,10731.0,2.03315649867374,608.0,0.1151951496779083,32251.0,6.1104585070102315
"Buffalo, NY -> New York, NY",83183.0,17.140531629919636,1879.0,0.38718318565835563,11123.0,2.2919843395837627,29815.0,6.143622501545436,0.0,0.0,40366.0,8.317741603132083
"Chicago, IL -> Kansas City, MO",82853.0,12.760357307870013,4989.0,0.7683659325427383,28033.0,4.317418758663176,14400.0,2.217772986292931,31.0,0.004774372401047282,35400.0,5.452025257970122
"Denver, CO -> Newark, NJ",82832.0,24.889423076923077,5114.0,1.5366586538461537,15442.0,4.640024038461538,39457.0,11.856069711538462,54.0,0.01622596153846154,22765.0,6.840444711538462
"Washington, DC -> Charlotte, NC",82727.0,11.745988925173931,7209.0,1.023569501632827,23865.0,3.388470822092858,13528.0,1.9207723981257987,169.0,0.02399545648161295,37956.0,5.389180746840835
"Raleigh/Durham, NC -> Boston, MA",82553.0,21.2655847501288,3628.0,0.93456980937661,20995.0,5.408294693456981,29445.0,7.58500772797527,45.0,0.011591962905718702,28440.0,7.326120556414219
"San Francisco, CA -> San Diego, CA",82502.0,10.861242759347025,1347.0,0.1773301737756714,19928.0,2.623486045286993,13166.0,1.733280674038968,30.0,0.0039494470774091624,48031.0,6.323196419167983
"Dallas/Fort Worth, TX -> Phoenix, AZ",82310.0,17.789064188459044,5472.0,1.1826237302787983,30907.0,6.679706073049492,10428.0,2.2537281175707804,6.0,0.0012967365463583316,35497.0,7.671709531013616
"Salt Lake City, UT -> Denver, CO",81244.0,11.555113070686957,4886.0,0.6949224861328402,28122.0,3.9997155454416156,23696.0,3.370217607737164,34.0,0.004835727492533068,24506.0,3.4854217038828046
"Charlotte, NC -> Washington, DC",80677.0,11.454919778503479,4955.0,0.7035354252449241,20892.0,2.9663495669459037,17091.0,2.4266647735340054,106.0,0.015050404657106347,37633.0,5.343319608121539
"Portland, OR -> San Francisco, CA",80056.0,15.611544461778472,1736.0,0.33853354134165364,11134.0,2.171216848673947,45491.0,8.87109984399376,0.0,0.0,21695.0,4.230694227769111
"San Juan, PR -> Orlando, FL",79938.0,15.232088414634147,802.0,0.15282012195121952,29861.0,5.689977134146342,9735.0,1.8549923780487805,395.0,0.07526676829268293,39145.0,7.459032012195122
"Boston, MA -> Baltimore, MD",79696.0,14.26965085049239,2543.0,0.45532676812891676,24610.0,4.406445837063563,14986.0,2.68325872873769,112.0,0.020053715308863025,37445.0,6.7045658012533575
"Tampa, FL -> Newark, NJ",79447.0,27.226525017135025,3583.0,1.2278958190541467,9172.0,3.143248800548321,48973.0,16.783070596298835,0.0,0.0,17719.0,6.072309801233722
"Chicago, IL -> Charlotte, NC",79431.0,13.431011159959418,6362.0,1.075752451809266,25089.0,4.242306391613122,16539.0,2.7965843760568143,24.0,0.004058167061210686,31417.0,5.312309773419006
"Boston, MA -> Orlando, FL",79411.0,18.28482615703431,4301.0,0.990329265484688,24068.0,5.54179138844117,20619.0,4.747639880267096,7.0,0.0016117890858853327,30416.0,7.003453833755469
"Newark, NJ -> Charlotte, NC",79388.0,16.23476482617587,3127.0,0.6394683026584868,16961.0,3.4685071574642126,16909.0,3.457873210633947,129.0,0.02638036809815951,42262.0,8.642535787321064
"Las Vegas, NV -> Dallas/Fort Worth, TX",79100.0,15.531121146671902,1625.0,0.3190653838602003,22726.0,4.462203023758099,21117.0,4.146279206754369,20.0,0.0039269585705870805,33612.0,6.599646573728648
"Richmond, VA -> New York, NY",79009.0,19.061278648974668,4067.0,0.9811821471652593,13051.0,3.1486127864897466,35988.0,8.68226779252111,0.0,0.0,25903.0,6.249215922798553
"Dallas/Fort Worth, TX -> Las Vegas, NV",78714.0,15.452296819787986,4174.0,0.8193953670985473,24888.0,4.885747938751472,18501.0,3.631919905771496,34.0,0.006674519042010208,31117.0,6.10855908912446
"Washington, DC -> Newark, NJ",78564.0,25.19692110327133,4552.0,1.4599101988454137,9495.0,3.0452212957023734,40657.0,13.039448364336113,13.0,0.004169339320076972,23847.0,7.6481719050673505
"Boston, MA -> Los Angeles, CA",77978.0,14.886979763268423,3643.0,0.6954944635357007,26828.0,5.12180221458572,18289.0,3.4915998472699505,61.0,0.011645666284841543,29157.0,5.5664375715922105
"Honolulu, HI -> Los Angeles, CA",77748.0,13.251747059826146,291.0,0.04959945457644452,42593.0,7.259757968297256,7154.0,1.219362536219533,2199.0,0.3748082495312766,25511.0,4.348218851201636
"Washington, DC -> San Francisco, CA",77342.0,19.277666999002992,4590.0,1.1440677966101696,15393.0,3.836739780658026,35408.0,8.825523429710868,0.0,0.0,21951.0,5.471335992023929
"Los Angeles, CA -> Denver, CO",77161.0,10.555540355677154,1937.0,0.2649794801641587,19748.0,2.7015047879616962,17284.0,2.364432284541724,153.0,0.020930232558139535,38039.0,5.203693570451437
"Washington, DC -> Houston, TX",77099.0,14.0563354603464,6381.0,1.1633546034639928,18833.0,3.433546034639927,16622.0,3.030446672743847,43.0,0.007839562443026436,35220.0,6.421148587055606
"St. Louis, MO -> New York, NY",77073.0,18.881185693287605,2025.0,0.49608035276825085,15793.0,3.868936795688388,36873.0,9.033072023517883,0.0,0.0,22382.0,5.483096521313082
"Denver, CO -> Minneapolis, MN",76871.0,13.13809605195693,4422.0,0.7557682447444881,21710.0,3.7104768415655442,17913.0,3.0615279439412064,0.0,0.0,32826.0,5.610323021705692
"Dallas/Fort Worth, TX -> Newark, NJ",76563.0,23.733106013639183,3012.0,0.9336639801611903,14350.0,4.448233106013639,31654.0,9.812151270923744,199.0,0.061686298822070676,27348.0,8.477371357718537
"Detroit, MI -> Dallas/Fort Worth, TX",76557.0,18.916975537435135,5119.0,1.2648875710402767,27825.0,6.875463306152706,23854.0,5.894242648875711,0.0,0.0,19759.0,4.8823820113664445
"Nashville, TN -> Newark, NJ",76107.0,28.938022813688214,2147.0,0.8163498098859315,12405.0,4.716730038022813,42830.0,16.285171102661597,0.0,0.0,18725.0,7.119771863117871
"Miami, FL -> Newark, NJ",76022.0,25.70916469394657,2598.0,0.8785931687521136,15343.0,5.188704768346297,42370.0,14.328711531958065,198.0,0.06695975650997633,15513.0,5.246195468380115
"Salt Lake City, UT -> Chicago, IL",75745.0,18.587730061349692,4103.0,1.0068711656441718,22687.0,5.567361963190184,30211.0,7.4137423312883435,32.0,0.00785276073619632,18712.0,4.591901840490798
"Miami, FL -> Atlanta, GA",75604.0,10.792862241256245,6777.0,0.9674518201284796,25991.0,3.710349750178444,18012.0,2.571306209850107,70.0,0.009992862241256246,24754.0,3.5337615988579585
"New York, NY -> Richmond, VA",75079.0,18.100048216007714,5787.0,1.3951301832208294,14984.0,3.6123432979749275,16192.0,3.9035679845708775,0.0,0.0,38116.0,9.18900675024108
"Detroit, MI -> Washington, DC",74890.0,13.106405320266013,6881.0,1.2042352117605881,26352.0,4.611830591529577,18024.0,3.1543577178858944,47.0,0.008225411270563528,23586.0,4.127756387819391
"New York, NY -> Tampa, FL",74608.0,15.996569468267582,2564.0,0.5497427101200686,26788.0,5.743567753001715,20048.0,4.298456260720411,308.0,0.0660377358490566,24900.0,5.338765008576329
"Baltimore, MD -> Chicago, IL",74596.0,13.725114995400183,6071.0,1.1170193192272309,17341.0,3.190616375344986,24618.0,4.529530818767249,245.0,0.045078196872125116,26321.0,4.842870285188592
"Houston, TX -> Newark, NJ",74059.0,20.368261826182618,6159.0,1.693894389438944,11595.0,3.188943894389439,35909.0,9.875962596259626,0.0,0.0,20396.0,5.609460946094609
"Raleigh/Durham, NC -> Chicago, IL",73724.0,16.50783699059561,4597.0,1.029332736229288,12558.0,2.811912225705329,32244.0,7.219883564711151,16.0,0.0035826242722794446,24309.0,5.443125839677564
"Minneapolis, MN -> New York, NY",73364.0,16.75742348104157,7806.0,1.7830059387848332,12417.0,2.836226587482869,41920.0,9.575148469620832,16.0,0.003654636820465966,11205.0,2.559387848332572
"Dallas/Fort Worth, TX -> Washington, DC",73329.0,13.31318082788671,6688.0,1.2142338416848222,26891.0,4.882171387073348,11317.0,2.054647785039942,100.0,0.01815541031227306,28333.0,5.143972403776325
"Chicago, IL -> Baltimore, MD",73308.0,13.4067300658376,5022.0,0.9184345281638625,22284.0,4.075347476225311,18124.0,3.3145574250182883,285.0,0.05212143379663497,27593.0,5.046269202633504
"New York, NY -> West Palm Beach/Palm Beach, FL",73139.0,16.127673649393607,1875.0,0.41345093715545755,29859.0,6.58412348401323,15387.0,3.392943770672547,130.0,0.02866593164277839,25888.0,5.7084895259095925
"Minneapolis, MN -> Denver, CO",73122.0,12.563917525773196,4938.0,0.8484536082474227,18059.0,3.102920962199313,26419.0,4.5393470790378005,0.0,0.0,23706.0,4.0731958762886595
"Atlanta, GA -> Miami, FL",73118.0,10.436483014558949,4182.0,0.5969169283471311,27840.0,3.9737367970311164,12830.0,1.8312874678846702,113.0,0.016129032258064516,28153.0,4.018412789037967
"Newark, NJ -> West Palm Beach/Palm Beach, FL",72997.0,22.712196639701308,2574.0,0.8008711885500933,18051.0,5.616365899191039,13441.0,4.18201617921593,10.0,0.0031113876789047915,38921.0,12.10983198506534
"Chicago, IL -> Grand Rapids, MI",72889.0,15.763192041522492,5304.0,1.1470588235294117,26524.0,5.736159169550173,13865.0,2.99848615916955,55.0,0.01189446366782007,27141.0,5.869593425605537
"Charlotte, NC -> Boston, MA",72832.0,17.27514231499051,2038.0,0.4833965844402277,18648.0,4.423149905123339,21411.0,5.078510436432637,123.0,0.029174573055028463,30612.0,7.260910815939279
"San Francisco, CA -> Dallas/Fort Worth, TX",72830.0,15.74022044521288,997.0,0.21547438945320943,22512.0,4.8653555219364595,16390.0,3.542251999135509,150.0,0.03241841365895829,32781.0,7.084720121028744
"Seattle, WA -> Los Angeles, CA",72791.0,8.42488425925926,3965.0,0.45891203703703703,24904.0,2.8824074074074075,18085.0,2.0931712962962963,55.0,0.00636574074074074,25782.0,2.984027777777778
"Las Vegas, NV -> Seattle, WA",72599.0,10.365362649914335,2688.0,0.3837806967447173,21250.0,3.033980582524272,20742.0,2.9614505996573386,32.0,0.004568817818389492,27887.0,3.9815819531696173
"New Orleans, LA -> Houston, TX",72481.0,11.29339358055469,2328.0,0.3627298223745715,13676.0,2.130881894671237,18791.0,2.927859146151449,182.0,0.028357743845434717,37504.0,5.843564973511998
"Dallas/Fort Worth, TX -> Orlando, FL",72412.0,16.31268303671998,5113.0,1.1518359990988962,19372.0,4.364045956296463,19392.0,4.368551475557558,48.0,0.010813246226627618,28487.0,6.417436359540437
"Cincinnati, OH -> New York, NY",71849.0,20.941125036432528,1676.0,0.4884873214806179,12293.0,3.5829204313611194,37748.0,11.002040221509764,60.0,0.017487612940833577,20072.0,5.850189449140192
"Seattle, WA -> Las Vegas, NV",71579.0,10.21973158195317,3136.0,0.4477441462021702,21834.0,3.11736150770988,22221.0,3.172615648201028,246.0,0.03512278697886922,24142.0,3.4468874928612223
"New York, NY -> Buffalo, NY",71419.0,14.722531436817151,1523.0,0.3139558853844568,24895.0,5.131931560502989,13398.0,2.761904761904762,75.0,0.015460729746444033,31528.0,6.499278499278499
"Dallas/Fort Worth, TX -> Philadelphia, PA",71348.0,19.671353735869864,3192.0,0.880066170388751,27487.0,7.5784394816652885,14255.0,3.930245381858285,3.0,8.271298593879239E-4,26411.0,7.2817755720981525
"Washington, DC -> Orlando, FL",71280.0,12.580303565125309,4728.0,0.8344511118955171,17063.0,3.011471937875044,16850.0,2.973879279915284,35.0,0.006177197317331451,32604.0,5.754324038122132
"Houston, TX -> New Orleans, LA",69933.0,10.908282639213851,6294.0,0.9817501169864296,23203.0,3.619248167212603,9064.0,1.413819996880362,36.0,0.005615348619560131,31336.0,4.8878490095148965
"Orlando, FL -> Dallas/Fort Worth, TX",69747.0,15.705246566088718,5318.0,1.1974780454852512,14428.0,3.2488178338212115,20571.0,4.632064850258951,136.0,0.03062373339337987,29294.0,6.596262103129925
"Los Angeles, CA -> Newark, NJ",69620.0,14.058966074313409,24.0,0.004846526655896607,12017.0,2.4266962843295636,34862.0,7.039983844911147,0.0,0.0,22717.0,4.5874394184168015
"Washington, DC -> Cleveland, OH",69562.0,19.237278761061948,5433.0,1.5024889380530972,27225.0,7.529037610619469,11017.0,3.046736725663717,34.0,0.009402654867256638,25853.0,7.149612831858407
"Atlanta, GA -> Philadelphia, PA",69458.0,10.783729234590902,2168.0,0.33659369663095795,20999.0,3.2602080422294675,20602.0,3.1985716503648502,21.0,0.0032603632976245926,25668.0,3.985095482068002
"Washington, DC -> Detroit, MI",69299.0,12.121567255553613,6707.0,1.1731677453209726,21620.0,3.781703690746895,12152.0,2.1255903445863216,161.0,0.028161623228966242,28659.0,5.012943851670457
"Dallas/Fort Worth, TX -> Detroit, MI",69164.0,17.12404060410993,5067.0,1.254518445159693,26257.0,6.500866551126516,10299.0,2.5498885862837337,0.0,0.0,27541.0,6.818767021539985
"Houston, TX -> San Francisco, CA",68691.0,20.89777912990569,5205.0,1.5835108001216915,9132.0,2.7782172193489503,36797.0,11.19470641922726,0.0,0.0,17557.0,5.341344691207788
"Newark, NJ -> Denver, CO",68488.0,20.98927367453264,5074.0,1.5550107263254673,16397.0,5.025130248237818,16588.0,5.083665338645418,172.0,0.05271222801103279,30257.0,9.272755133312902
"Indianapolis, IN -> Newark, NJ",68483.0,35.50181441161224,640.0,0.33177812337998963,8223.0,4.262830482115086,47443.0,24.594608605495075,34.0,0.01762571280456195,12143.0,6.294971487817522
"Portland, ME -> New York, NY",68244.0,23.001011122345805,6849.0,2.3083923154701718,11721.0,3.9504550050556118,26478.0,8.924165824064712,24.0,0.008088978766430738,23172.0,7.8099089989888775
"Chicago, IL -> Salt Lake City, UT",67708.0,16.469958647531016,6133.0,1.4918511311116516,22616.0,5.501337873996595,11326.0,2.7550474337144246,50.0,0.012162490878131841,27583.0,6.709559717830212
"Newark, NJ -> Houston, TX",67685.0,18.559089662736497,3312.0,0.9081436797367699,15657.0,4.293117630929531,21482.0,5.890320811625994,10.0,0.002741979709350151,27224.0,7.46476556073485
"Baltimore, MD -> Atlanta, GA",67627.0,9.927627715795655,2382.0,0.34967704051673515,21763.0,3.1948032883147386,20861.0,3.06238990017616,142.0,0.020845566647093364,22479.0,3.2999119201409277
"New York, NY -> Minneapolis, MN",67450.0,15.399543378995434,1956.0,0.4465753424657534,17160.0,3.9178082191780823,21627.0,4.9376712328767125,3.0,6.849315068493151E-4,26704.0,6.0968036529680365
"Chicago, IL -> Pittsburgh, PA",67371.0,12.204891304347827,4825.0,0.8740942028985508,20576.0,3.727536231884058,11052.0,2.002173913043478,43.0,0.0077898550724637685,30875.0,5.593297101449275
"Pittsburgh, PA -> Chicago, IL",67168.0,12.159304851556843,2437.0,0.44116582186821146,14658.0,2.653511947863867,23941.0,4.333997103548153,31.0,0.005611875452570601,26101.0,4.72501810282404
"Chicago, IL -> St. Louis, MO",67077.0,12.69916698220371,4733.0,0.8960620976902688,23952.0,4.534645967436577,11525.0,2.1819386595986368,47.0,0.008898144642180993,26820.0,5.077622112836047
"Denver, CO -> Colorado Springs, CO",66283.0,23.273525280898877,4155.0,1.4589185393258426,27472.0,9.646067415730338,7547.0,2.649929775280899,134.0,0.047050561797752806,26975.0,9.471558988764045
"Fort Lauderdale, FL -> Boston, MA",66016.0,21.077905491698594,3231.0,1.0316091954022988,18907.0,6.036717752234994,26515.0,8.465836526181354,123.0,0.039272030651340994,17240.0,5.504469987228608
"Austin, TX -> Houston, TX",65859.0,13.023333992485663,4623.0,0.914178366620526,16767.0,3.3156021356535494,21065.0,4.1655131500889855,20.0,0.003954913980620921,23384.0,4.624085426141981
