ROUTE BETWEEN STATES,SUM OF ALL DELAYS,AVERAGE OF ALL DELAYS,MIN OF ALL DELAYS,MAX OF ALL DELAYS,SUM OF WEATHER DELAY,AVERAGE OF WEATHER DELAY,MIN OF WEATHER DELAY,MAX OF WEATHER DELAY,SUM OF CARRIER DELAY,AVERAGE OF CARRIER DELAY,MIN OF CARRIER DELAY,MAX OF CARRIER DELAY,SUM OF NAS DELAY,AVERAGE OF NAS DELAY,MIN OF NAS DELAY,MAX OF NAS DELAY,SUM OF SECURITY DELAY,AVERAGE OF SECURITY DELAY,MIN OF SECURITY DELAY,MAX OF SECURITY DELAY,SUM OF LATE AIRCRAFT DELAY,AVERAGE OF LATE AIRCRAFT DELAY,MIN OF LATE AIRCRAFT DELAY,MAX OF LATE AIRCRAFT DELAY
Utah -> Minnesota,15844.0,8.087799897907095,0.0,440.0,423.0,0.21592649310872894,0.0,87.0,7420.0,3.787646758550281,0.0,440.0,4264.0,2.1766207248596223,0.0,413.0,0.0,0.0,0.0,0.0,3737.0,1.9076059213884635,0.0,292.0
Illinois -> Mississippi,15774.0,29.706214689265536,0.0,977.0,278.0,0.5235404896421846,0.0,218.0,7616.0,14.342749529190208,0.0,961.0,3069.0,5.779661016949152,0.0,109.0,0.0,0.0,0.0,0.0,4811.0,9.060263653483993,0.0,224.0
North Dakota -> Arizona,15730.0,19.419753086419753,0.0,1227.0,1086.0,1.3407407407407408,0.0,305.0,4065.0,5.018518518518518,0.0,1206.0,2089.0,2.579012345679012,0.0,113.0,106.0,0.1308641975308642,0.0,66.0,8384.0,10.350617283950617,0.0,981.0
Maryland -> South Carolina,15676.0,9.172615564657695,0.0,804.0,244.0,0.14277355178466938,0.0,104.0,5498.0,3.2170860152135754,0.0,207.0,3832.0,2.2422469280280866,0.0,804.0,26.0,0.015213575190169689,0.0,26.0,6076.0,3.555295494441194,0.0,273.0
U.S. Virgin Islands -> Puerto Rico,15671.0,19.662484316185697,0.0,657.0,27.0,0.033877038895859475,0.0,23.0,2399.0,3.010037641154329,0.0,608.0,411.0,0.5156838143036386,0.0,34.0,0.0,0.0,0.0,0.0,12834.0,16.10288582183187,0.0,492.0
Pennsylvania -> Wisconsin,15648.0,20.864,0.0,1102.0,335.0,0.44666666666666666,0.0,141.0,4124.0,5.498666666666667,0.0,215.0,3850.0,5.133333333333334,0.0,232.0,2.0,0.0026666666666666666,0.0,2.0,7337.0,9.782666666666668,0.0,1046.0
Missouri -> Utah,15625.0,8.315593400745078,0.0,1436.0,1804.0,0.9600851516764236,0.0,414.0,7354.0,3.913783927621075,0.0,1419.0,2023.0,1.0766365087812666,0.0,93.0,0.0,0.0,0.0,0.0,4444.0,2.365087812666312,0.0,271.0
Massachusetts -> Utah,15616.0,13.614646904969486,0.0,949.0,885.0,0.7715780296425457,0.0,146.0,5620.0,4.899738448125545,0.0,407.0,3993.0,3.4812554489973846,0.0,949.0,45.0,0.03923278116826504,0.0,23.0,5073.0,4.422842197035745,0.0,314.0
Missouri -> Missouri,15483.0,6.667958656330749,0.0,291.0,462.0,0.19896640826873385,0.0,155.0,5108.0,2.1998277347114557,0.0,291.0,1143.0,0.49224806201550386,0.0,94.0,27.0,0.011627906976744186,0.0,27.0,8743.0,3.7652885443583117,0.0,259.0
North Carolina -> New Hampshire,15409.0,12.019500780031201,0.0,303.0,1176.0,0.9173166926677067,0.0,144.0,4113.0,3.208268330733229,0.0,199.0,2167.0,1.6903276131045242,0.0,76.0,19.0,0.014820592823712949,0.0,19.0,7934.0,6.188767550702028,0.0,299.0
Florida -> U.S. Virgin Islands,15288.0,7.864197530864198,0.0,360.0,1062.0,0.5462962962962963,0.0,90.0,6536.0,3.3621399176954734,0.0,248.0,3473.0,1.7865226337448559,0.0,227.0,120.0,0.06172839506172839,0.0,51.0,4097.0,2.1075102880658436,0.0,284.0
New Hampshire -> Virginia,15273.0,11.213656387665198,0.0,594.0,429.0,0.31497797356828194,0.0,141.0,3554.0,2.6093979441997064,0.0,511.0,3367.0,2.472099853157122,0.0,242.0,2.0,0.0014684287812041115,0.0,2.0,7921.0,5.815712187958884,0.0,439.0
Massachusetts -> Louisiana,15233.0,15.900835073068894,0.0,947.0,490.0,0.511482254697286,0.0,256.0,6722.0,7.01670146137787,0.0,797.0,4569.0,4.7693110647181625,0.0,300.0,0.0,0.0,0.0,0.0,3452.0,3.603340292275574,0.0,248.0
New York -> Nebraska,15157.0,19.787206266318538,0.0,312.0,731.0,0.9543080939947781,0.0,148.0,2127.0,2.7767624020887727,0.0,288.0,3656.0,4.772845953002611,0.0,147.0,0.0,0.0,0.0,0.0,8643.0,11.283289817232376,0.0,258.0
New York -> Arkansas,15149.0,17.07891770011274,0.0,592.0,538.0,0.6065388951521984,0.0,198.0,1839.0,2.073280721533258,0.0,446.0,4009.0,4.519729425028185,0.0,564.0,0.0,0.0,0.0,0.0,8763.0,9.879368658399098,0.0,227.0
West Virginia -> Virginia,15115.0,14.660523763336567,0.0,492.0,419.0,0.4064015518913676,0.0,276.0,8164.0,7.918525703200776,0.0,488.0,1158.0,1.1231813773035888,0.0,88.0,0.0,0.0,0.0,0.0,5374.0,5.212415130940834,0.0,462.0
Wisconsin -> Pennsylvania,15064.0,20.03191489361702,0.0,711.0,711.0,0.9454787234042553,0.0,233.0,2893.0,3.8470744680851063,0.0,214.0,5356.0,7.122340425531915,0.0,711.0,7.0,0.009308510638297872,0.0,7.0,6097.0,8.107712765957446,0.0,419.0
Iowa -> North Carolina,15040.0,8.383500557413601,0.0,1010.0,1665.0,0.9280936454849499,0.0,449.0,4423.0,2.4654403567447045,0.0,999.0,3555.0,1.9816053511705685,0.0,157.0,0.0,0.0,0.0,0.0,5397.0,3.008361204013378,0.0,494.0
Louisiana -> Nevada,14973.0,13.404655326768129,0.0,347.0,553.0,0.495076096687556,0.0,117.0,4589.0,4.108325872873769,0.0,282.0,3011.0,2.695613249776186,0.0,347.0,159.0,0.1423455684870188,0.0,43.0,6661.0,5.9632945389435985,0.0,255.0
Washington -> Missouri,14946.0,7.796557120500783,0.0,290.0,504.0,0.26291079812206575,0.0,138.0,5017.0,2.617110067814293,0.0,290.0,3795.0,1.9796557120500782,0.0,71.0,0.0,0.0,0.0,0.0,5630.0,2.9368805425143454,0.0,176.0
Connecticut -> Maryland,14908.0,7.468937875751503,0.0,364.0,636.0,0.3186372745490982,0.0,212.0,4424.0,2.216432865731463,0.0,361.0,2746.0,1.3757515030060121,0.0,350.0,0.0,0.0,0.0,0.0,7102.0,3.55811623246493,0.0,223.0
Colorado -> South Carolina,14843.0,17.021788990825687,0.0,389.0,823.0,0.9438073394495413,0.0,83.0,3942.0,4.520642201834862,0.0,389.0,4015.0,4.604357798165138,0.0,109.0,0.0,0.0,0.0,0.0,6063.0,6.952981651376147,0.0,307.0
Nevada -> Virginia,14803.0,10.337290502793296,0.0,584.0,267.0,0.18645251396648044,0.0,101.0,4176.0,2.916201117318436,0.0,246.0,3727.0,2.602653631284916,0.0,99.0,0.0,0.0,0.0,0.0,6633.0,4.631983240223463,0.0,558.0
Puerto Rico -> Virginia,14674.0,22.066165413533835,0.0,1246.0,87.0,0.13082706766917293,0.0,58.0,5790.0,8.706766917293233,0.0,1243.0,1621.0,2.437593984962406,0.0,109.0,10.0,0.015037593984962405,0.0,10.0,7166.0,10.77593984962406,0.0,249.0
Pennsylvania -> Louisiana,14580.0,11.767554479418886,0.0,577.0,88.0,0.07102502017756256,0.0,29.0,5901.0,4.762711864406779,0.0,498.0,3469.0,2.7998385794995966,0.0,252.0,0.0,0.0,0.0,0.0,5122.0,4.133979015334948,0.0,436.0
Texas -> Idaho,14573.0,12.783333333333333,0.0,1000.0,1105.0,0.9692982456140351,0.0,132.0,6051.0,5.307894736842106,0.0,1000.0,2550.0,2.236842105263158,0.0,103.0,0.0,0.0,0.0,0.0,4867.0,4.269298245614035,0.0,318.0
Wyoming -> California,14551.0,24.57939189189189,0.0,1329.0,516.0,0.8716216216216216,0.0,241.0,7305.0,12.339527027027026,0.0,1329.0,3299.0,5.572635135135135,0.0,188.0,0.0,0.0,0.0,0.0,3431.0,5.795608108108108,0.0,222.0
Georgia -> Nebraska,14543.0,7.315392354124748,0.0,759.0,2143.0,1.0779678068410463,0.0,636.0,5911.0,2.9733400402414487,0.0,759.0,1756.0,0.8832997987927566,0.0,47.0,0.0,0.0,0.0,0.0,4733.0,2.380784708249497,0.0,276.0
Maryland -> Arizona,14480.0,10.27679205110007,0.0,664.0,907.0,0.6437189496096523,0.0,261.0,7903.0,5.608942512420156,0.0,664.0,3017.0,2.141234918381831,0.0,71.0,77.0,0.054648687012065295,0.0,40.0,2576.0,1.8282469836763662,0.0,275.0
Illinois -> Hawaii,14476.0,21.768421052631577,0.0,1170.0,318.0,0.4781954887218045,0.0,74.0,7741.0,11.640601503759399,0.0,1170.0,3055.0,4.593984962406015,0.0,481.0,17.0,0.02556390977443609,0.0,17.0,3345.0,5.030075187969925,0.0,500.0
U.S. Virgin Islands -> Florida,14433.0,7.424382716049383,0.0,383.0,392.0,0.20164609053497942,0.0,95.0,2471.0,1.271090534979424,0.0,383.0,3243.0,1.6682098765432098,0.0,129.0,31.0,0.01594650205761317,0.0,17.0,8296.0,4.267489711934156,0.0,322.0
Puerto Rico -> U.S. Virgin Islands,14380.0,19.61800818553888,0.0,503.0,82.0,0.11186903137789904,0.0,82.0,5359.0,7.311050477489768,0.0,409.0,574.0,0.7830832196452933,0.0,71.0,5.0,0.0068212824010914054,0.0,5.0,8360.0,11.405184174624829,0.0,465.0
Alabama -> Colorado,14362.0,16.641946697566627,0.0,728.0,1364.0,1.5805330243337197,0.0,425.0,3680.0,4.264194669756662,0.0,728.0,5252.0,6.085747392815759,0.0,303.0,0.0,0.0,0.0,0.0,4066.0,4.711471610660487,0.0,247.0
Texas -> Puerto Rico,13997.0,11.83178360101437,0.0,279.0,629.0,0.5316990701606086,0.0,122.0,5878.0,4.9687235841082,0.0,160.0,2451.0,2.0718512256973796,0.0,127.0,0.0,0.0,0.0,0.0,5039.0,4.2595097210481825,0.0,240.0
Nebraska -> Arizona,13946.0,9.254147312541473,0.0,439.0,649.0,0.4306569343065693,0.0,119.0,4648.0,3.0842733908427338,0.0,437.0,2822.0,1.8725945587259456,0.0,74.0,0.0,0.0,0.0,0.0,5827.0,3.8666224286662243,0.0,426.0
Washington -> Pennsylvania,13918.0,8.580764488286066,0.0,337.0,767.0,0.47287299630086316,0.0,145.0,4117.0,2.538224414303329,0.0,309.0,4700.0,2.8976572133168927,0.0,172.0,0.0,0.0,0.0,0.0,4334.0,2.6720098643649814,0.0,287.0
Arizona -> Indiana,13714.0,9.076108537392455,0.0,310.0,222.0,0.1469225678358703,0.0,161.0,7138.0,4.724023825281271,0.0,310.0,1316.0,0.870946393117141,0.0,81.0,87.0,0.05757776307081403,0.0,85.0,4951.0,3.2766379880873595,0.0,210.0
Nevada -> Nebraska,13704.0,10.731401722787783,0.0,493.0,70.0,0.0548159749412686,0.0,66.0,5532.0,4.332028191072827,0.0,300.0,1363.0,1.06734534064213,0.0,93.0,136.0,0.10649960845732184,0.0,136.0,6603.0,5.170712607674236,0.0,482.0
Missouri -> Washington,13683.0,7.137715179968701,0.0,816.0,550.0,0.28690662493479396,0.0,194.0,5100.0,2.6604068857589986,0.0,810.0,3901.0,2.0349504434011476,0.0,117.0,107.0,0.05581637976004173,0.0,18.0,4025.0,2.0996348461137195,0.0,178.0
Indiana -> Pennsylvania,13613.0,7.660664040517727,0.0,755.0,355.0,0.19977490151941474,0.0,95.0,1885.0,1.060776589758019,0.0,246.0,5464.0,3.0748452447945978,0.0,262.0,6.0,0.0033764772087788407,0.0,5.0,5903.0,3.321890827236916,0.0,509.0
Florida -> New Hampshire,13556.0,9.400832177531207,0.0,362.0,950.0,0.6588072122052705,0.0,312.0,5606.0,3.8876560332871013,0.0,291.0,1353.0,0.9382801664355063,0.0,105.0,244.0,0.16920943134535368,0.0,216.0,5403.0,3.746879334257975,0.0,236.0
Connecticut -> Puerto Rico,13549.0,20.559939301972687,0.0,350.0,196.0,0.29742033383915023,0.0,71.0,4963.0,7.531107738998482,0.0,350.0,2548.0,3.866464339908953,0.0,88.0,0.0,0.0,0.0,0.0,5842.0,8.8649468892261,0.0,189.0
Oklahoma -> North Carolina,13491.0,8.191256830601093,0.0,689.0,408.0,0.24772313296903462,0.0,120.0,5664.0,3.4389799635701275,0.0,485.0,2612.0,1.5859137826350942,0.0,196.0,44.0,0.02671523982999393,0.0,34.0,4763.0,2.8919247115968427,0.0,689.0
Arkansas -> New Jersey,13423.0,43.3,0.0,359.0,212.0,0.6838709677419355,0.0,148.0,166.0,0.535483870967742,0.0,123.0,10986.0,35.438709677419354,0.0,341.0,0.0,0.0,0.0,0.0,2059.0,6.641935483870967,0.0,181.0
Nebraska -> Nevada,13389.0,10.346986089644513,0.0,535.0,395.0,0.30525502318392583,0.0,88.0,3835.0,2.963678516228748,0.0,473.0,2733.0,2.1120556414219473,0.0,140.0,0.0,0.0,0.0,0.0,6426.0,4.965996908809892,0.0,483.0
South Carolina -> Colorado,13342.0,15.318025258323766,0.0,498.0,77.0,0.08840413318025259,0.0,56.0,5448.0,6.2548794489093,0.0,498.0,4693.0,5.388059701492537,0.0,283.0,17.0,0.01951779563719862,0.0,17.0,3107.0,3.5671641791044775,0.0,349.0
Missouri -> Oklahoma,13315.0,9.812085482682388,0.0,260.0,189.0,0.13927781871775977,0.0,36.0,3815.0,2.811348563006632,0.0,256.0,1156.0,0.8518791451731761,0.0,75.0,0.0,0.0,0.0,0.0,8155.0,6.00957995578482,0.0,256.0
Louisiana -> Maryland,13307.0,8.530128205128205,0.0,340.0,491.0,0.31474358974358974,0.0,77.0,3490.0,2.2371794871794872,0.0,339.0,2619.0,1.6788461538461539,0.0,245.0,175.0,0.11217948717948718,0.0,35.0,6532.0,4.187179487179487,0.0,301.0
Oklahoma -> Minnesota,13213.0,10.759771986970684,0.0,789.0,1833.0,1.492671009771987,0.0,423.0,6433.0,5.238599348534202,0.0,789.0,776.0,0.6319218241042345,0.0,264.0,0.0,0.0,0.0,0.0,4171.0,3.3965798045602607,0.0,266.0
Oregon -> New York,13089.0,10.241784037558686,0.0,827.0,266.0,0.2081377151799687,0.0,134.0,4115.0,3.219874804381847,0.0,793.0,4128.0,3.2300469483568075,0.0,211.0,0.0,0.0,0.0,0.0,4580.0,3.583724569640063,0.0,439.0
Idaho -> Arizona,13074.0,9.934650455927052,0.0,1105.0,86.0,0.06534954407294832,0.0,79.0,5699.0,4.330547112462006,0.0,1095.0,1861.0,1.4141337386018238,0.0,86.0,21.0,0.015957446808510637,0.0,21.0,5407.0,4.108662613981763,0.0,303.0
Connecticut -> Minnesota,13045.0,10.104570100697133,0.0,389.0,1441.0,1.1161890007745934,0.0,269.0,2874.0,2.2261812548412085,0.0,372.0,3013.0,2.3338497288923317,0.0,105.0,0.0,0.0,0.0,0.0,5717.0,4.428350116189001,0.0,341.0
Connecticut -> Texas,13035.0,14.531772575250836,0.0,805.0,941.0,1.0490523968784837,0.0,193.0,6549.0,7.301003344481606,0.0,805.0,3881.0,4.326644370122631,0.0,244.0,15.0,0.016722408026755852,0.0,15.0,1649.0,1.8383500557413601,0.0,350.0
Utah -> Missouri,13006.0,6.99247311827957,0.0,871.0,1436.0,0.7720430107526882,0.0,557.0,5988.0,3.2193548387096773,0.0,871.0,1401.0,0.7532258064516129,0.0,65.0,23.0,0.012365591397849462,0.0,23.0,4158.0,2.235483870967742,0.0,249.0
Missouri -> Ohio,12985.0,8.437296946068876,0.0,232.0,164.0,0.10656270305393112,0.0,69.0,5148.0,3.345029239766082,0.0,163.0,808.0,0.5250162443144899,0.0,36.0,0.0,0.0,0.0,0.0,6865.0,4.460688758934373,0.0,222.0
Nevada -> Wisconsin,12971.0,9.811649016641452,0.0,324.0,255.0,0.1928895612708018,0.0,255.0,5164.0,3.9062027231467473,0.0,324.0,1340.0,1.0136157337367624,0.0,59.0,0.0,0.0,0.0,0.0,6212.0,4.69894099848714,0.0,279.0
Montana -> Arizona,12969.0,21.833333333333332,0.0,564.0,732.0,1.2323232323232323,0.0,290.0,2697.0,4.540404040404041,0.0,564.0,1687.0,2.84006734006734,0.0,84.0,0.0,0.0,0.0,0.0,7853.0,13.22053872053872,0.0,266.0
New Jersey -> Rhode Island,12966.0,24.055658627087197,0.0,529.0,57.0,0.10575139146567718,0.0,35.0,3785.0,7.022263450834879,0.0,209.0,2332.0,4.326530612244898,0.0,492.0,0.0,0.0,0.0,0.0,6792.0,12.601113172541744,0.0,281.0
Utah -> Oklahoma,12959.0,9.817424242424243,0.0,768.0,1762.0,1.334848484848485,0.0,720.0,6120.0,4.636363636363637,0.0,768.0,1409.0,1.0674242424242424,0.0,49.0,0.0,0.0,0.0,0.0,3668.0,2.778787878787879,0.0,186.0
Wisconsin -> Virginia,12891.0,13.303405572755418,0.0,945.0,1274.0,1.3147574819401444,0.0,670.0,3224.0,3.327141382868937,0.0,196.0,2279.0,2.351909184726522,0.0,152.0,0.0,0.0,0.0,0.0,6114.0,6.309597523219814,0.0,288.0
Virginia -> Wisconsin,12887.0,13.313016528925619,0.0,305.0,477.0,0.4927685950413223,0.0,251.0,3439.0,3.552685950413223,0.0,226.0,2092.0,2.1611570247933884,0.0,146.0,62.0,0.0640495867768595,0.0,62.0,6817.0,7.042355371900826,0.0,251.0
Virginia -> Arkansas,12885.0,18.459885386819483,0.0,1058.0,609.0,0.8724928366762178,0.0,123.0,3888.0,5.570200573065903,0.0,662.0,2522.0,3.6131805157593124,0.0,93.0,0.0,0.0,0.0,0.0,5866.0,8.404011461318051,0.0,395.0
Arizona -> Iowa,12827.0,9.9898753894081,0.0,1412.0,343.0,0.26713395638629284,0.0,127.0,5969.0,4.648753894080997,0.0,1412.0,1353.0,1.0537383177570094,0.0,70.0,85.0,0.06619937694704049,0.0,41.0,5077.0,3.95404984423676,0.0,1014.0
Oregon -> Massachusetts,12764.0,16.095838587641865,0.0,836.0,166.0,0.20933165195460277,0.0,166.0,2435.0,3.0706179066834807,0.0,282.0,7304.0,9.210592686002522,0.0,836.0,0.0,0.0,0.0,0.0,2859.0,3.6052963430012612,0.0,236.0
Minnesota -> Utah,12759.0,6.51301684532925,0.0,741.0,768.0,0.39203675344563554,0.0,113.0,4932.0,2.517611026033691,0.0,741.0,3398.0,1.7345584481878509,0.0,118.0,0.0,0.0,0.0,0.0,3661.0,1.8688106176620725,0.0,291.0
Utah -> Wyoming,12745.0,6.124459394521865,0.0,852.0,3158.0,1.51753964440173,0.0,849.0,5420.0,2.604517059106199,0.0,787.0,2083.0,1.0009610764055743,0.0,253.0,0.0,0.0,0.0,0.0,2084.0,1.0014416146083613,0.0,273.0
Maine -> Pennsylvania,12656.0,10.835616438356164,0.0,392.0,60.0,0.05136986301369863,0.0,30.0,2759.0,2.3621575342465753,0.0,392.0,4800.0,4.109589041095891,0.0,199.0,0.0,0.0,0.0,0.0,5037.0,4.3125,0.0,355.0
Massachusetts -> Wisconsin,12618.0,12.95482546201232,0.0,1237.0,975.0,1.0010266940451746,0.0,223.0,3501.0,3.5944558521560577,0.0,330.0,2472.0,2.537987679671458,0.0,1237.0,17.0,0.017453798767967144,0.0,17.0,5653.0,5.803901437371663,0.0,207.0
Michigan -> Louisiana,12597.0,8.71161825726141,0.0,796.0,2070.0,1.4315352697095436,0.0,735.0,4271.0,2.9536652835408024,0.0,751.0,3230.0,2.2337482710926695,0.0,213.0,37.0,0.025587828492392807,0.0,37.0,2989.0,2.067081604426003,0.0,306.0
Washington -> Tennessee,12596.0,12.839959225280326,0.0,832.0,1070.0,1.09072375127421,0.0,832.0,4926.0,5.021406727828746,0.0,277.0,2187.0,2.229357798165138,0.0,97.0,0.0,0.0,0.0,0.0,4413.0,4.4984709480122325,0.0,320.0
Pennsylvania -> Alabama,12585.0,15.347560975609756,0.0,781.0,855.0,1.0426829268292683,0.0,282.0,2425.0,2.957317073170732,0.0,217.0,2783.0,3.3939024390243904,0.0,126.0,32.0,0.03902439024390244,0.0,15.0,6490.0,7.914634146341464,0.0,780.0
New York -> Iowa,12445.0,21.833333333333332,0.0,690.0,564.0,0.9894736842105263,0.0,415.0,2485.0,4.359649122807017,0.0,617.0,2340.0,4.105263157894737,0.0,145.0,0.0,0.0,0.0,0.0,7056.0,12.378947368421052,0.0,226.0
Rhode Island -> Maryland,12340.0,5.809792843691149,0.0,488.0,688.0,0.3239171374764595,0.0,394.0,3707.0,1.7452919020715632,0.0,236.0,2072.0,0.975517890772128,0.0,138.0,50.0,0.023540489642184557,0.0,25.0,5823.0,2.7415254237288136,0.0,260.0
Michigan -> Connecticut,12317.0,8.344850948509485,0.0,640.0,1659.0,1.1239837398373984,0.0,640.0,6171.0,4.180894308943089,0.0,543.0,1696.0,1.1490514905149052,0.0,551.0,0.0,0.0,0.0,0.0,2791.0,1.8909214092140922,0.0,265.0
Colorado -> Connecticut,12204.0,15.566326530612244,0.0,223.0,961.0,1.225765306122449,0.0,115.0,3533.0,4.5063775510204085,0.0,140.0,2550.0,3.252551020408163,0.0,115.0,0.0,0.0,0.0,0.0,5160.0,6.581632653061225,0.0,220.0
California -> Nebraska,12200.0,9.377401998462721,0.0,839.0,90.0,0.06917755572636433,0.0,46.0,4610.0,3.5434281322059955,0.0,599.0,1151.0,0.8847040737893928,0.0,80.0,20.0,0.015372790161414296,0.0,20.0,6329.0,4.864719446579554,0.0,421.0
Arizona -> Virginia,12191.0,8.253893026404874,0.0,752.0,97.0,0.06567366283006093,0.0,86.0,4578.0,3.0995260663507107,0.0,480.0,2547.0,1.7244414353419093,0.0,116.0,54.0,0.03656059580230196,0.0,19.0,4915.0,3.3276912660798916,0.0,752.0
Michigan -> Vermont,12191.0,11.688398849472675,0.0,1417.0,357.0,0.3422818791946309,0.0,108.0,4905.0,4.7027804410354745,0.0,547.0,1097.0,1.0517737296260785,0.0,93.0,0.0,0.0,0.0,0.0,5832.0,5.591562799616491,0.0,1370.0
New Hampshire -> Illinois,12132.0,10.018166804293973,0.0,946.0,0.0,0.0,0.0,0.0,2911.0,2.4037985136251034,0.0,946.0,3772.0,3.1147811725846406,0.0,295.0,0.0,0.0,0.0,0.0,5449.0,4.499587118084228,0.0,356.0
Alabama -> Pennsylvania,12108.0,14.80195599022005,0.0,387.0,25.0,0.030562347188264057,0.0,25.0,2173.0,2.656479217603912,0.0,315.0,4796.0,5.863080684596577,0.0,321.0,0.0,0.0,0.0,0.0,5114.0,6.251833740831296,0.0,245.0
Colorado -> Alabama,12045.0,15.704041720990874,0.0,990.0,335.0,0.4367666232073012,0.0,115.0,5076.0,6.617992177314211,0.0,990.0,2784.0,3.6297262059973923,0.0,118.0,0.0,0.0,0.0,0.0,3850.0,5.019556714471968,0.0,162.0
Tennessee -> Ohio,11927.0,7.281440781440781,0.0,446.0,361.0,0.22039072039072038,0.0,93.0,3687.0,2.250915750915751,0.0,446.0,529.0,0.322954822954823,0.0,64.0,0.0,0.0,0.0,0.0,7350.0,4.487179487179487,0.0,354.0
Puerto Rico -> Texas,11921.0,10.01764705882353,0.0,1473.0,33.0,0.02773109243697479,0.0,33.0,6001.0,5.042857142857143,0.0,1473.0,1945.0,1.634453781512605,0.0,131.0,0.0,0.0,0.0,0.0,3942.0,3.312605042016807,0.0,367.0
Wisconsin -> Nevada,11912.0,8.778187177597642,0.0,457.0,166.0,0.12232866617538689,0.0,55.0,3468.0,2.5556374355195284,0.0,457.0,2061.0,1.5187914517317613,0.0,142.0,21.0,0.015475313190862197,0.0,21.0,6196.0,4.5659543109801035,0.0,275.0
New York -> New Hampshire,11845.0,38.83606557377049,0.0,958.0,48.0,0.15737704918032788,0.0,48.0,1720.0,5.639344262295082,0.0,293.0,929.0,3.045901639344262,0.0,286.0,0.0,0.0,0.0,0.0,9148.0,29.99344262295082,0.0,958.0
Illinois -> Idaho,11842.0,11.644051130776795,0.0,353.0,1080.0,1.0619469026548674,0.0,276.0,2791.0,2.7443461160275318,0.0,188.0,2695.0,2.6499508357915436,0.0,107.0,0.0,0.0,0.0,0.0,5276.0,5.187807276302851,0.0,353.0
Arizona -> South Dakota,11840.0,12.89760348583878,0.0,1309.0,243.0,0.2647058823529412,0.0,47.0,5798.0,6.315904139433552,0.0,1275.0,1494.0,1.6274509803921569,0.0,124.0,0.0,0.0,0.0,0.0,4305.0,4.689542483660131,0.0,230.0
Iowa -> New York,11837.0,20.73029772329247,0.0,1144.0,1060.0,1.8563922942206654,0.0,154.0,2958.0,5.1803852889667255,0.0,1129.0,5180.0,9.071803852889667,0.0,266.0,0.0,0.0,0.0,0.0,2639.0,4.621716287215412,0.0,211.0
Idaho -> Texas,11785.0,10.337719298245615,0.0,686.0,1213.0,1.0640350877192983,0.0,210.0,5447.0,4.778070175438597,0.0,686.0,2695.0,2.3640350877192984,0.0,242.0,0.0,0.0,0.0,0.0,2430.0,2.1315789473684212,0.0,328.0
Arizona -> Idaho,11755.0,8.945966514459665,0.0,713.0,212.0,0.1613394216133942,0.0,97.0,5656.0,4.3044140030441405,0.0,249.0,1202.0,0.9147640791476408,0.0,68.0,53.0,0.04033485540334855,0.0,33.0,4632.0,3.5251141552511416,0.0,701.0
Texas -> Connecticut,11712.0,13.05685618729097,0.0,371.0,929.0,1.035674470457079,0.0,216.0,4800.0,5.351170568561873,0.0,192.0,1415.0,1.5774804905239688,0.0,248.0,0.0,0.0,0.0,0.0,4568.0,5.092530657748049,0.0,357.0
West Virginia -> Pennsylvania,11705.0,32.69553072625698,0.0,890.0,21.0,0.05865921787709497,0.0,14.0,1506.0,4.206703910614525,0.0,599.0,2177.0,6.081005586592179,0.0,130.0,0.0,0.0,0.0,0.0,8001.0,22.349162011173185,0.0,360.0
Arizona -> Nebraska,11643.0,7.920408163265306,0.0,264.0,158.0,0.10748299319727891,0.0,45.0,5121.0,3.483673469387755,0.0,214.0,1137.0,0.773469387755102,0.0,264.0,93.0,0.06326530612244897,0.0,47.0,5134.0,3.492517006802721,0.0,233.0
Connecticut -> Michigan,11633.0,7.881436314363143,0.0,786.0,1046.0,0.7086720867208672,0.0,223.0,3565.0,2.415311653116531,0.0,786.0,1859.0,1.2594850948509486,0.0,136.0,0.0,0.0,0.0,0.0,5163.0,3.497967479674797,0.0,492.0
Maryland -> Virginia,11633.0,7.628196721311475,0.0,248.0,424.0,0.2780327868852459,0.0,137.0,4794.0,3.143606557377049,0.0,248.0,1023.0,0.6708196721311476,0.0,121.0,0.0,0.0,0.0,0.0,5392.0,3.535737704918033,0.0,160.0
New Hampshire -> Maryland,11631.0,5.9707392197125255,0.0,370.0,142.0,0.0728952772073922,0.0,114.0,3615.0,1.8557494866529773,0.0,370.0,1684.0,0.864476386036961,0.0,115.0,0.0,0.0,0.0,0.0,6190.0,3.1776180698151952,0.0,228.0
Kansas -> Minnesota,11532.0,11.463220675944333,0.0,1508.0,2506.0,2.4910536779324057,0.0,429.0,5198.0,5.166998011928429,0.0,1506.0,683.0,0.6789264413518886,0.0,81.0,0.0,0.0,0.0,0.0,3145.0,3.1262425447316105,0.0,190.0
Texas -> Montana,11460.0,7.7853260869565215,0.0,445.0,1161.0,0.7887228260869565,0.0,445.0,3998.0,2.7160326086956523,0.0,291.0,2094.0,1.422554347826087,0.0,153.0,15.0,0.010190217391304348,0.0,15.0,4192.0,2.847826086956522,0.0,289.0
Puerto Rico -> Illinois,11373.0,12.073248407643312,0.0,1235.0,72.0,0.07643312101910828,0.0,41.0,2512.0,2.6666666666666665,0.0,1091.0,2197.0,2.3322717622080678,0.0,83.0,0.0,0.0,0.0,0.0,6592.0,6.997876857749469,0.0,1213.0
