ROUTE BETWEEN CITIES,SUM OF ALL DELAYS,AVERAGE OF ALL DELAYS,MIN OF ALL DELAYS,MAX OF ALL DELAYS,SUM OF WEATHER DELAY,AVERAGE OF WEATHER DELAY,MIN OF WEATHER DELAY,MAX OF WEATHER DELAY,SUM OF CARRIER DELAY,AVERAGE OF CARRIER DELAY,MIN OF CARRIER DELAY,MAX OF CARRIER DELAY,SUM OF NAS DELAY,AVERAGE OF NAS DELAY,MIN OF NAS DELAY,MAX OF NAS DELAY,SUM OF SECURITY DELAY,AVERAGE OF SECURITY DELAY,MIN OF SECURITY DELAY,MAX OF SECURITY DELAY,SUM OF LATE AIRCRAFT DELAY,AVERAGE OF LATE AIRCRAFT DELAY,MIN OF LATE AIRCRAFT DELAY,MAX OF LATE AIRCRAFT DELAY
"Fayetteville, AR -> Minneapolis, MN",6558.0,11.967153284671532,0.0,476.0,708.0,1.2919708029197081,0.0,163.0,2099.0,3.8302919708029197,0.0,476.0,1037.0,1.8923357664233578,0.0,173.0,0.0,0.0,0.0,0.0,2714.0,4.952554744525547,0.0,321.0
"Nashville, TN -> Pensacola, FL",6556.0,8.919727891156462,0.0,177.0,237.0,0.3224489795918367,0.0,71.0,2379.0,3.236734693877551,0.0,151.0,964.0,1.3115646258503402,0.0,154.0,0.0,0.0,0.0,0.0,2976.0,4.048979591836734,0.0,175.0
"Trenton, NJ -> Chicago, IL",6549.0,33.07575757575758,0.0,304.0,177.0,0.8939393939393939,0.0,93.0,1008.0,5.090909090909091,0.0,188.0,2312.0,11.676767676767676,0.0,304.0,0.0,0.0,0.0,0.0,3052.0,15.414141414141413,0.0,280.0
"Burbank, CA -> Boston, MA",6549.0,21.903010033444815,0.0,820.0,54.0,0.1806020066889632,0.0,33.0,3220.0,10.76923076923077,0.0,820.0,466.0,1.5585284280936456,0.0,139.0,0.0,0.0,0.0,0.0,2809.0,9.394648829431437,0.0,372.0
"Devils Lake, ND -> Denver, CO",6549.0,25.18846153846154,0.0,320.0,34.0,0.13076923076923078,0.0,28.0,370.0,1.4230769230769231,0.0,223.0,2349.0,9.034615384615385,0.0,224.0,0.0,0.0,0.0,0.0,3796.0,14.6,0.0,320.0
"Seattle, WA -> Baltimore, MD",6545.0,8.070283600493218,0.0,273.0,302.0,0.3723797780517879,0.0,114.0,2419.0,2.9827373612823673,0.0,273.0,2141.0,2.6399506781750923,0.0,111.0,0.0,0.0,0.0,0.0,1683.0,2.0752157829839706,0.0,165.0
"Los Angeles, CA -> El Paso, TX",6527.0,9.284495021337127,0.0,281.0,0.0,0.0,0.0,0.0,2302.0,3.274537695590327,0.0,250.0,451.0,0.6415362731152204,0.0,48.0,30.0,0.04267425320056899,0.0,30.0,3744.0,5.32574679943101,0.0,243.0
"Dallas, TX -> Birmingham, AL",6524.0,9.023513139695712,0.0,197.0,127.0,0.17565698478561548,0.0,69.0,2229.0,3.08298755186722,0.0,113.0,799.0,1.1051175656984786,0.0,64.0,31.0,0.042876901798063624,0.0,17.0,3338.0,4.616874135546334,0.0,150.0
"Denver, CO -> Richmond, VA",6519.0,9.016597510373444,0.0,290.0,1320.0,1.8257261410788381,0.0,236.0,1453.0,2.0096818810511756,0.0,290.0,1444.0,1.9972337482710927,0.0,65.0,0.0,0.0,0.0,0.0,2302.0,3.1839557399723373,0.0,138.0
"Oakland, CA -> Spokane, WA",6514.0,8.984827586206897,0.0,213.0,0.0,0.0,0.0,0.0,3015.0,4.158620689655172,0.0,135.0,510.0,0.7034482758620689,0.0,23.0,16.0,0.022068965517241378,0.0,16.0,2973.0,4.100689655172414,0.0,184.0
"Madison, WI -> San Francisco, CA",6509.0,16.43686868686869,0.0,407.0,277.0,0.6994949494949495,0.0,172.0,1391.0,3.5126262626262625,0.0,407.0,4144.0,10.464646464646465,0.0,297.0,0.0,0.0,0.0,0.0,697.0,1.7601010101010102,0.0,140.0
"San Francisco, CA -> Omaha, NE",6508.0,11.963235294117647,0.0,421.0,86.0,0.15808823529411764,0.0,46.0,1918.0,3.525735294117647,0.0,186.0,783.0,1.4393382352941178,0.0,80.0,20.0,0.03676470588235294,0.0,20.0,3701.0,6.803308823529412,0.0,421.0
"Nashville, TN -> San Antonio, TX",6506.0,9.41534008683068,0.0,279.0,142.0,0.20549927641099855,0.0,42.0,1886.0,2.7293777134587556,0.0,170.0,688.0,0.9956584659913169,0.0,48.0,0.0,0.0,0.0,0.0,3790.0,5.4848046309696095,0.0,278.0
"San Diego, CA -> Fort Lauderdale, FL",6506.0,22.748251748251747,0.0,601.0,27.0,0.0944055944055944,0.0,14.0,1292.0,4.5174825174825175,0.0,411.0,193.0,0.6748251748251748,0.0,48.0,0.0,0.0,0.0,0.0,4994.0,17.46153846153846,0.0,383.0
"Medford, OR -> Phoenix, AZ",6500.0,17.015706806282722,0.0,1412.0,0.0,0.0,0.0,0.0,2638.0,6.9057591623036645,0.0,1330.0,218.0,0.5706806282722513,0.0,36.0,0.0,0.0,0.0,0.0,3644.0,9.539267015706807,0.0,332.0
"Charleston, SC -> Denver, CO",6497.0,14.185589519650655,0.0,498.0,18.0,0.039301310043668124,0.0,18.0,2455.0,5.360262008733624,0.0,498.0,2542.0,5.550218340611353,0.0,283.0,17.0,0.03711790393013101,0.0,17.0,1465.0,3.1986899563318776,0.0,142.0
"Portland, ME -> Charlotte, NC",6491.0,7.925518925518926,0.0,450.0,367.0,0.4481074481074481,0.0,298.0,2020.0,2.4664224664224665,0.0,260.0,1668.0,2.0366300366300365,0.0,327.0,0.0,0.0,0.0,0.0,2436.0,2.9743589743589745,0.0,314.0
"Indianapolis, IN -> Tampa, FL",6487.0,6.599186164801628,0.0,192.0,409.0,0.4160732451678535,0.0,125.0,2351.0,2.3916581892166837,0.0,192.0,1381.0,1.404883011190234,0.0,189.0,17.0,0.017293997965412006,0.0,17.0,2329.0,2.3692777212614446,0.0,166.0
"Cincinnati, OH -> Kansas City, MO",6486.0,12.473076923076922,0.0,1093.0,267.0,0.5134615384615384,0.0,84.0,3649.0,7.017307692307693,0.0,1057.0,919.0,1.7673076923076922,0.0,133.0,0.0,0.0,0.0,0.0,1651.0,3.175,0.0,216.0
"El Paso, TX -> Las Vegas, NV",6484.0,7.435779816513762,0.0,333.0,461.0,0.5286697247706422,0.0,169.0,1296.0,1.4862385321100917,0.0,261.0,1095.0,1.2557339449541285,0.0,153.0,0.0,0.0,0.0,0.0,3632.0,4.165137614678899,0.0,250.0
"White Plains, NY -> Fort Myers, FL",6473.0,17.734246575342464,0.0,401.0,263.0,0.7205479452054795,0.0,228.0,3290.0,9.013698630136986,0.0,383.0,948.0,2.5972602739726027,0.0,331.0,10.0,0.0273972602739726,0.0,10.0,1962.0,5.375342465753425,0.0,355.0
"Salt Lake City, UT -> Palm Springs, CA",6471.0,6.419642857142857,0.0,684.0,713.0,0.7073412698412699,0.0,147.0,3592.0,3.5634920634920637,0.0,647.0,694.0,0.6884920634920635,0.0,59.0,0.0,0.0,0.0,0.0,1472.0,1.4603174603174602,0.0,109.0
"Ponce, PR -> New York, NY",6468.0,20.275862068965516,0.0,994.0,0.0,0.0,0.0,0.0,1730.0,5.423197492163009,0.0,994.0,504.0,1.5799373040752351,0.0,40.0,0.0,0.0,0.0,0.0,4234.0,13.272727272727273,0.0,283.0
"Bristol/Johnson City/Kingsport, TN -> Charlotte, NC",6465.0,14.177631578947368,0.0,330.0,174.0,0.3815789473684211,0.0,122.0,1483.0,3.2521929824561404,0.0,247.0,534.0,1.1710526315789473,0.0,90.0,0.0,0.0,0.0,0.0,4274.0,9.37280701754386,0.0,314.0
"Atlanta, GA -> Portland, ME",6462.0,9.865648854961831,0.0,615.0,243.0,0.3709923664122137,0.0,163.0,2919.0,4.456488549618321,0.0,615.0,1732.0,2.644274809160305,0.0,106.0,44.0,0.06717557251908397,0.0,44.0,1524.0,2.3267175572519085,0.0,265.0
