ROUTE_BETWEEN_CITIES,SUM_OF_ALL_DELAYS,AVERAGE_OF_ALL_DELAYS,SUM_OF_WEATHER_DELAY,AVERAGE_OF_WEATHER_DELAY,SUM_OF_CARRIER_DELAY,AVERAGE_OF_CARRIER_DELAY,SUM_OF_NAS_DELAY,AVERAGE_OF_NAS_DELAY,SUM_OF_SECURITY_DELAY,AVERAGE_OF_SECURITY_DELAY,SUM_OF_LATE_AIRCRAFT_DELAY,AVERAGE_OF_LATE_AIRCRAFT_DELAY
"Raleigh/Durham, NC->Sanford, FL",108.0,12.0,0.0,0.0,19.0,2.111111111111111,0.0,0.0,0.0,0.0,89.0,9.88888888888889
"Norfolk, VA->Tampa, FL",108.0,12.0,0.0,0.0,0.0,0.0,74.0,8.222222222222221,0.0,0.0,34.0,3.7777777777777777
"Twin Falls, ID->Denver, CO",108.0,15.428571428571429,0.0,0.0,97.0,13.857142857142858,0.0,0.0,0.0,0.0,11.0,1.5714285714285714
"Philadelphia, PA->Rochester, NY",108.0,9.818181818181818,0.0,0.0,42.0,3.8181818181818183,8.0,0.7272727272727273,0.0,0.0,58.0,5.2727272727272725
"San Juan, PR->Pittsburgh, PA",107.0,26.75,0.0,0.0,14.0,3.5,35.0,8.75,0.0,0.0,58.0,14.5
"Spokane, WA->Sacramento, CA",107.0,3.34375,0.0,0.0,3.0,0.09375,0.0,0.0,0.0,0.0,104.0,3.25
"Phoenix, AZ->Appleton, WI",107.0,11.88888888888889,0.0,0.0,92.0,10.222222222222221,15.0,1.6666666666666667,0.0,0.0,0.0,0.0
"Omaha, NE->Sanford, FL",107.0,11.88888888888889,28.0,3.111111111111111,12.0,1.3333333333333333,32.0,3.5555555555555554,0.0,0.0,35.0,3.888888888888889
"Birmingham, AL->Detroit, MI",107.0,5.631578947368421,0.0,0.0,70.0,3.6842105263157894,0.0,0.0,0.0,0.0,37.0,1.9473684210526316
"Pensacola, FL->Washington, DC",107.0,1.6984126984126984,0.0,0.0,24.0,0.38095238095238093,2.0,0.031746031746031744,0.0,0.0,81.0,1.2857142857142858
"Seattle, WA->Long Beach, CA",107.0,3.4516129032258065,0.0,0.0,44.0,1.4193548387096775,63.0,2.032258064516129,0.0,0.0,0.0,0.0
"Greer, SC->Fort Lauderdale, FL",107.0,11.88888888888889,0.0,0.0,0.0,0.0,50.0,5.555555555555555,0.0,0.0,57.0,6.333333333333333
"Billings, MT->Las Vegas, NV",106.0,11.777777777777779,0.0,0.0,0.0,0.0,23.0,2.5555555555555554,0.0,0.0,83.0,9.222222222222221
"Asheville, NC->Orlando, FL",106.0,7.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,7.571428571428571
"New York, NY->Charlotte Amalie, VI",106.0,3.925925925925926,0.0,0.0,0.0,0.0,106.0,3.925925925925926,0.0,0.0,0.0,0.0
"Austin, TX->Harlingen/San Benito, TX",106.0,3.925925925925926,0.0,0.0,33.0,1.2222222222222223,21.0,0.7777777777777778,0.0,0.0,52.0,1.9259259259259258
"Los Angeles, CA->Springfield, MO",106.0,17.666666666666668,0.0,0.0,79.0,13.166666666666666,6.0,1.0,0.0,0.0,21.0,3.5
"Charleston/Dunbar, WV->Houston, TX",105.0,4.2,0.0,0.0,5.0,0.2,83.0,3.32,0.0,0.0,17.0,0.68
"Fort Myers, FL->Las Vegas, NV",105.0,11.666666666666666,0.0,0.0,49.0,5.444444444444445,55.0,6.111111111111111,0.0,0.0,1.0,0.1111111111111111
"Dallas/Fort Worth, TX->Billings, MT",105.0,3.3870967741935485,0.0,0.0,53.0,1.7096774193548387,52.0,1.6774193548387097,0.0,0.0,0.0,0.0
"Provo, UT->Tucson, AZ",105.0,13.125,0.0,0.0,21.0,2.625,43.0,5.375,0.0,0.0,41.0,5.125
"Tallahassee, FL->Washington, DC",105.0,3.3870967741935485,0.0,0.0,0.0,0.0,35.0,1.1290322580645162,0.0,0.0,70.0,2.2580645161290325
"Austin, TX->St. Louis, MO",104.0,1.793103448275862,0.0,0.0,18.0,0.3103448275862069,31.0,0.5344827586206896,0.0,0.0,55.0,0.9482758620689655
"Bristol/Johnson City/Kingsport, TN->Sanford, FL",104.0,11.555555555555555,0.0,0.0,34.0,3.7777777777777777,56.0,6.222222222222222,0.0,0.0,14.0,1.5555555555555556
"Bloomington/Normal, IL->St. Petersburg, FL",104.0,13.0,0.0,0.0,1.0,0.125,0.0,0.0,0.0,0.0,103.0,12.875
"Raleigh/Durham, NC->Dallas, TX",104.0,2.9714285714285715,0.0,0.0,52.0,1.4857142857142858,1.0,0.02857142857142857,0.0,0.0,51.0,1.457142857142857
"Anchorage, AK->Phoenix, AZ",103.0,4.478260869565218,0.0,0.0,0.0,0.0,53.0,2.3043478260869565,0.0,0.0,50.0,2.1739130434782608
"Denver, CO->Jackson/Vicksburg, MS",103.0,12.875,0.0,0.0,37.0,4.625,30.0,3.75,0.0,0.0,36.0,4.5
"Newark, NJ->Bozeman, MT",103.0,3.3225806451612905,0.0,0.0,13.0,0.41935483870967744,90.0,2.903225806451613,0.0,0.0,0.0,0.0
"New Orleans, LA->CONCORD, NC",103.0,12.875,0.0,0.0,64.0,8.0,39.0,4.875,0.0,0.0,0.0,0.0
"Miami, FL->Eagle, CO",103.0,3.3225806451612905,0.0,0.0,43.0,1.3870967741935485,60.0,1.935483870967742,0.0,0.0,0.0,0.0
"St. Petersburg, FL->Ashland, WV",103.0,11.444444444444445,0.0,0.0,77.0,8.555555555555555,0.0,0.0,0.0,0.0,26.0,2.888888888888889
"Punta Gorda, FL->Fort Wayne, IN",103.0,7.357142857142857,14.0,1.0,17.0,1.2142857142857142,0.0,0.0,0.0,0.0,72.0,5.142857142857143
"Salt Lake City, UT->Raleigh/Durham, NC",102.0,3.7777777777777777,21.0,0.7777777777777778,0.0,0.0,46.0,1.7037037037037037,0.0,0.0,35.0,1.2962962962962963
"Akron, OH->New York, NY",102.0,3.923076923076923,0.0,0.0,2.0,0.07692307692307693,100.0,3.8461538461538463,0.0,0.0,0.0,0.0
"St. Petersburg, FL->Lexington, KY",102.0,9.272727272727273,0.0,0.0,102.0,9.272727272727273,0.0,0.0,0.0,0.0,0.0,0.0
"Mission/McAllen/Edinburg, TX->Las Vegas, NV",102.0,5.368421052631579,0.0,0.0,12.0,0.631578947368421,46.0,2.4210526315789473,0.0,0.0,44.0,2.3157894736842106
"Sanford, FL->Bloomington/Normal, IL",102.0,9.272727272727273,0.0,0.0,34.0,3.090909090909091,39.0,3.5454545454545454,0.0,0.0,29.0,2.6363636363636362
"Salt Lake City, UT->Baltimore, MD",102.0,2.4878048780487805,23.0,0.5609756097560976,28.0,0.6829268292682927,43.0,1.048780487804878,0.0,0.0,8.0,0.1951219512195122
"Newark, NJ->Buffalo, NY",102.0,4.434782608695652,0.0,0.0,32.0,1.391304347826087,12.0,0.5217391304347826,0.0,0.0,58.0,2.5217391304347827
"Sitka, AK->Ketchikan, AK",101.0,3.2580645161290325,0.0,0.0,31.0,1.0,4.0,0.12903225806451613,0.0,0.0,66.0,2.129032258064516
"Greer, SC->Sanford, FL",101.0,11.222222222222221,0.0,0.0,0.0,0.0,11.0,1.2222222222222223,0.0,0.0,90.0,10.0
"Omaha, NE->Fort Myers, FL",101.0,11.222222222222221,0.0,0.0,1.0,0.1111111111111111,70.0,7.777777777777778,0.0,0.0,30.0,3.3333333333333335
"Tampa, FL->Portland, ME",101.0,7.214285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,7.214285714285714
"Las Vegas, NV->Minot, ND",100.0,10.0,0.0,0.0,31.0,3.1,8.0,0.8,0.0,0.0,61.0,6.1
"Valparaiso, FL->Belleville, IL",100.0,9.090909090909092,0.0,0.0,0.0,0.0,63.0,5.7272727272727275,0.0,0.0,37.0,3.3636363636363638
"Grand Forks, ND->Phoenix, AZ",100.0,8.333333333333334,6.0,0.5,12.0,1.0,42.0,3.5,0.0,0.0,40.0,3.3333333333333335
"Fort Lauderdale, FL->Charlotte Amalie, VI",100.0,3.225806451612903,0.0,0.0,7.0,0.22580645161290322,75.0,2.4193548387096775,0.0,0.0,18.0,0.5806451612903226
"San Antonio, TX->Oakland, CA",100.0,3.225806451612903,0.0,0.0,3.0,0.0967741935483871,0.0,0.0,0.0,0.0,97.0,3.129032258064516
"Austin, TX->Lubbock, TX",99.0,3.5357142857142856,0.0,0.0,59.0,2.107142857142857,0.0,0.0,0.0,0.0,40.0,1.4285714285714286
"Las Vegas, NV->Eugene, OR",99.0,11.0,0.0,0.0,51.0,5.666666666666667,36.0,4.0,0.0,0.0,12.0,1.3333333333333333
"Minneapolis, MN->Mosinee, WI",99.0,1.7678571428571428,0.0,0.0,8.0,0.14285714285714285,0.0,0.0,0.0,0.0,91.0,1.625
"Las Vegas, NV->Amarillo, TX",99.0,3.193548387096774,0.0,0.0,0.0,0.0,24.0,0.7741935483870968,0.0,0.0,75.0,2.4193548387096775
"Lafayette, LA->Denver, CO",99.0,12.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,12.375
"San Antonio, TX->Tampa, FL",98.0,3.0625,0.0,0.0,1.0,0.03125,0.0,0.0,0.0,0.0,97.0,3.03125
"Chicago, IL->Kalispell, MT",98.0,9.8,0.0,0.0,23.0,2.3,28.0,2.8,0.0,0.0,47.0,4.7
"Tampa, FL->Kansas City, MO",98.0,3.0625,0.0,0.0,37.0,1.15625,39.0,1.21875,0.0,0.0,22.0,0.6875
"Reno, NV->Minneapolis, MN",98.0,49.0,0.0,0.0,60.0,30.0,38.0,19.0,0.0,0.0,0.0,0.0
"Tucson, AZ->Provo, UT",98.0,12.25,0.0,0.0,0.0,0.0,10.0,1.25,0.0,0.0,88.0,11.0
"Myrtle Beach, SC->Washington, DC",97.0,3.129032258064516,0.0,0.0,0.0,0.0,32.0,1.032258064516129,0.0,0.0,65.0,2.096774193548387
"Kansas City, MO->Baltimore, MD",97.0,1.6166666666666667,20.0,0.3333333333333333,5.0,0.08333333333333333,7.0,0.11666666666666667,0.0,0.0,65.0,1.0833333333333333
"St. Petersburg, FL->Grand Rapids, MI",97.0,2.4871794871794872,0.0,0.0,0.0,0.0,84.0,2.1538461538461537,0.0,0.0,13.0,0.3333333333333333
"Orlando, FL->Atlantic City, NJ",97.0,1.564516129032258,0.0,0.0,0.0,0.0,44.0,0.7096774193548387,0.0,0.0,53.0,0.8548387096774194
"Moline, IL->Phoenix, AZ",97.0,10.777777777777779,13.0,1.4444444444444444,42.0,4.666666666666667,0.0,0.0,0.0,0.0,42.0,4.666666666666667
"Appleton, WI->St. Petersburg, FL",97.0,10.777777777777779,0.0,0.0,25.0,2.7777777777777777,34.0,3.7777777777777777,0.0,0.0,38.0,4.222222222222222
"Sanford, FL->Appleton, WI",97.0,9.7,55.0,5.5,0.0,0.0,42.0,4.2,0.0,0.0,0.0,0.0
"Milwaukee, WI->Dallas, TX",96.0,3.84,0.0,0.0,13.0,0.52,20.0,0.8,0.0,0.0,63.0,2.52
"Las Vegas, NV->Rockford, IL",96.0,10.666666666666666,0.0,0.0,55.0,6.111111111111111,24.0,2.6666666666666665,0.0,0.0,17.0,1.8888888888888888
"Charleston, SC->Seattle, WA",96.0,4.363636363636363,0.0,0.0,47.0,2.1363636363636362,0.0,0.0,0.0,0.0,49.0,2.227272727272727
"Providence, RI->Fort Myers, FL",96.0,6.857142857142857,0.0,0.0,36.0,2.5714285714285716,7.0,0.5,0.0,0.0,53.0,3.7857142857142856
"Sarasota/Bradenton, FL->Cleveland, OH",96.0,12.0,0.0,0.0,88.0,11.0,8.0,1.0,0.0,0.0,0.0,0.0
"Atlanta, GA->Oakland, CA",95.0,3.064516129032258,0.0,0.0,65.0,2.096774193548387,0.0,0.0,0.0,0.0,30.0,0.967741935483871
"Fort Lauderdale, FL->Flint, MI",95.0,10.555555555555555,0.0,0.0,0.0,0.0,95.0,10.555555555555555,0.0,0.0,0.0,0.0
"Minneapolis, MN->Peoria, IL",95.0,4.318181818181818,16.0,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,79.0,3.590909090909091
"Punta Gorda, FL->Omaha, NE",95.0,10.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,10.555555555555555
"Palm Springs, CA->Minneapolis, MN",95.0,3.064516129032258,0.0,0.0,0.0,0.0,85.0,2.7419354838709675,0.0,0.0,10.0,0.3225806451612903
"Portland, ME->Baltimore, MD",94.0,1.032967032967033,0.0,0.0,3.0,0.03296703296703297,37.0,0.4065934065934066,0.0,0.0,54.0,0.5934065934065934
"Sanford, FL->Louisville, KY",94.0,9.4,0.0,0.0,61.0,6.1,33.0,3.3,0.0,0.0,0.0,0.0
"Nashville, TN->San Diego, CA",94.0,2.611111111111111,0.0,0.0,34.0,0.9444444444444444,19.0,0.5277777777777778,0.0,0.0,41.0,1.1388888888888888
"Baltimore, MD->Salt Lake City, UT",94.0,2.292682926829268,11.0,0.2682926829268293,0.0,0.0,16.0,0.3902439024390244,0.0,0.0,67.0,1.6341463414634145
"Bellingham, WA->Seattle, WA",93.0,2.2142857142857144,0.0,0.0,23.0,0.5476190476190477,70.0,1.6666666666666667,0.0,0.0,0.0,0.0
"Sanford, FL->Columbus, OH",93.0,9.3,0.0,0.0,0.0,0.0,9.0,0.9,0.0,0.0,84.0,8.4
"Knoxville, TN->Fort Lauderdale, FL",92.0,4.0,0.0,0.0,11.0,0.4782608695652174,81.0,3.5217391304347827,0.0,0.0,0.0,0.0
"Wilmington, NC->Philadelphia, PA",92.0,18.4,0.0,0.0,3.0,0.6,0.0,0.0,0.0,0.0,89.0,17.8
"Portland, OR->Kansas City, MO",92.0,3.066666666666667,0.0,0.0,59.0,1.9666666666666666,24.0,0.8,0.0,0.0,9.0,0.3
"Sanford, FL->Greensboro/High Point, NC",91.0,10.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,10.11111111111111
"Anchorage, AK->Los Angeles, CA",91.0,3.3703703703703702,0.0,0.0,56.0,2.074074074074074,35.0,1.2962962962962963,0.0,0.0,0.0,0.0
"Cleveland, OH->Hartford, CT",91.0,3.9565217391304346,32.0,1.391304347826087,23.0,1.0,2.0,0.08695652173913043,0.0,0.0,34.0,1.4782608695652173
"Harrisburg, PA->St. Petersburg, FL",91.0,11.375,0.0,0.0,0.0,0.0,23.0,2.875,5.0,0.625,63.0,7.875
"Houston, TX->Bozeman, MT",91.0,7.583333333333333,0.0,0.0,72.0,6.0,19.0,1.5833333333333333,0.0,0.0,0.0,0.0
"Kahului, HI->Hilo, HI",90.0,1.4516129032258065,7.0,0.11290322580645161,9.0,0.14516129032258066,0.0,0.0,0.0,0.0,74.0,1.1935483870967742
"Trenton, NJ->Jacksonville, FL",90.0,6.428571428571429,0.0,0.0,0.0,0.0,90.0,6.428571428571429,0.0,0.0,0.0,0.0
"Atlanta, GA->Harrisburg, PA",90.0,1.0588235294117647,0.0,0.0,50.0,0.5882352941176471,11.0,0.12941176470588237,0.0,0.0,29.0,0.3411764705882353
"Buffalo, NY->Los Angeles, CA",90.0,4.5,0.0,0.0,8.0,0.4,43.0,2.15,0.0,0.0,39.0,1.95
"Lexington, KY->Punta Gorda, FL",90.0,5.0,0.0,0.0,12.0,0.6666666666666666,18.0,1.0,0.0,0.0,60.0,3.3333333333333335
"Punta Gorda, FL->Lexington, KY",90.0,5.0,0.0,0.0,0.0,0.0,4.0,0.2222222222222222,0.0,0.0,86.0,4.777777777777778
"Fort Lauderdale, FL->Greer, SC",90.0,10.0,0.0,0.0,0.0,0.0,29.0,3.2222222222222223,0.0,0.0,61.0,6.777777777777778
"Orlando, FL->Huntsville, AL",89.0,8.9,0.0,0.0,83.0,8.3,0.0,0.0,0.0,0.0,6.0,0.6
"Honolulu, HI->Dallas/Fort Worth, TX",89.0,1.435483870967742,0.0,0.0,24.0,0.3870967741935484,65.0,1.0483870967741935,0.0,0.0,0.0,0.0
"Sanford, FL->Norfolk, VA",89.0,9.88888888888889,0.0,0.0,11.0,1.2222222222222223,0.0,0.0,0.0,0.0,78.0,8.666666666666666
"New Orleans, LA->San Diego, CA",89.0,2.870967741935484,0.0,0.0,2.0,0.06451612903225806,0.0,0.0,0.0,0.0,87.0,2.806451612903226
"Seattle, WA->Charleston, SC",88.0,4.0,0.0,0.0,88.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
"Kotzebue, AK->Anchorage, AK",88.0,2.4444444444444446,62.0,1.7222222222222223,26.0,0.7222222222222222,0.0,0.0,0.0,0.0,0.0,0.0
"San Antonio, TX->Fort Lauderdale, FL",88.0,2.838709677419355,0.0,0.0,26.0,0.8387096774193549,0.0,0.0,0.0,0.0,62.0,2.0
"Portsmouth, NH->Orlando, FL",88.0,6.285714285714286,0.0,0.0,13.0,0.9285714285714286,66.0,4.714285714285714,0.0,0.0,9.0,0.6428571428571429
"Sacramento, CA->Atlanta, GA",87.0,1.0357142857142858,0.0,0.0,59.0,0.7023809523809523,28.0,0.3333333333333333,0.0,0.0,0.0,0.0
"Harrisburg, PA->Punta Gorda, FL",87.0,8.7,0.0,0.0,15.0,1.5,53.0,5.3,0.0,0.0,19.0,1.9
"Oakland, CA->Bellingham, WA",87.0,5.8,0.0,0.0,0.0,0.0,2.0,0.13333333333333333,0.0,0.0,85.0,5.666666666666667
"Denver, CO->Columbia, MO",87.0,3.48,0.0,0.0,12.0,0.48,18.0,0.72,0.0,0.0,57.0,2.28
"Atlanta, GA->Christiansted, VI",87.0,5.8,0.0,0.0,84.0,5.6,3.0,0.2,0.0,0.0,0.0,0.0
"Sacramento, CA->Charlotte, NC",86.0,3.0714285714285716,0.0,0.0,42.0,1.5,17.0,0.6071428571428571,0.0,0.0,27.0,0.9642857142857143
"Spokane, WA->Oakland, CA",86.0,1.34375,0.0,0.0,6.0,0.09375,48.0,0.75,0.0,0.0,32.0,0.5
"Dallas/Fort Worth, TX->Stillwater, OK",86.0,1.3650793650793651,0.0,0.0,80.0,1.2698412698412698,6.0,0.09523809523809523,0.0,0.0,0.0,0.0
"Sacramento, CA->Austin, TX",86.0,3.185185185185185,0.0,0.0,86.0,3.185185185185185,0.0,0.0,0.0,0.0,0.0,0.0
"Detroit, MI->Sarasota/Bradenton, FL",86.0,14.333333333333334,0.0,0.0,71.0,11.833333333333334,15.0,2.5,0.0,0.0,0.0,0.0
"Springfield, MO->Las Vegas, NV",85.0,9.444444444444445,0.0,0.0,0.0,0.0,26.0,2.888888888888889,0.0,0.0,59.0,6.555555555555555
"Denver, CO->Savannah, GA",85.0,10.625,0.0,0.0,25.0,3.125,25.0,3.125,0.0,0.0,35.0,4.375
"Baltimore, MD->Savannah, GA",85.0,10.625,0.0,0.0,13.0,1.625,0.0,0.0,0.0,0.0,72.0,9.0
"Trenton, NJ->Nashville, TN",84.0,42.0,0.0,0.0,42.0,21.0,41.0,20.5,0.0,0.0,1.0,0.5
"Dallas, TX->Raleigh/Durham, NC",84.0,2.4,0.0,0.0,12.0,0.34285714285714286,0.0,0.0,0.0,0.0,72.0,2.057142857142857
"Omaha, NE->Punta Gorda, FL",83.0,9.222222222222221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,9.222222222222221
"Sarasota/Bradenton, FL->Detroit, MI",83.0,13.833333333333334,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,77.0,12.833333333333334
"Oakland, CA->New Orleans, LA",83.0,2.6774193548387095,0.0,0.0,17.0,0.5483870967741935,30.0,0.967741935483871,0.0,0.0,36.0,1.1612903225806452
"Memphis, TN->Orlando, FL",83.0,1.8043478260869565,0.0,0.0,36.0,0.782608695652174,47.0,1.0217391304347827,0.0,0.0,0.0,0.0
"Orlando, FL->Knoxville, TN",82.0,10.25,0.0,0.0,1.0,0.125,37.0,4.625,0.0,0.0,44.0,5.5
"Austin, TX->New Orleans, LA",82.0,1.3442622950819672,0.0,0.0,6.0,0.09836065573770492,25.0,0.4098360655737705,0.0,0.0,51.0,0.8360655737704918
"Ithaca/Cortland, NY->Charlotte, NC",82.0,20.5,0.0,0.0,3.0,0.75,0.0,0.0,0.0,0.0,79.0,19.75
"Charlotte Amalie, VI->New York, NY",81.0,3.0,5.0,0.18518518518518517,11.0,0.4074074074074074,39.0,1.4444444444444444,0.0,0.0,26.0,0.9629629629629629
"Washington, DC->Sacramento, CA",81.0,4.05,37.0,1.85,0.0,0.0,29.0,1.45,0.0,0.0,15.0,0.75
"Los Angeles, CA->Hartford, CT",81.0,20.25,0.0,0.0,73.0,18.25,8.0,2.0,0.0,0.0,0.0,0.0
"Las Vegas, NV->Fargo, ND",81.0,4.764705882352941,0.0,0.0,9.0,0.5294117647058824,37.0,2.176470588235294,0.0,0.0,35.0,2.0588235294117645
"Rochester, NY->Minneapolis, MN",80.0,3.2,0.0,0.0,6.0,0.24,74.0,2.96,0.0,0.0,0.0,0.0
"Pensacola, FL->Denver, CO",80.0,6.666666666666667,0.0,0.0,9.0,0.75,62.0,5.166666666666667,0.0,0.0,9.0,0.75
"San Diego, CA->New Orleans, LA",80.0,2.5806451612903225,0.0,0.0,23.0,0.7419354838709677,9.0,0.2903225806451613,0.0,0.0,48.0,1.5483870967741935
"Houston, TX->Reno, NV",80.0,6.153846153846154,0.0,0.0,44.0,3.3846153846153846,36.0,2.769230769230769,0.0,0.0,0.0,0.0
"Santa Barbara, CA->Dallas/Fort Worth, TX",80.0,2.5806451612903225,0.0,0.0,0.0,0.0,23.0,0.7419354838709677,0.0,0.0,57.0,1.8387096774193548
"Hayden, CO->Washington, DC",79.0,19.75,0.0,0.0,3.0,0.75,19.0,4.75,0.0,0.0,57.0,14.25
"Salt Lake City, UT->Colorado Springs, CO",79.0,1.2741935483870968,18.0,0.2903225806451613,6.0,0.0967741935483871,51.0,0.8225806451612904,0.0,0.0,4.0,0.06451612903225806
"San Antonio, TX->Nashville, TN",79.0,1.4363636363636363,0.0,0.0,13.0,0.23636363636363636,1.0,0.01818181818181818,0.0,0.0,65.0,1.1818181818181819
"Nashville, TN->Seattle, WA",79.0,1.3389830508474576,0.0,0.0,33.0,0.559322033898305,46.0,0.7796610169491526,0.0,0.0,0.0,0.0
"Orlando, FL->Rochester, NY",79.0,2.5483870967741935,42.0,1.3548387096774193,34.0,1.096774193548387,0.0,0.0,0.0,0.0,3.0,0.0967741935483871
"New York, NY->San Antonio, TX",78.0,2.5161290322580645,0.0,0.0,52.0,1.6774193548387097,19.0,0.6129032258064516,0.0,0.0,7.0,0.22580645161290322
"Las Vegas, NV->Fort Myers, FL",78.0,8.666666666666666,0.0,0.0,52.0,5.777777777777778,0.0,0.0,0.0,0.0,26.0,2.888888888888889
"Sanford, FL->Des Moines, IA",78.0,5.571428571428571,0.0,0.0,31.0,2.2142857142857144,29.0,2.0714285714285716,0.0,0.0,18.0,1.2857142857142858
"Cleveland, OH->San Diego, CA",78.0,8.666666666666666,0.0,0.0,0.0,0.0,77.0,8.555555555555555,0.0,0.0,1.0,0.1111111111111111
"Phoenix, AZ->Louisville, KY",78.0,8.666666666666666,0.0,0.0,49.0,5.444444444444445,3.0,0.3333333333333333,0.0,0.0,26.0,2.888888888888889
"Cincinnati, OH->San Juan, PR",78.0,19.5,11.0,2.75,0.0,0.0,67.0,16.75,0.0,0.0,0.0,0.0
"Roanoke, VA->St. Petersburg, FL",78.0,8.666666666666666,8.0,0.8888888888888888,0.0,0.0,30.0,3.3333333333333335,0.0,0.0,40.0,4.444444444444445
"Sanford, FL->Toledo, OH",77.0,7.7,0.0,0.0,8.0,0.8,33.0,3.3,0.0,0.0,36.0,3.6
"Pensacola, FL->Philadelphia, PA",77.0,2.4838709677419355,0.0,0.0,9.0,0.2903225806451613,0.0,0.0,0.0,0.0,68.0,2.193548387096774
"Newark, NJ->Montrose/Delta, CO",77.0,6.416666666666667,0.0,0.0,2.0,0.16666666666666666,33.0,2.75,0.0,0.0,42.0,3.5
"Portland, OR->Anchorage, AK",76.0,1.1176470588235294,23.0,0.3382352941176471,24.0,0.35294117647058826,29.0,0.4264705882352941,0.0,0.0,0.0,0.0
"St. Petersburg, FL->Harrisburg, PA",76.0,9.5,0.0,0.0,0.0,0.0,10.0,1.25,0.0,0.0,66.0,8.25
"Pittsburgh, PA->St. Louis, MO",75.0,2.272727272727273,0.0,0.0,25.0,0.7575757575757576,9.0,0.2727272727272727,0.0,0.0,41.0,1.2424242424242424
"New York, NY->Montrose/Delta, CO",75.0,75.0,0.0,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
"Long Beach, CA->Honolulu, HI",75.0,2.4193548387096775,19.0,0.6129032258064516,56.0,1.8064516129032258,0.0,0.0,0.0,0.0,0.0,0.0
"San Diego, CA->Santa Rosa, CA",75.0,2.4193548387096775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,2.4193548387096775
"Newark, NJ->Madison, WI",75.0,9.375,0.0,0.0,0.0,0.0,75.0,9.375,0.0,0.0,0.0,0.0
"Fort Myers, FL->Kansas City, MO",74.0,2.96,0.0,0.0,65.0,2.6,0.0,0.0,0.0,0.0,9.0,0.36
"Phoenix, AZ->Moline, IL",74.0,8.222222222222221,0.0,0.0,40.0,4.444444444444445,34.0,3.7777777777777777,0.0,0.0,0.0,0.0
"Sanford, FL->Memphis, TN",74.0,9.25,0.0,0.0,31.0,3.875,33.0,4.125,0.0,0.0,10.0,1.25
"Bangor, ME->St. Petersburg, FL",73.0,7.3,0.0,0.0,14.0,1.4,40.0,4.0,0.0,0.0,19.0,1.9
"South Bend, IN->St. Petersburg, FL",73.0,6.636363636363637,0.0,0.0,0.0,0.0,73.0,6.636363636363637,0.0,0.0,0.0,0.0
"Melbourne, FL->Atlanta, GA",73.0,0.6186440677966102,0.0,0.0,25.0,0.211864406779661,5.0,0.0423728813559322,0.0,0.0,43.0,0.3644067796610169
"Tampa, FL->Norfolk, VA",73.0,8.11111111111111,0.0,0.0,58.0,6.444444444444445,15.0,1.6666666666666667,0.0,0.0,0.0,0.0
"Raleigh/Durham, NC->San Antonio, TX",73.0,24.333333333333332,0.0,0.0,73.0,24.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0
"CONCORD, NC->St. Petersburg, FL",73.0,3.1739130434782608,0.0,0.0,47.0,2.0434782608695654,7.0,0.30434782608695654,0.0,0.0,19.0,0.8260869565217391
"Phoenix, AZ->Fort Wayne, IN",73.0,14.6,0.0,0.0,5.0,1.0,68.0,13.6,0.0,0.0,0.0,0.0
"Phoenix, AZ->New Orleans, LA",73.0,2.085714285714286,0.0,0.0,31.0,0.8857142857142857,15.0,0.42857142857142855,0.0,0.0,27.0,0.7714285714285715
"Phoenix, AZ->Lihue, HI",73.0,1.8717948717948718,0.0,0.0,0.0,0.0,4.0,0.10256410256410256,0.0,0.0,69.0,1.7692307692307692
"Rockford, IL->Sanford, FL",72.0,7.2,0.0,0.0,21.0,2.1,18.0,1.8,0.0,0.0,33.0,3.3
"Allentown/Bethlehem/Easton, PA->St. Petersburg, FL",72.0,6.545454545454546,0.0,0.0,0.0,0.0,44.0,4.0,0.0,0.0,28.0,2.5454545454545454
"Phoenix, AZ->Buffalo, NY",72.0,2.3225806451612905,0.0,0.0,30.0,0.967741935483871,42.0,1.3548387096774193,0.0,0.0,0.0,0.0
"Akron, OH->Fort Myers, FL",71.0,5.071428571428571,0.0,0.0,37.0,2.642857142857143,34.0,2.4285714285714284,0.0,0.0,0.0,0.0
"Nashville, TN->Trenton, NJ",71.0,35.5,0.0,0.0,9.0,4.5,19.0,9.5,0.0,0.0,43.0,21.5
"Midland/Odessa, TX->Las Vegas, NV",71.0,1.9722222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,1.9722222222222223
