ROUTE_PATH,YEAR,QUARTER,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_NM,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_NM,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,DISTANCE,DISTANCE_GROUP,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,_c45,ORIGIN_LATITUDE,ORIGIN_LONGITUDE,ORIGIN_UTC_LOCAL_TIME_VARIATION,DEST_LATITUDE,DEST_LONGITUDE,DEST_UTC_LOCAL_TIME_VARIATION,WHEELS_OFF_UTC_DATETIME,WHEELS_ON_UTC_DATETIME,ENTRY_LONGITUDE,ENTRY_LATITUDE,EXIT_LONGITUDE,EXIT_LATITUDE,ENTRY_TIME,EXIT_TIME,IS_IN_AREA
1247805->1289208,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N152DL,1657,12478,1247805,JFK,"New York, NY",NY,New York,12892,1289208,LAX,"Los Angeles, CA",CA,California,805,805,0.0,20.0,825,1120,8.0,1136,1128,-8.0,0.0,"",0.0,391.0,383.0,355.0,2475.0,10,"","","","","","",40.64,-73.77861111,-500,33.9425,-118.40805556,-800,2019-03-08T13:25:00.000Z,2019-03-08T19:20:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1247805->1289208,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N152DL,1657,12478,1247805,JFK,"New York, NY",NY,New York,12892,1289208,LAX,"Los Angeles, CA",CA,California,805,805,0.0,20.0,825,1120,8.0,1136,1128,-8.0,0.0,"",0.0,391.0,383.0,355.0,2475.0,10,"","","","","","",40.64,-73.77861111,-500,33.9425,-118.40805556,-800,2019-03-08T13:25:00.000Z,2019-03-08T19:20:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1247805->1289208,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N152DL,1657,12478,1247805,JFK,"New York, NY",NY,New York,12892,1289208,LAX,"Los Angeles, CA",CA,California,805,805,0.0,20.0,825,1120,8.0,1136,1128,-8.0,0.0,"",0.0,391.0,383.0,355.0,2475.0,10,"","","","","","",40.64,-73.77861111,-500,33.9425,-118.40805556,-800,2019-03-08T13:25:00.000Z,2019-03-08T19:20:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1247805->1289208,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N152DL,1657,12478,1247805,JFK,"New York, NY",NY,New York,12892,1289208,LAX,"Los Angeles, CA",CA,California,805,805,0.0,20.0,825,1120,8.0,1136,1128,-8.0,0.0,"",0.0,391.0,383.0,355.0,2475.0,10,"","","","","","",40.64,-73.77861111,-500,33.9425,-118.40805556,-800,2019-03-08T13:25:00.000Z,2019-03-08T19:20:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1247805->1289208,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N152DL,1657,12478,1247805,JFK,"New York, NY",NY,New York,12892,1289208,LAX,"Los Angeles, CA",CA,California,805,805,0.0,20.0,825,1120,8.0,1136,1128,-8.0,0.0,"",0.0,391.0,383.0,355.0,2475.0,10,"","","","","","",40.64,-73.77861111,-500,33.9425,-118.40805556,-800,2019-03-08T13:25:00.000Z,2019-03-08T19:20:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1247805->1289208,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N152DL,1657,12478,1247805,JFK,"New York, NY",NY,New York,12892,1289208,LAX,"Los Angeles, CA",CA,California,805,805,0.0,20.0,825,1120,8.0,1136,1128,-8.0,0.0,"",0.0,391.0,383.0,355.0,2475.0,10,"","","","","","",40.64,-73.77861111,-500,33.9425,-118.40805556,-800,2019-03-08T13:25:00.000Z,2019-03-08T19:20:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1247805->1289208,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N152DL,1657,12478,1247805,JFK,"New York, NY",NY,New York,12892,1289208,LAX,"Los Angeles, CA",CA,California,805,805,0.0,20.0,825,1120,8.0,1136,1128,-8.0,0.0,"",0.0,391.0,383.0,355.0,2475.0,10,"","","","","","",40.64,-73.77861111,-500,33.9425,-118.40805556,-800,2019-03-08T13:25:00.000Z,2019-03-08T19:20:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1247805->1289208,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N152DL,1657,12478,1247805,JFK,"New York, NY",NY,New York,12892,1289208,LAX,"Los Angeles, CA",CA,California,805,805,0.0,20.0,825,1120,8.0,1136,1128,-8.0,0.0,"",0.0,391.0,383.0,355.0,2475.0,10,"","","","","","",40.64,-73.77861111,-500,33.9425,-118.40805556,-800,2019-03-08T13:25:00.000Z,2019-03-08T19:20:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1247805->1289208,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N152DL,1657,12478,1247805,JFK,"New York, NY",NY,New York,12892,1289208,LAX,"Los Angeles, CA",CA,California,805,805,0.0,20.0,825,1120,8.0,1136,1128,-8.0,0.0,"",0.0,391.0,383.0,355.0,2475.0,10,"","","","","","",40.64,-73.77861111,-500,33.9425,-118.40805556,-800,2019-03-08T13:25:00.000Z,2019-03-08T19:20:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1247805->1289208,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N152DL,1657,12478,1247805,JFK,"New York, NY",NY,New York,12892,1289208,LAX,"Los Angeles, CA",CA,California,805,805,0.0,20.0,825,1120,8.0,1136,1128,-8.0,0.0,"",0.0,391.0,383.0,355.0,2475.0,10,"","","","","","",40.64,-73.77861111,-500,33.9425,-118.40805556,-800,2019-03-08T13:25:00.000Z,2019-03-08T19:20:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1247805->1289208,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N152DL,1657,12478,1247805,JFK,"New York, NY",NY,New York,12892,1289208,LAX,"Los Angeles, CA",CA,California,805,805,0.0,20.0,825,1120,8.0,1136,1128,-8.0,0.0,"",0.0,391.0,383.0,355.0,2475.0,10,"","","","","","",40.64,-73.77861111,-500,33.9425,-118.40805556,-800,2019-03-08T13:25:00.000Z,2019-03-08T19:20:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1247805->1289208,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N152DL,1657,12478,1247805,JFK,"New York, NY",NY,New York,12892,1289208,LAX,"Los Angeles, CA",CA,California,805,805,0.0,20.0,825,1120,8.0,1136,1128,-8.0,0.0,"",0.0,391.0,383.0,355.0,2475.0,10,"","","","","","",40.64,-73.77861111,-500,33.9425,-118.40805556,-800,2019-03-08T13:25:00.000Z,2019-03-08T19:20:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1247805->1289208,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N152DL,1657,12478,1247805,JFK,"New York, NY",NY,New York,12892,1289208,LAX,"Los Angeles, CA",CA,California,805,805,0.0,20.0,825,1120,8.0,1136,1128,-8.0,0.0,"",0.0,391.0,383.0,355.0,2475.0,10,"","","","","","",40.64,-73.77861111,-500,33.9425,-118.40805556,-800,2019-03-08T13:25:00.000Z,2019-03-08T19:20:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1247805->1289208,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N152DL,1657,12478,1247805,JFK,"New York, NY",NY,New York,12892,1289208,LAX,"Los Angeles, CA",CA,California,805,805,0.0,20.0,825,1120,8.0,1136,1128,-8.0,0.0,"",0.0,391.0,383.0,355.0,2475.0,10,"","","","","","",40.64,-73.77861111,-500,33.9425,-118.40805556,-800,2019-03-08T13:25:00.000Z,2019-03-08T19:20:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1247805->1289208,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N826MH,1666,12478,1247805,JFK,"New York, NY",NY,New York,12892,1289208,LAX,"Los Angeles, CA",CA,California,950,946,-4.0,21.0,1007,1308,10.0,1315,1318,3.0,0.0,"",0.0,385.0,392.0,361.0,2475.0,10,"","","","","","",40.64,-73.77861111,-500,33.9425,-118.40805556,-800,2019-03-08T15:07:00.000Z,2019-03-08T21:08:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1247805->1289208,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N826MH,1666,12478,1247805,JFK,"New York, NY",NY,New York,12892,1289208,LAX,"Los Angeles, CA",CA,California,950,946,-4.0,21.0,1007,1308,10.0,1315,1318,3.0,0.0,"",0.0,385.0,392.0,361.0,2475.0,10,"","","","","","",40.64,-73.77861111,-500,33.9425,-118.40805556,-800,2019-03-08T15:07:00.000Z,2019-03-08T21:08:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1247805->1289208,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N826MH,1666,12478,1247805,JFK,"New York, NY",NY,New York,12892,1289208,LAX,"Los Angeles, CA",CA,California,950,946,-4.0,21.0,1007,1308,10.0,1315,1318,3.0,0.0,"",0.0,385.0,392.0,361.0,2475.0,10,"","","","","","",40.64,-73.77861111,-500,33.9425,-118.40805556,-800,2019-03-08T15:07:00.000Z,2019-03-08T21:08:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1247805->1289208,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N826MH,1666,12478,1247805,JFK,"New York, NY",NY,New York,12892,1289208,LAX,"Los Angeles, CA",CA,California,950,946,-4.0,21.0,1007,1308,10.0,1315,1318,3.0,0.0,"",0.0,385.0,392.0,361.0,2475.0,10,"","","","","","",40.64,-73.77861111,-500,33.9425,-118.40805556,-800,2019-03-08T15:07:00.000Z,2019-03-08T21:08:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1247805->1289208,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N826MH,1666,12478,1247805,JFK,"New York, NY",NY,New York,12892,1289208,LAX,"Los Angeles, CA",CA,California,950,946,-4.0,21.0,1007,1308,10.0,1315,1318,3.0,0.0,"",0.0,385.0,392.0,361.0,2475.0,10,"","","","","","",40.64,-73.77861111,-500,33.9425,-118.40805556,-800,2019-03-08T15:07:00.000Z,2019-03-08T21:08:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1247805->1289208,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N826MH,1666,12478,1247805,JFK,"New York, NY",NY,New York,12892,1289208,LAX,"Los Angeles, CA",CA,California,950,946,-4.0,21.0,1007,1308,10.0,1315,1318,3.0,0.0,"",0.0,385.0,392.0,361.0,2475.0,10,"","","","","","",40.64,-73.77861111,-500,33.9425,-118.40805556,-800,2019-03-08T15:07:00.000Z,2019-03-08T21:08:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1247805->1289208,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N826MH,1666,12478,1247805,JFK,"New York, NY",NY,New York,12892,1289208,LAX,"Los Angeles, CA",CA,California,950,946,-4.0,21.0,1007,1308,10.0,1315,1318,3.0,0.0,"",0.0,385.0,392.0,361.0,2475.0,10,"","","","","","",40.64,-73.77861111,-500,33.9425,-118.40805556,-800,2019-03-08T15:07:00.000Z,2019-03-08T21:08:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1247805->1289208,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N826MH,1666,12478,1247805,JFK,"New York, NY",NY,New York,12892,1289208,LAX,"Los Angeles, CA",CA,California,950,946,-4.0,21.0,1007,1308,10.0,1315,1318,3.0,0.0,"",0.0,385.0,392.0,361.0,2475.0,10,"","","","","","",40.64,-73.77861111,-500,33.9425,-118.40805556,-800,2019-03-08T15:07:00.000Z,2019-03-08T21:08:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1247805->1289208,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N826MH,1666,12478,1247805,JFK,"New York, NY",NY,New York,12892,1289208,LAX,"Los Angeles, CA",CA,California,950,946,-4.0,21.0,1007,1308,10.0,1315,1318,3.0,0.0,"",0.0,385.0,392.0,361.0,2475.0,10,"","","","","","",40.64,-73.77861111,-500,33.9425,-118.40805556,-800,2019-03-08T15:07:00.000Z,2019-03-08T21:08:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1247805->1289208,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N826MH,1666,12478,1247805,JFK,"New York, NY",NY,New York,12892,1289208,LAX,"Los Angeles, CA",CA,California,950,946,-4.0,21.0,1007,1308,10.0,1315,1318,3.0,0.0,"",0.0,385.0,392.0,361.0,2475.0,10,"","","","","","",40.64,-73.77861111,-500,33.9425,-118.40805556,-800,2019-03-08T15:07:00.000Z,2019-03-08T21:08:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1247805->1289208,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N826MH,1666,12478,1247805,JFK,"New York, NY",NY,New York,12892,1289208,LAX,"Los Angeles, CA",CA,California,950,946,-4.0,21.0,1007,1308,10.0,1315,1318,3.0,0.0,"",0.0,385.0,392.0,361.0,2475.0,10,"","","","","","",40.64,-73.77861111,-500,33.9425,-118.40805556,-800,2019-03-08T15:07:00.000Z,2019-03-08T21:08:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1247805->1289208,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N826MH,1666,12478,1247805,JFK,"New York, NY",NY,New York,12892,1289208,LAX,"Los Angeles, CA",CA,California,950,946,-4.0,21.0,1007,1308,10.0,1315,1318,3.0,0.0,"",0.0,385.0,392.0,361.0,2475.0,10,"","","","","","",40.64,-73.77861111,-500,33.9425,-118.40805556,-800,2019-03-08T15:07:00.000Z,2019-03-08T21:08:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1247805->1289208,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N826MH,1666,12478,1247805,JFK,"New York, NY",NY,New York,12892,1289208,LAX,"Los Angeles, CA",CA,California,950,946,-4.0,21.0,1007,1308,10.0,1315,1318,3.0,0.0,"",0.0,385.0,392.0,361.0,2475.0,10,"","","","","","",40.64,-73.77861111,-500,33.9425,-118.40805556,-800,2019-03-08T15:07:00.000Z,2019-03-08T21:08:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1247805->1289208,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N826MH,1666,12478,1247805,JFK,"New York, NY",NY,New York,12892,1289208,LAX,"Los Angeles, CA",CA,California,950,946,-4.0,21.0,1007,1308,10.0,1315,1318,3.0,0.0,"",0.0,385.0,392.0,361.0,2475.0,10,"","","","","","",40.64,-73.77861111,-500,33.9425,-118.40805556,-800,2019-03-08T15:07:00.000Z,2019-03-08T21:08:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1247805->1289208,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N830NW,1710,12478,1247805,JFK,"New York, NY",NY,New York,12892,1289208,LAX,"Los Angeles, CA",CA,California,700,700,0.0,37.0,737,1039,15.0,1021,1054,33.0,0.0,"",0.0,381.0,414.0,362.0,2475.0,10,0.0,0.0,33.0,0.0,0.0,"",40.64,-73.77861111,-500,33.9425,-118.40805556,-800,2019-03-08T12:37:00.000Z,2019-03-08T18:39:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1247805->1289208,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N830NW,1710,12478,1247805,JFK,"New York, NY",NY,New York,12892,1289208,LAX,"Los Angeles, CA",CA,California,700,700,0.0,37.0,737,1039,15.0,1021,1054,33.0,0.0,"",0.0,381.0,414.0,362.0,2475.0,10,0.0,0.0,33.0,0.0,0.0,"",40.64,-73.77861111,-500,33.9425,-118.40805556,-800,2019-03-08T12:37:00.000Z,2019-03-08T18:39:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1247805->1289208,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N830NW,1710,12478,1247805,JFK,"New York, NY",NY,New York,12892,1289208,LAX,"Los Angeles, CA",CA,California,700,700,0.0,37.0,737,1039,15.0,1021,1054,33.0,0.0,"",0.0,381.0,414.0,362.0,2475.0,10,0.0,0.0,33.0,0.0,0.0,"",40.64,-73.77861111,-500,33.9425,-118.40805556,-800,2019-03-08T12:37:00.000Z,2019-03-08T18:39:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1247805->1289208,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N830NW,1710,12478,1247805,JFK,"New York, NY",NY,New York,12892,1289208,LAX,"Los Angeles, CA",CA,California,700,700,0.0,37.0,737,1039,15.0,1021,1054,33.0,0.0,"",0.0,381.0,414.0,362.0,2475.0,10,0.0,0.0,33.0,0.0,0.0,"",40.64,-73.77861111,-500,33.9425,-118.40805556,-800,2019-03-08T12:37:00.000Z,2019-03-08T18:39:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1247805->1289208,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N830NW,1710,12478,1247805,JFK,"New York, NY",NY,New York,12892,1289208,LAX,"Los Angeles, CA",CA,California,700,700,0.0,37.0,737,1039,15.0,1021,1054,33.0,0.0,"",0.0,381.0,414.0,362.0,2475.0,10,0.0,0.0,33.0,0.0,0.0,"",40.64,-73.77861111,-500,33.9425,-118.40805556,-800,2019-03-08T12:37:00.000Z,2019-03-08T18:39:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1247805->1289208,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N830NW,1710,12478,1247805,JFK,"New York, NY",NY,New York,12892,1289208,LAX,"Los Angeles, CA",CA,California,700,700,0.0,37.0,737,1039,15.0,1021,1054,33.0,0.0,"",0.0,381.0,414.0,362.0,2475.0,10,0.0,0.0,33.0,0.0,0.0,"",40.64,-73.77861111,-500,33.9425,-118.40805556,-800,2019-03-08T12:37:00.000Z,2019-03-08T18:39:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1247805->1289208,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N830NW,1710,12478,1247805,JFK,"New York, NY",NY,New York,12892,1289208,LAX,"Los Angeles, CA",CA,California,700,700,0.0,37.0,737,1039,15.0,1021,1054,33.0,0.0,"",0.0,381.0,414.0,362.0,2475.0,10,0.0,0.0,33.0,0.0,0.0,"",40.64,-73.77861111,-500,33.9425,-118.40805556,-800,2019-03-08T12:37:00.000Z,2019-03-08T18:39:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1247805->1289208,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N830NW,1710,12478,1247805,JFK,"New York, NY",NY,New York,12892,1289208,LAX,"Los Angeles, CA",CA,California,700,700,0.0,37.0,737,1039,15.0,1021,1054,33.0,0.0,"",0.0,381.0,414.0,362.0,2475.0,10,0.0,0.0,33.0,0.0,0.0,"",40.64,-73.77861111,-500,33.9425,-118.40805556,-800,2019-03-08T12:37:00.000Z,2019-03-08T18:39:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1247805->1289208,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N830NW,1710,12478,1247805,JFK,"New York, NY",NY,New York,12892,1289208,LAX,"Los Angeles, CA",CA,California,700,700,0.0,37.0,737,1039,15.0,1021,1054,33.0,0.0,"",0.0,381.0,414.0,362.0,2475.0,10,0.0,0.0,33.0,0.0,0.0,"",40.64,-73.77861111,-500,33.9425,-118.40805556,-800,2019-03-08T12:37:00.000Z,2019-03-08T18:39:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1247805->1289208,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N830NW,1710,12478,1247805,JFK,"New York, NY",NY,New York,12892,1289208,LAX,"Los Angeles, CA",CA,California,700,700,0.0,37.0,737,1039,15.0,1021,1054,33.0,0.0,"",0.0,381.0,414.0,362.0,2475.0,10,0.0,0.0,33.0,0.0,0.0,"",40.64,-73.77861111,-500,33.9425,-118.40805556,-800,2019-03-08T12:37:00.000Z,2019-03-08T18:39:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1247805->1289208,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N830NW,1710,12478,1247805,JFK,"New York, NY",NY,New York,12892,1289208,LAX,"Los Angeles, CA",CA,California,700,700,0.0,37.0,737,1039,15.0,1021,1054,33.0,0.0,"",0.0,381.0,414.0,362.0,2475.0,10,0.0,0.0,33.0,0.0,0.0,"",40.64,-73.77861111,-500,33.9425,-118.40805556,-800,2019-03-08T12:37:00.000Z,2019-03-08T18:39:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1247805->1289208,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N830NW,1710,12478,1247805,JFK,"New York, NY",NY,New York,12892,1289208,LAX,"Los Angeles, CA",CA,California,700,700,0.0,37.0,737,1039,15.0,1021,1054,33.0,0.0,"",0.0,381.0,414.0,362.0,2475.0,10,0.0,0.0,33.0,0.0,0.0,"",40.64,-73.77861111,-500,33.9425,-118.40805556,-800,2019-03-08T12:37:00.000Z,2019-03-08T18:39:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1247805->1289208,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N830NW,1710,12478,1247805,JFK,"New York, NY",NY,New York,12892,1289208,LAX,"Los Angeles, CA",CA,California,700,700,0.0,37.0,737,1039,15.0,1021,1054,33.0,0.0,"",0.0,381.0,414.0,362.0,2475.0,10,0.0,0.0,33.0,0.0,0.0,"",40.64,-73.77861111,-500,33.9425,-118.40805556,-800,2019-03-08T12:37:00.000Z,2019-03-08T18:39:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1247805->1289208,2019,1,3,8,5,2019-03-08T00:00:00.000Z,DL,19790,N830NW,1710,12478,1247805,JFK,"New York, NY",NY,New York,12892,1289208,LAX,"Los Angeles, CA",CA,California,700,700,0.0,37.0,737,1039,15.0,1021,1054,33.0,0.0,"",0.0,381.0,414.0,362.0,2475.0,10,0.0,0.0,33.0,0.0,0.0,"",40.64,-73.77861111,-500,33.9425,-118.40805556,-800,2019-03-08T12:37:00.000Z,2019-03-08T18:39:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1247805->1289208,2019,1,3,8,5,2019-03-08T00:00:00.000Z,B6,20409,N993JE,23,12478,1247805,JFK,"New York, NY",NY,New York,12892,1289208,LAX,"Los Angeles, CA",CA,California,549,541,-8.0,12.0,553,912,12.0,907,924,17.0,0.0,"",0.0,378.0,403.0,379.0,2475.0,10,0.0,0.0,17.0,0.0,0.0,"",40.64,-73.77861111,-500,33.9425,-118.40805556,-800,2019-03-08T10:53:00.000Z,2019-03-08T17:12:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1247805->1289208,2019,1,3,8,5,2019-03-08T00:00:00.000Z,B6,20409,N993JE,23,12478,1247805,JFK,"New York, NY",NY,New York,12892,1289208,LAX,"Los Angeles, CA",CA,California,549,541,-8.0,12.0,553,912,12.0,907,924,17.0,0.0,"",0.0,378.0,403.0,379.0,2475.0,10,0.0,0.0,17.0,0.0,0.0,"",40.64,-73.77861111,-500,33.9425,-118.40805556,-800,2019-03-08T10:53:00.000Z,2019-03-08T17:12:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1247805->1289208,2019,1,3,8,5,2019-03-08T00:00:00.000Z,B6,20409,N993JE,23,12478,1247805,JFK,"New York, NY",NY,New York,12892,1289208,LAX,"Los Angeles, CA",CA,California,549,541,-8.0,12.0,553,912,12.0,907,924,17.0,0.0,"",0.0,378.0,403.0,379.0,2475.0,10,0.0,0.0,17.0,0.0,0.0,"",40.64,-73.77861111,-500,33.9425,-118.40805556,-800,2019-03-08T10:53:00.000Z,2019-03-08T17:12:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1247805->1289208,2019,1,3,8,5,2019-03-08T00:00:00.000Z,B6,20409,N993JE,23,12478,1247805,JFK,"New York, NY",NY,New York,12892,1289208,LAX,"Los Angeles, CA",CA,California,549,541,-8.0,12.0,553,912,12.0,907,924,17.0,0.0,"",0.0,378.0,403.0,379.0,2475.0,10,0.0,0.0,17.0,0.0,0.0,"",40.64,-73.77861111,-500,33.9425,-118.40805556,-800,2019-03-08T10:53:00.000Z,2019-03-08T17:12:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1247805->1289208,2019,1,3,8,5,2019-03-08T00:00:00.000Z,B6,20409,N993JE,23,12478,1247805,JFK,"New York, NY",NY,New York,12892,1289208,LAX,"Los Angeles, CA",CA,California,549,541,-8.0,12.0,553,912,12.0,907,924,17.0,0.0,"",0.0,378.0,403.0,379.0,2475.0,10,0.0,0.0,17.0,0.0,0.0,"",40.64,-73.77861111,-500,33.9425,-118.40805556,-800,2019-03-08T10:53:00.000Z,2019-03-08T17:12:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1247805->1289208,2019,1,3,8,5,2019-03-08T00:00:00.000Z,B6,20409,N993JE,23,12478,1247805,JFK,"New York, NY",NY,New York,12892,1289208,LAX,"Los Angeles, CA",CA,California,549,541,-8.0,12.0,553,912,12.0,907,924,17.0,0.0,"",0.0,378.0,403.0,379.0,2475.0,10,0.0,0.0,17.0,0.0,0.0,"",40.64,-73.77861111,-500,33.9425,-118.40805556,-800,2019-03-08T10:53:00.000Z,2019-03-08T17:12:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1247805->1289208,2019,1,3,8,5,2019-03-08T00:00:00.000Z,B6,20409,N993JE,23,12478,1247805,JFK,"New York, NY",NY,New York,12892,1289208,LAX,"Los Angeles, CA",CA,California,549,541,-8.0,12.0,553,912,12.0,907,924,17.0,0.0,"",0.0,378.0,403.0,379.0,2475.0,10,0.0,0.0,17.0,0.0,0.0,"",40.64,-73.77861111,-500,33.9425,-118.40805556,-800,2019-03-08T10:53:00.000Z,2019-03-08T17:12:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
