ROUTE_PATH,ENTRY_LONGITUDE,ENTRY_LATITUDE,EXIT_LONGITUDE,EXIT_LATITUDE,ENTRY_TIME,EXIT_TIME,IS_IN_AREA
1125903->1379608,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129202->1119302,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1129202->1389101,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1320402->1501606,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1334207->1143302,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1348702->1302902,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1452401->1295304,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1052906->1226603,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1069302->1320402,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1199603->1530402,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1211902->1476106,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1233904->1143302,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1320402->1535602,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1410005->1042302,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1410005->1042302,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1410005->1484306,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1410702->1217305,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1474703->1072102,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1530402->1474703,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1072102->1289208,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1072102->1289208,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1072102->1289208,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1072102->1289208,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1072102->1289208,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1104205->1161802,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1104205->1161802,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1105703->1198603,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1125904->1405702,-108.53549191621197,39.933687116465016,-108.53549191621197,39.933687116465016,0.0,0.0,INSIDE
1129202->1348702,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1129202->1348702,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1217305->1298202,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1219702->1143302,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1295406->1483106,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1393006->1463502,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1410005->1330303,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1449202->1143302,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1489302->1129202,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1489302->1129202,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1104205->1486903,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1105703->1072102,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1154005->1226603,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1226402->1468305,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1247805->1502403,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1288903->1142306,-104.81977499902189,39.305098522897644,-104.81977499902189,39.305098522897644,0.0,0.0,INSIDE
1295304->1393006,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1323202->1348702,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1334207->1410702,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1039707->1412202,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1069302->1477104,-104.347086583159,38.24299092754981,-104.347086583159,38.24299092754981,0.0,0.0,INSIDE
1069302->1477104,-104.347086583159,38.24299092754981,-104.347086583159,38.24299092754981,0.0,0.0,INSIDE
1119302->1393006,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1320402->1412202,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1320402->1412202,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1320402->1412202,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1393007->1129202,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1393007->1129202,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1393007->1530402,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1405702->1039707,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1489302->1474703,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1039707->1106606,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1039707->1127805,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1039707->1127805,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1039707->1199502,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1072102->1295406,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1104205->1226603,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1125903->1387102,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1161802->1530402,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1161802->1591904,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1219102->1490803,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1226603->1348702,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1226603->1348702,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1226603->1348702,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1393006->1457606,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1405702->1489302,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1410702->1143302,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1477104->1389101,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1501606->1320402,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1530402->1129202,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1530402->1457606,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1039707->1409803,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1068502->1411206,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1071302->1226603,-104.84653935763392,37.23639027880754,-104.84653935763392,37.23639027880754,0.0,0.0,INSIDE
1078105->1129806,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1195302->1105703,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1288903->1457002,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1334207->1295304,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1474703->1530402,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1477104->1129806,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1477104->1129806,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1501606->1288903,-102.98445678096434,38.07067639805977,-102.98445678096434,38.07067639805977,0.0,0.0,INSIDE
1501606->1486903,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1119302->1348702,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1127805->1329604,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129806->1426204,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1161802->1393007,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1161802->1393007,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1161802->1393007,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1348702->1062702,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1393007->1334207,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1530402->1323202,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1591904->1295304,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1039707->1143302,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1039707->1143302,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1069302->1129806,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1069302->1219102,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1106606->1143302,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1119302->1463502,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1379608->1082106,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1379608->1275804,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1467903->1474703,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1467903->1474703,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1039707->1410803,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1127805->1119302,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129806->1142307,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1169706->1323202,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1212402->1105703,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1239103->1320402,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1245102->1143302,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1330303->1106606,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1410702->1489302,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1451202->1411206,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1501606->1072102,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1039707->1324402,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1039707->1337702,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1062702->1129202,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1104205->1393006,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1125903->1289208,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1143302->1412202,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1182304->1393007,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1226603->1324402,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1288903->1410005,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1295304->1104205,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1295304->1104205,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1323202->1127805,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1349505->1330303,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1393007->1163703,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1410005->1119302,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1501606->1082106,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129806->1226603,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1169706->1042302,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1226402->1288903,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1319801->1320402,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1320402->1129806,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1320402->1129806,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1410005->1129202,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1410005->1129202,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1467903->1129806,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1467903->1129806,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1530402->1069302,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1039707->1469608,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1082106->1562404,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1106606->1410702,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129806->1319801,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1143302->1169706,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1161802->1402702,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1161802->1402702,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1169706->1069302,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1320402->1052906,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1320402->1052906,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1467903->1393007,-103.46767267282192,38.27222014705648,-103.46767267282192,38.27222014705648,0.0,0.0,INSIDE
1467903->1393007,-103.46767267282192,38.27222014705648,-103.46767267282192,38.27222014705648,0.0,0.0,INSIDE
1474703->1029906,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1105703->1100303,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1127805->1245102,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1127805->1245102,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129202->1467903,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1129202->1467903,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1129202->1467903,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1143302->1059904,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1143302->1410702,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1143302->1410702,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1219102->1323202,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1288903->1393007,-102.10657703114386,39.83183714405015,-102.10657703114386,39.83183714405015,0.0,0.0,INSIDE
1288903->1393007,-102.10657703114386,39.83183714405015,-102.10657703114386,39.83183714405015,0.0,0.0,INSIDE
1289208->1379608,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1348702->1226603,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1348702->1226603,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1348702->1226603,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1393006->1449202,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1402702->1295304,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1489302->1129806,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1530402->1106606,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1537604->1289208,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1537604->1289208,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1069302->1082106,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1082106->1468305,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1105703->1039707,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1105703->1039707,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1105703->1232305,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1127805->1143302,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129202->1125903,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1169706->1161802,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1169706->1161802,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1169706->1161802,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1393007->1169706,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1393007->1169706,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1473003->1226603,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1474703->1289208,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1474703->1289208,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1474703->1289208,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1046602->1177502,-104.7317800009968,38.68407001842202,-104.7317800009968,38.68407001842202,0.0,0.0,INSIDE
1143302->1105703,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1143302->1105703,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1169706->1226603,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1315805->1129806,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1320402->1106606,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1320402->1474703,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1320402->1474703,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1349505->1219102,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1486903->1410702,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1486903->1410702,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1486903->1410702,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1524906->1330303,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1537604->1226603,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1039707->1336003,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1082106->1334207,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1086803->1039707,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1105703->1348702,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1105703->1348702,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1226603->1127805,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1226603->1127805,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1295304->1072102,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1295304->1072102,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1295304->1072102,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1295304->1072102,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1295304->1072102,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1295304->1072102,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1348702->1591904,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1430705->1127805,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1432105->1082106,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1483106->1410702,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1483106->1410702,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1169706->1245102,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1334207->1501606,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129202->1143302,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1169706->1219702,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1323202->1501606,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1410702->1289208,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1410702->1289208,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1410702->1289208,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1463502->1161802,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1467903->1486903,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1477104->1490803,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1484306->1226603,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1014005->1226603,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1015804->1530402,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1039707->1059904,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129806->1169706,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129806->1330303,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129806->1330303,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1143302->1013505,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1226603->1288903,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1226603->1288903,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1244102->1129806,-103.3812069398326,38.4541272355441,-103.3812069398326,38.4541272355441,0.0,0.0,INSIDE
1247805->1463502,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1247805->1463502,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1289208->1129202,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1289208->1129202,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1393007->1042302,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1393007->1226402,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1393007->1486903,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1393007->1486903,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1452401->1393006,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1463502->1289806,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1486903->1405702,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1486903->1405702,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1530402->1226603,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1039707->1073103,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1039707->1082106,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1046902->1393006,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1125903->1059904,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129202->1042302,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1129202->1071302,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1143302->1486903,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1160302->1129202,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1163807->1129202,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1219702->1402702,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1323202->1288903,-102.01238644150384,39.74629736017335,-102.01238644150384,39.74629736017335,0.0,0.0,INSIDE
1323202->1288903,-102.01238644150384,39.74629736017335,-102.01238644150384,39.74629736017335,0.0,0.0,INSIDE
1474703->1288903,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1474703->1288903,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1474703->1288903,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1029906->1163002,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1039707->1467903,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1039707->1467903,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1042302->1082106,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1127805->1233904,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129202->1227805,-104.67305556,39.86166667,-104.67305556,39.86166667,0.0,0.0,INSIDE
1129806->1537604,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1143302->1219702,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1163002->1029906,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1226603->1320402,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1226603->1320402,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1288903->1387102,-105.87685491963877,39.09047070612085,-105.87685491963877,39.09047070612085,0.0,0.0,INSIDE
1323202->1489302,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1379608->1046602,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1410005->1105703,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1410005->1105703,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1477104->1410702,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1477104->1410702,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1477104->1410702,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1490803->1405702,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1029906->1474703,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1029906->1474703,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1039707->1020803,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1072102->1320402,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1072102->1320402,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129806->1143302,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129806->1143302,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1129806->1217305,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1319801->1477104,-108.70818309177213,39.28518429211837,-108.70818309177213,39.28518429211837,0.0,0.0,INSIDE
1334207->1348702,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1357702->1105703,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1410702->1129806,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1410702->1129806,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1468502->1072102,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1501606->1127805,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1530402->1410005,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1014005->1219102,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1039707->1349505,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1069302->1042302,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1105703->1129806,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1105703->1129806,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1161802->1129806,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1161802->1129806,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1288903->1067602,-102.70389445095027,37.99734294512275,-102.70389445095027,37.99734294512275,0.0,0.0,INSIDE
1319801->1127805,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1385103->1127805,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1410702->1389101,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1452401->1105703,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1468305->1477104,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1530402->1410702,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1039707->1393102,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1042302->1483106,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1042302->1483106,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
1098002->1039707,0.0,0.0,0.0,0.0,0.0,0.0,OUTSIDE
